任務ID,任務名稱,任務目標,NPC位置,NPC名稱,EXP獎勵,ELY獎勵,道具獎勵
164004008,敬重強者厭惡弱者,"請消滅位於""賽蕾斯的神殿內部""的[精英羊獸人鬥士] 60隻，並向位於""收復軍臨時營地""的[愛伊琳]報告。",收復軍臨時營地,愛伊琳,0.0,0,銀甜椒 X3
164004009,破壞峽谷的頭號功臣,"請消滅位於""惡魔的峽谷""的[特穆拉] 10隻，並向位於""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,0.0,0,銀甜椒 X4
164004010,再次復活的種族,"請消滅位於""神聖教堂""的[青色沼澤部族劍鬥士] 20隻，並向位於""賽蕾斯的神殿內部""的[普雷督斯]報告。",賽蕾斯的神殿內部,普雷督斯,0.0,0,銀甜椒 X4
164004011,洛克斯的分身,"請消滅位於""神聖教堂""的[電弧黯影者] 20隻，並向位於""賽蕾斯的神殿內部""的[普雷督斯]報告。",賽蕾斯的神殿內部,普雷督斯,0.0,0,銀甜椒 X4
164004012,破壞神殿的理由,"請消滅位於""神聖教堂""的[巴布梅特]，並向位於""賽蕾斯的神殿內部""的[普雷督斯]報告。",賽蕾斯的神殿內部,普雷督斯,0.0,0,銀甜椒 X4
164004013,魔石實驗室的奇怪生物,"請消滅位於""魔石實驗室""的[變種鯊]，並向位於""自由貿易都市立佩拉""的[雷比]報告。",自由貿易都市立佩拉,雷比,0.0,0,銀甜椒 X4
164004014,不死的存在,"請消滅位於""隱藏的洞窟""的[奈潘斯]，並向位於""菇菇森林""的[海雷斯]報告。",特洛里,海雷斯,0.0,0,黃金甜椒 X4
164004015,怪物的首腦,"請消滅位於""毀滅之城""的[凱米努茲]，並向位於""毀滅之城入口""的[亞凱殷]報告。",特洛里,亞凱殷,0.0,0,黃金甜椒 X5
164004016,惡之元兇-傑凱,"請消滅位於""立佩拉市政府""的[傑凱]，並向位於""梅林島""的[艾皮斯]報告。",梅林島,艾皮斯,0.0,0,黃金甜椒 X3
164004017,魔石實驗室調查,"請消滅位於""魔石實驗室""的[奧莉安]，並向位於""梅林島""的[艾皮斯]報告。",梅林島,艾皮斯,0.0,0,黃金甜椒 X5
164004018,破壞佩德斯塔的罪魁禍首,"請消滅位於""惡魔的峽谷""的[凱魯斯]，並向位於""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,0.0,0,黃金甜椒 X5
164004019,賽蕾斯神殿破壞者,"請消滅位於""神聖教堂""的[普拉斯]，並向位於""賽蕾斯的神殿內部""的[普雷督斯]報告。",賽蕾斯的神殿內部,普雷督斯,0.0,0,黃金甜椒 X5
164004020,移動至樹地圖,移動至聖誕樹地圖後經過6分鐘，會自動移動至艾利亞斯！,冬季燈火慶典,愛麗絲聖誕老人,0.0,0,
164004021,移動至怪物狩獵派對地圖,移動至怪物狩獵派對地圖後經過 6分鐘，會自動移動至艾利亞斯！,彩虹夏季狂歡城,加油隊長愛麗絲,0.0,0,
164004022,移動至接力賽地圖,必須在3分鐘內找到'雷比魯道夫 '!!  請快點找吧！,冬季燈火慶典,愛麗絲聖誕老人,0.0,0,
164004023,與接力賽第一個npc見面,nan,冬季燈火慶典,雷比魯道夫,0.0,0,[已刪除數據]_特別的 Grand 獎牌箱子 X1
164004024,與接力賽第二個npc見面,nan,冬季燈火慶典,雷比魯道夫,0.0,0,[已刪除數據]_特別的 Grand 獎牌箱子 X3
164004025,與接力賽第三個npc見面,nan,冬季燈火慶典,雷比魯道夫,0.0,0,[已刪除數據]_特別的 Grand 獎牌箱子 X5
164004026,更新紀念博物館,nan,冬季燈火慶典,愛麗絲聖誕老人,0.0,0,"[已刪除數據]_2017年颱風藥水 X10
透明肥宅快樂水 X50
[已刪除數據]_2017年彩虹島物語的祝福 X3"
164004034,Hot pack活動!! 燃燒吧!!!,任務完成時，發放10周年裝備箱子。,nan,德雷歐,0.0,0,"奇遇冒險防具箱子 X1
奇遇冒險材料箱子 X1"
170001000,NPC班長選舉！候選人抽籤！,任務完成時發送 [抽籤]道具。,nan,加油隊長奇毅,0.0,0,[已刪除數據]_抽籤 X1
170001001,抓住學習用品小偷！,請消滅 [學習用品小偷哥布林]！,nan,加油隊長奇毅,0.0,0,頂級暴風藥水 X1
170002001,竟然真的有 235等級？！,"請向在 ""艾利亞斯王宮""的 ""惠宗""完成任務。",艾利亞斯王宮,惠宗,0.0,0,
171000100,小矮人技術的集合體 1,"請在 ""亞奇城""消滅 [亞奇機甲小黃]。",亞奇城,多倫,2056000000.0,173600,
171000101,迷途者們,"請在 ""亞奇城""消滅 [酸性石頭怪] [劇毒石頭怪]。",亞奇城,多倫,2056000000.0,173600,
171000102,滲透準備,"請在 ""亞奇城""消滅 [致命機甲拳手] [光波機器怪貓]。",亞奇城,多倫,2056000000.0,173600,靈藥兌換券 X10
171000103,滲透 1,"請在 ""小矮人飛空艇""消滅 [致命機甲鑽探機] [致命機甲光波]。",亞奇城,多倫,2672800000.0,520800,
171000104,滲透 2,"請在 ""小矮人飛空艇""消滅 [矮人打擊隊] [矮人突擊隊] [矮人投擲隊]。",亞奇城,多倫,2672800000.0,520800,
171000105,滲透 3,"請在 ""小矮人飛空艇""消滅 [機關掃射兵團] [大炮兵團]
[散彈槍兵團] [熔岩石頭怪]。",亞奇城,多倫,2672800000.0,520800,
171000106,最強的戰鬥機器,"請在 ""小矮人飛空艇""消滅 [亞奇機甲小粉] [亞奇機甲小藍] [怪盜機器怪貓] [騎士機器怪貓]。",亞奇城,多倫,2672800000.0,520800,
171000107,向王射擊吧,"請在 ""小矮人飛空艇""消滅 '機甲虎林' '亞奇戰龍'。",亞奇城,多倫,4112000000.0,868000,"[活動] 任務獎勵UP!靈藥 X1
高階超級鑲嵌拼圖 X3"
171000108,該準備的要準備 1,"請在 ""亞奇城""消滅 [亞奇機甲小黃]，並蒐集 [特殊推進器]。",自由貿易都市立佩拉,馬勒泰利,2056000000.0,173600,
171000109,該準備的要準備 2,"請在 ""亞奇城""消滅 [酸性石頭怪] [劇毒石頭怪]，並蒐集 [酸性石頭怪之核] [劇毒石頭怪之核]。",自由貿易都市立佩拉,馬勒泰利,2056000000.0,173600,
171000110,值得用的魔法材料,"請在 ""亞奇城""消滅 [致命機甲拳手] [光波機器怪貓]，並蒐集 [戰鬥機器設計圖] [機器怪貓控制裝置]。",自由貿易都市立佩拉,馬勒泰利,2056000000.0,173600,靈藥兌換券 X10
171000111,道具不愧是小矮人的產品！,"請在 ""小矮人飛空艇""消滅 [致命機甲鑽探機] [致命機甲光波]，並蒐集[鋼鐵鑽探機] [中型光波裝置]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,520800,
171000112,掠奪敵人的自尊心吧,"請在 ""小矮人飛空艇""消滅 [矮人打擊隊] [矮人突擊隊] [矮人投擲隊]，並蒐集 [小矮人彎角頭盔] [小矮人突擊頭盔] [小矮人製鈍器]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,520800,
171000113,奪取敵人的武器吧 1,"請在 """"小矮人飛空艇""""消滅 [機關掃射兵團] [大炮兵團] [散彈槍兵團] [熔岩石頭怪]，並蒐集[亞奇機關槍] [亞奇大炮] [亞奇散彈槍] [熔岩石頭怪之核]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,520800,
171000114,奪取敵人的武器吧 2,"請在 ""小矮人飛空艇""消滅 [亞奇機甲小粉] [亞奇機甲小藍] [怪盜機器怪貓] [騎士機器怪貓]，並蒐集[火焰噴射器] [特殊研磨器] [機器怪貓設計圖] [小矮人製 AI晶片]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,520800,
171000115,最新型的機械引擎,"請在 ""小矮人飛空艇""消滅 [機甲虎林] [亞奇戰龍]，並蒐集[最新型的機械引擎 A型] [最新型的機械引擎 B型]。",自由貿易都市立佩拉,馬勒泰利,4112000000.0,868000,"活動:經驗值的秘藥888% X1
高階超級鑲嵌拼圖 X3
[任務] 高級糖漿 X2"
171000116,小矮人技術的集合體 2,"請在 ""小矮人飛空艇""消滅 [機甲虎林]，並蒐集[磁石武器]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,0,
171000117,小矮人技術的集合體 3,"請在 ""小矮人飛空艇""消滅 [亞奇戰龍]，並蒐集[元素集結裝置]。",自由貿易都市立佩拉,馬勒泰利,2672800000.0,0,
171001003,淨化作業 1,"請在 ""扭曲的世界樹幻影""消滅 [暗黑獨角獸] [寶藍獨角獸]。",扭曲的世界樹幻影,莉塔妮婭,2529800000.0,520800,
171001004,淨化作業 2,"請在 ""扭曲的世界樹幻影""消滅 [暗黑飛馬] [寶藍飛馬]。",扭曲的世界樹幻影,莉塔妮婭,2529800000.0,520800,
171001005,淨化作業 3,"請在 ""扭曲的世界樹幻影""消滅 [暗黑法師徒弟] [緋紅法師徒弟]。",扭曲的世界樹幻影,莉塔妮婭,2529800000.0,520800,
171001006,淨化作業 3,"請在 ""扭曲的世界樹幻影""消滅 [黑色吉婕兒] [藍色吉婕兒]。",扭曲的世界樹幻影,莉塔妮婭,2529800000.0,520800,
171001007,淨化作業 3,"請在 ""扭曲的世界樹幻影""消滅 [突變藍寶怪]。",扭曲的世界樹幻影,莉塔妮婭,3892000000.0,868000,"公會金幣箱子 X5
高階超級鑲嵌拼圖 X3
[任務] 高級糖漿 X2"
171001008,嘻哈鴿登場了!不參加會後悔的!,"請向 ""嘻哈鴿""完成任務。",???? ??,嘻哈鴿,0.0,0,[已刪除數據]_彩虹島物語奇遇優惠券 X10
172000100,讓我看看你的實力 1,於猶忒王國首都中消滅'沙漠狐狸族暗殺者'。,猶忒王國國境地帶,蘿絲瑪莉,2446000000.0,192000,
172000101,讓我看看你的實力 2,於猶忒王國首都中消滅'爆炎吉尼'。,猶忒王國國境地帶,蘿絲瑪莉,2446000000.0,192000,
172000102,讓我看看你的實力 3,於猶忒王國首都中消滅'死亡舞姬'。,猶忒王國國境地帶,蘿絲瑪莉,2446000000.0,192000,"高級恢復藥水 X100
暢快可樂 X30"
172000103,讓我看看你的實力 4,於猶忒王國首都中消滅'瘋狂沙塵精靈'。,猶忒王國國境地帶,蘿絲瑪莉,2446000000.0,192000,
172000104,讓我看看你的實力 5,於猶忒王國首都中消滅'憤怒的火神戰士'。,猶忒王國國境地帶,蘿絲瑪莉,2446000000.0,192000,"特殊副本恢復藥水 X100
活動:致命的香油 X2"
172000105,想成為幫助 1,於猶忒王國首都中消滅'沙漠狐狸族暗殺者'並獲得'沉默魔石',猶忒王國國境地帶,薇奧菈,2446000000.0,192000,
172000106,想成為幫助 2,於猶忒王國首都中消滅'爆炎吉尼'並獲得'火力爆增魔石',猶忒王國國境地帶,薇奧菈,2446000000.0,192000,
172000107,想成為幫助 3,消滅'死亡舞姬'並獲得'死亡魔槍',猶忒王國國境地帶,薇奧菈,2446000000.0,192000,"高級恢復藥水 X100
[活動] 暴風藥水 X5"
172000108,想成為幫助 4,消滅'瘋狂沙塵精靈'並獲得'瘋狂魔石',猶忒王國國境地帶,薇奧菈,2446000000.0,192000,
172000109,變成錢的物品 1,消滅'憤怒的火神戰士'並獲得'染血的流星錘',猶忒王國國境地帶,梅思,2446000000.0,192000,"特殊副本恢復藥水 X100
活動:經驗香油 X2"
172000110,為了王國的和平 1,於太陽宮殿中消滅'寒氣吉尼'。,猶忒王國首都,希索普,3179800000.0,552000,
172000111,為了王國的和平 2,於太陽宮殿中消滅'朔風吉尼'。,猶忒王國首都,希索普,3179800000.0,552000,
172000112,為了王國的和平 3,於太陽宮殿中消滅'沙漠狐狸族鬥士'。,猶忒王國首都,希索普,3179800000.0,552000,
172000113,為了王國的和平 4,於太陽宮殿中消滅'仇恨沙塵精靈'。,猶忒王國首都,希索普,3179800000.0,552000,"初級萬能木錘 X3
[活動] 暴風藥水 X5"
172000114,為了王國的和平 5,於太陽宮殿中消滅'凱因族降靈術師'。,猶忒王國首都,希索普,3179800000.0,552000,
172000115,為了王國的和平 6,於太陽宮殿中消滅'凱因族法師'。,猶忒王國首都,希索普,3179800000.0,552000,
172000116,凱因族長塔勒曼,於太陽宮殿中消滅'塔勒曼'。,猶忒王國國境地帶,巴吉爾,4892000000.0,920000,"姜太公的祝福 X1
活動:王者攻擊力秘藥 X2"
172000117,現在只剩開始 1,於太陽宮殿中消滅'寒氣吉尼'並獲得'水力爆增魔石',猶忒王國國境地帶,薇奧菈,3179800000.0,552000,
172000118,現在只剩開始 2,消滅'朔風吉尼'並獲得'風力爆增魔石',猶忒王國國境地帶,薇奧菈,3179800000.0,552000,
172000119,變成錢的物品 2,消滅'沙漠狐狸族鬥士'並獲得'血源刺手',猶忒王國國境地帶,梅思,3179800000.0,552000,
172000120,現在只剩開始 3,於太陽宮殿中消滅'仇恨沙塵精靈'並獲得'憎惡魔石'。,猶忒王國國境地帶,薇奧菈,3179800000.0,552000,"高級萬能木錘 X3
增幅劑箱子 X5"
172000121,變成錢的物品 3,於太陽宮殿中消滅'凱因族降靈術師'並獲得'降靈術師的法杖',猶忒王國國境地帶,梅思,3179800000.0,552000,
172000122,變成錢的物品 4,於太陽宮殿中消滅'凱因族法師'並獲得'法師的鎮魂道具',猶忒王國國境地帶,梅思,3179800000.0,552000,
172000123,具有療效的物品,於太陽宮殿中消滅'塔勒曼'並獲得'活力樹根',猶忒王國國境地帶,薇奧菈,4892000000.0,920000,"符文字卷軸 X1
活動:王者經驗值秘藥 X2
[活動] 任務獎勵UP!靈藥 X1"
172000124,處決入侵者們 1,於太陽神的地下祭壇中消滅'夕陽舞姬'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000125,處決入侵者們 2,於太陽神的地下祭壇中消滅'沙漠狐狸族術士'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000126,處決入侵者們 3,於太陽神的地下祭壇中消滅'幻影舞姬'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000127,處決入侵者們 4,於太陽神的地下祭壇中消滅'破壞沙塵精靈'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000128,處決入侵者們 5,於太陽神的地下祭壇中消滅'墨斯王國遊俠'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000129,處決入侵者們 6,於太陽神的地下祭壇中消滅'墨斯王國魔彈士'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,"神奇的傷害蕃茄三明治 X5
初級萬能木錘 X3"
172000130,處決入侵者們 7,於太陽神的地下祭壇中消滅'墨斯王國狙擊手'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000131,處決入侵者們 8,於太陽神的地下祭壇中消滅'謹慎的火神戰士'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000132,處決入侵者們 9,於太陽神的地下祭壇中消滅'敏捷的火神戰士'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000133,處決入侵者們 10,於太陽神的地下祭壇中消滅'凱因族降靈鬥士'。,猶忒王國首都,帕爾洛斯,3179800000.0,590400,
172000134,凱因族長的召喚物,於太陽神的地下祭壇中消滅'巴蒙'。,猶忒王國首都,巴吉爾,3669000000.0,787200,"活動:經驗值秘藥500% X1
靈藥兌換券 X15
增幅劑箱子 X5"
172000135,沙漠的傳說,於太陽神的地下祭壇中消滅'35代阿耆尼'。,猶忒王國首都,巴吉爾,4892000000.0,984000,"[活動] 道具掉落率 100%靈藥 X1
巴斯巴斯的妙藥 X5
高級恢復藥水 X300"
172000136,在造成更大的傷害前 1,於太陽神的地下祭壇中消滅'夕陽舞姬'並獲得'夕陽環刀',猶忒王國國境地帶,薇奧菈,3179800000.0,590400,
172000137,在造成更大的傷害前 2,於太陽神的地下祭壇中消滅'沙漠狐狸族術士'並獲得'腦力爆增魔石',猶忒王國國境地帶,薇奧菈,3179800000.0,590400,
172000138,在造成更大的傷害前 3,於太陽神的地下祭壇中消滅'幻影舞姬'並獲得'幻影手環',猶忒王國國境地帶,薇奧菈,3179800000.0,590400,
172000139,在造成更大的傷害前 4,於太陽神的地下祭壇中消滅'破壞沙塵精靈'並獲得'破壞魔石',猶忒王國國境地帶,薇奧菈,3179800000.0,590400,
172000140,難道不是令人感到驚訝的東西嗎? 1,於太陽神的地下祭壇中消滅'墨斯王國遊俠'並獲得'魔彈槍MK1',猶忒王國國境地帶,梅思,3179800000.0,590400,
172000141,難道不是令人感到驚訝的東西嗎? 2,於太陽神的地下祭壇中消滅'墨斯王國魔彈士'並獲得'魔彈槍MK2',猶忒王國國境地帶,梅思,3179800000.0,590400,"神奇的爆擊蕃茄三明治 X5
高級萬能木錘 X3"
172000142,難道不是令人感到驚訝的東西嗎? 3,於太陽神的地下祭壇中消滅'墨斯王國狙擊手'並獲得'魔彈槍MK3',猶忒王國國境地帶,梅思,3179800000.0,590400,
172000143,難道不是令人感到驚訝的東西嗎? 4,於太陽神的地下祭壇中消滅'謹慎的火神戰士'並獲得'銳眼弓槍',猶忒王國國境地帶,梅思,3179800000.0,590400,
172000144,難道不是令人感到驚訝的東西嗎? 5,於太陽神的地下祭壇中消滅'敏捷的火神戰士'並獲得'切鑿半月刀',猶忒王國國境地帶,梅思,3179800000.0,590400,
172000145,難道不是令人感到驚訝的東西嗎? 6,於太陽神的地下祭壇中消滅'因族降靈鬥士'並獲得'鬥士的鎮魂道具',猶忒王國國境地帶,梅思,3179800000.0,590400,
172000146,傳說的道具,於太陽神的地下祭壇中消滅'巴蒙'並獲得'獨眼巨人的眼珠',猶忒王國國境地帶,薇奧菈,3669000000.0,787200,"[活動] 道具掉落率 100%靈藥 X1
[活動] 能力重置卷軸 X2
姜太公的祝福 X1"
172000147,阿耆尼的象徵,於太陽神的地下祭壇中消滅'35代阿耆尼'並獲得'火神族長的火焰頭盔',猶忒王國國境地帶,巴吉爾,4892000000.0,984000,"符文字卷軸 X1
活動:經驗值的秘藥888% X1
[活動] 任務獎勵UP!靈藥 X2"
172000148,凱因族長塔勒曼,於太陽宮殿中消滅'塔勒曼'。,猶忒王國國境地帶,巴吉爾,3179800000.0,0,
172000149,阿耆尼的象徵,於太陽神的地下祭壇中消滅'35代阿耆尼'。,猶忒王國國境地帶,巴吉爾,3179800000.0,0,
172000150,找路吧,找冒險小幫手黑月公主完成任務,彩虹島物語奇遇,冒險小幫手黑月公主,0.0,0,[已刪除數據]_遙遠的冒險入場票券 X1
172000151,無盡的冒險,找冒險小幫手強尼船長完成任務,彩虹島物語奇遇,冒險小幫手強尼船長,0.0,0,"[已刪除數據]_叢林冒險入場票券 X1
[已刪除數據]_GM包子的票券 X3"
172000152,朝叢林冒險吧,找冒險小幫手阿爾藍完成任務,彩虹島物語奇遇,冒險小幫手阿爾藍,0.0,0,"[已刪除數據]_冒險的聲音入場票券 X1
[已刪除數據]_GM拉比的票券 X3"
172000153,尋找聲音吧,找冒險小幫手安妮完成任務,彩虹島物語奇遇,冒險小幫手安妮,0.0,0,[已刪除數據]_GM寶格的票券 X1
172000154,尋找黃金吧,找冒險小幫手海伊凱爾完成任務,彩虹島物語奇遇,冒險小幫手海伊凱爾,0.0,0,"[已刪除數據]_黃金票券 X1
[已刪除數據]_黃金募集票券 X1"
172000155,領取黃金獎勵吧!,找冒險小幫手海伊凱爾完成任務,彩虹島物語奇遇,冒險小幫手海伊凱爾,0.0,0,"[已刪除數據]_黃金票券 X1
[已刪除數據]_黃金募集票券 X1
[已刪除數據]_黃金獎勵膠囊 I X1"
172000156,懸賞通緝 1(突變餅乾的威脅),消滅突變餅乾怪,彩虹島物語奇遇,伊克納特,0.0,0,[已刪除數據]_特別的冒險箱子 X2
