ID,經驗值,ELY掉落率(%),最小ELY,最大ELY
810009161,56718070,1.0,100,100
810009162,56718070,1.0,100,100
810009163,5671807,1.0,100,100
810009164,5671807,1.0,100,100
810009165,5671807,1.0,100,100
810009166,5671807,1.0,100,100
810009167,5671807,1.0,100,100
810009168,0,0.0,0,0
810009169,0,0.0,0,0
810009173,0,0.0,0,0
810009174,0,0.0,0,0
810009170,0,0.0,0,0
810009171,0,0.0,0,0
810009172,0,0.0,0,0
810009175,0,0.0,0,0
810009176,0,0.0,0,0
810009177,0,0.0,0,0
810009178,0,0.0,0,0
810009179,0,0.0,0,0
810009180,0,0.0,0,0
810009181,0,0.0,0,0
810009182,0,0.0,0,0
810009183,0,0.0,0,0
810009184,0,0.0,0,0
810009185,0,0.0,0,0
810009186,0,0.0,0,0
810009187,0,0.0,0,0
810009188,0,0.0,0,0
810009189,0,0.0,0,0
810009190,0,0.0,0,0
810009191,0,0.0,0,0
810009194,0,0.0,0,0
810009195,0,0.0,0,0
810009196,0,0.0,0,0
810009197,0,0.0,0,0
810009198,0,0.0,0,0
810009199,0,0.0,0,0
810009200,0,0.0,0,0
810009201,0,0.0,0,0
810009202,0,0.0,0,0
810009203,0,0.0,0,0
810009204,0,0.0,0,0
810009205,0,0.0,0,0
810009206,0,0.0,0,0
810009207,0,0.0,0,0
810009208,0,0.0,0,0
810009209,0,0.0,0,0
810009210,0,0.0,0,0
810009211,0,0.0,0,0
810009212,0,0.0,0,0
810009213,0,0.0,0,0
810009214,0,0.0,0,0
810009215,0,0.0,0,0
810009216,0,0.0,0,0
810009217,0,0.0,0,0
810009218,0,0.0,0,0
810009219,0,0.0,0,0
810009220,0,0.0,0,0
810009221,0,0.0,0,0
810009222,0,0.0,0,0
810009223,0,0.0,0,0
810009224,0,0.0,0,0
810009225,0,0.0,0,0
810009226,0,0.0,0,0
810009227,0,0.0,0,0
810009228,0,0.0,0,0
810009229,0,0.0,0,0
810009230,0,0.0,0,0
810009231,0,0.0,0,0
810009232,0,0.0,0,0
810009233,0,0.0,0,0
810009234,0,0.0,0,0
810009235,0,0.0,0,0
810009236,0,0.0,0,0
810009237,0,0.0,0,0
810009238,0,0.0,0,0
810009239,0,0.0,0,0
810009240,0,0.0,0,0
810009241,0,0.0,0,0
810009242,0,0.0,0,0
810009243,0,0.0,0,0
810009244,0,0.0,0,0
810009245,0,0.0,0,0
810009246,0,0.0,0,0
810009247,0,0.0,0,0
810009248,0,0.0,0,0
810009249,0,0.0,0,0
810009250,0,0.0,0,0
810009251,0,0.0,0,0
810009252,0,0.0,0,0
810009253,0,0.0,0,0
810009254,0,0.0,0,0
810009255,0,0.0,0,0
810009256,0,0.0,0,0
810009257,0,0.0,0,0
810009258,0,0.0,0,0
810009259,0,0.0,0,0
810009260,0,0.0,0,0
810009261,0,0.0,0,0
810009262,0,0.0,0,0
810009263,0,0.0,0,0
810009264,0,0.0,0,0
810009265,0,0.0,0,0
810009266,0,0.0,0,0
810009267,0,0.0,0,0
810009268,0,0.0,0,0
810009269,0,0.0,0,0
810009270,0,0.0,0,0
810009271,0,0.0,0,0
810009272,0,0.0,0,0
810009273,0,0.0,0,0
810009274,0,0.0,0,0
810009275,0,0.0,0,0
810009276,0,0.0,0,0
810009277,0,0.0,0,0
810009278,0,0.0,0,0
810009313,0,0.0,0,0
810009314,0,0.0,0,0
810009315,0,0.0,0,0
810009279,0,0.0,0,0
810009280,0,0.0,0,0
810009281,0,0.0,0,0
810009282,0,0.0,0,0
810009283,0,0.0,0,0
810009284,0,0.0,0,0
810009285,0,0.0,0,0
810009286,0,0.0,0,0
810009287,0,0.0,0,0
810009288,0,0.0,0,0
810009289,0,0.0,0,0
810009290,0,0.0,0,0
810009291,0,0.0,0,0
810009292,0,0.0,0,0
810009293,0,0.0,0,0
810009294,0,0.0,0,0
810009295,0,0.0,0,0
810009296,0,0.0,0,0
810009297,0,0.0,0,0
810009298,0,0.0,0,0
810009299,0,0.0,0,0
810009300,0,0.0,0,0
810009301,0,0.0,0,0
810009302,0,0.0,0,0
810009303,0,0.0,0,0
810009304,0,0.0,0,0
810009305,0,0.0,0,0
810009306,0,0.0,0,0
810009307,0,0.0,0,0
810009308,0,0.0,0,0
810009309,0,0.0,0,0
810009310,0,0.0,0,0
810009311,0,0.0,0,0
810009312,0,0.0,0,0
810009316,0,0.0,0,0
810009317,0,0.0,0,0
810009318,0,0.0,0,0
810009319,0,0.0,0,0
810009320,0,0.0,0,0
810009321,0,0.0,0,0
810009322,0,0.0,0,0
810009325,0,0.0,0,0
810009326,0,0.0,0,0
810009327,0,0.0,0,0
810009328,0,0.0,0,0
810009329,0,0.0,0,0
810009330,0,0.0,0,0
810009331,0,0.0,0,0
810009332,0,0.0,0,0
810009333,0,0.0,0,0
810009334,0,0.0,0,0
810009335,0,0.0,0,0
810009336,0,0.0,0,0
810009339,1353499,1.0,100,100
810009340,1353499,1.0,100,100
810009341,1353499,1.0,100,100
810009342,1353499,1.0,100,100
810009343,5955397,1.0,100,100
810009344,5955397,1.0,100,100
810009345,5955397,1.0,100,100
810009346,5955397,1.0,100,100
810009347,5955397,1.0,100,100
810009348,5955397,1.0,100,100
810009349,5955397,1.0,100,100
810009350,5955397,1.0,100,100
810009351,5955397,1.0,100,100
810009352,5955397,1.0,100,100
810009353,5955397,1.0,100,100
810009354,5955397,1.0,100,100
810009355,5955397,1.0,100,100
810009356,5955397,1.0,100,100
810009357,5955397,1.0,100,100
810009358,5955397,1.0,100,100
810009359,59553970,1.0,100,100
810009360,59553970,1.0,100,100
810009361,59553970,1.0,100,100
810009362,59553970,1.0,100,100
810009363,59553970,1.0,100,100
810009364,5955397,1.0,100,100
810009365,5955397,1.0,100,100
810009366,5955397,1.0,100,100
810009367,5955397,1.0,100,100
810009370,4937803,1.0,100,100
810009371,4937803,1.0,100,100
810009372,4937803,1.0,100,100
810009373,4937803,1.0,100,100
810009374,4937803,1.0,100,100
810009375,4937803,1.0,100,100
810009376,4937803,1.0,100,100
810009377,4937803,1.0,100,100
810009378,4937803,1.0,100,100
810009379,4937803,1.0,100,100
810009380,4937803,1.0,100,100
810009381,4937803,1.0,100,100
810009382,4937803,1.0,100,100
810009383,4937803,1.0,100,100
810009384,0,0.0,0,0
810009386,4937803,1.0,100,100
810009387,4937803,1.0,100,100
810009391,0,0.0,0,0
810009392,0,0.0,0,0
810009393,0,0.0,0,0
810009394,0,0.0,0,0
810009395,0,0.0,0,0
810009396,0,0.0,0,0
810009397,0,0.0,0,0
810009398,0,0.0,0,0
810009399,0,0.0,0,0
810009400,0,0.0,0,0
810009401,0,0.0,0,0
810009385,4937803,1.0,100,100
810009402,0,0.0,0,0
810009403,0,0.0,0,0
810009404,0,0.0,0,0
810009405,0,0.0,0,0
810009406,0,0.0,0,0
810009407,0,0.0,0,0
810009408,0,0.0,0,0
810009409,0,0.0,0,0
810009410,0,0.0,0,0
810009411,0,0.0,0,0
810009412,0,0.0,0,0
810009413,0,0.0,0,0
810009414,0,0.0,0,0
810009415,0,0.0,0,0
810009416,0,0.0,0,0
810009417,0,0.0,0,0
810009418,0,0.0,0,0
810009419,0,0.0,0,0
810009421,0,0.0,0,0
810009422,0,0.0,0,0
810009423,0,0.0,0,0
810009424,0,0.0,0,0
810009425,0,0.0,0,0
810009426,0,0.0,0,0
810009427,0,0.0,0,0
810009428,0,0.0,0,0
810009429,0,0.0,0,0
810009430,0,0.0,0,0
810009431,0,0.0,0,0
810009432,10696479,1.0,15999,23998
810009433,10696479,1.0,15999,23998
810009434,10696479,1.0,15999,23998
810009435,10696479,1.0,15999,23998
810009436,10696479,1.0,15999,23998
810009437,10696479,1.0,15999,23998
810009438,10696479,1.0,15999,23998
810009439,11766126,1.0,15999,23998
810009440,11766126,1.0,15999,23998
810009441,11766126,1.0,15999,23998
810009442,11766126,1.0,15999,23998
810009443,11766126,1.0,15999,23998
810009444,11766126,1.0,15999,23998
810009445,11766126,1.0,15999,23998
810009446,11766126,1.0,15999,23998
810009447,11766126,1.0,15999,23998
810009448,11766126,1.0,15999,23998
810009449,11766126,1.0,15999,23998
810009450,12942738,1.0,15999,23998
810009451,12942738,1.0,15999,23998
810009452,12942738,1.0,15999,23998
810009453,12942738,1.0,15999,23998
810009454,12942738,1.0,15999,23998
810009455,12942738,1.0,15999,23998
810009456,12942738,1.0,15999,23998
810009457,12942738,1.0,15999,23998
810009458,12942738,1.0,15999,23998
810009459,14237011,1.0,15999,23998
810009460,14237011,1.0,15999,23998
810009461,14237011,1.0,15999,23998
810009462,14237011,1.0,15999,23998
810009463,14237011,1.0,15999,23998
810009464,14237011,1.0,15999,23998
810009465,14237011,1.0,15999,23998
810009466,14237011,1.0,15999,23998
810009467,14237011,1.0,15999,23998
810009468,15660712,1.0,15999,23998
810009469,15660712,1.0,15999,23998
810009470,15660712,1.0,15999,23998
810009471,15660712,1.0,15999,23998
810009472,15660712,1.0,15999,23998
810009473,15660712,1.0,15999,23998
810009474,15660712,1.0,15999,23998
810009475,15660712,1.0,15999,23998
810009476,15660712,1.0,15999,23998
810009478,0,0.0,0,0
810009479,11766126,1.0,15999,23998
810009480,11766126,1.0,15999,23998
810009481,15660712,1.0,15999,23998
810009482,15660712,1.0,15999,23998
810009483,10696479,1.0,15999,23998
810009484,10696479,1.0,15999,23998
810009485,10696479,1.0,15999,23998
810009486,0,0.0,0,0
810009487,0,0.0,0,0
810009488,0,0.0,0,0
810009489,0,0.0,0,0
810009490,0,0.0,0,0
810009491,0,0.0,0,0
810009492,0,0.0,0,0
810009493,0,0.0,0,0
810009494,0,0.0,0,0
810009495,1353499,1.0,100,100
810009496,1353499,1.0,100,100
810009497,1353499,1.0,100,100
810009498,1353499,1.0,100,100
810009499,1353499,1.0,100,100
810009500,6253166,1.0,100,100
810009501,6253166,1.0,100,100
810009502,6253166,1.0,100,100
810009503,6253166,1.0,100,100
810009504,6253166,1.0,100,100
810009505,6253166,1.0,100,100
810009506,6565824,1.0,100,100
810009507,6565824,1.0,100,100
810009508,6565824,1.0,100,100
810009509,6565824,1.0,100,100
810009510,6565824,1.0,100,100
810009511,6565824,1.0,100,100
810009512,6565824,1.0,100,100
810009513,6565824,1.0,100,100
810009514,6565824,1.0,100,100
810009515,6565824,1.0,100,100
810009516,6565824,1.0,100,100
810009517,6565824,1.0,100,100
810009518,62531660,1.0,100,100
810009519,65658240,1.0,100,100
810009520,65658240,1.0,100,100
810009521,0,0.0,0,0
810009522,0,0.0,0,0
810009523,0,0.0,0,0
810009524,0,0.0,0,0
810009525,0,0.0,0,0
810009526,0,0.0,0,0
810009527,0,0.0,0,0
810009528,0,0.0,0,0
810009529,0,0.0,0,0
810009530,0,0.0,0,0
810009531,0,0.0,0,0
810009532,0,0.0,0,0
810009533,0,0.0,0,0
810009535,0,0.0,0,0
810009536,0,0.0,0,0
810009537,0,0.0,0,0
810009538,0,0.0,0,0
810009539,0,0.0,0,0
810009540,0,0.0,0,0
810009541,0,0.0,0,0
810009542,0,0.0,0,0
810009543,0,0.0,0,0
810009544,0,0.0,0,0
810009545,0,0.0,0,0
810009546,0,0.0,0,0
810009547,0,0.0,0,0
810009548,0,0.0,0,0
810009549,0,0.0,0,0
810009550,0,0.0,0,0
810009551,0,0.0,0,0
810009552,0,0.0,0,0
810009553,0,0.0,0,0
810009554,0,0.0,0,0
810009555,0,0.0,0,0
810009556,0,0.0,0,0
810009557,0,0.0,0,0
810009558,0,0.0,0,0
810009559,0,0.0,0,0
810009560,0,0.0,0,0
810009561,0,0.0,0,0
810009562,0,0.0,0,0
810009563,20000000,1.0,100,100
810009564,20000000,1.0,100,100
810009565,0,0.0,0,0
810009566,0,0.0,0,0
810009567,0,0.0,0,0
810009568,0,0.0,0,0
810009569,0,0.0,0,0
810009570,0,0.0,0,0
810009571,0,0.0,0,0
810009572,0,0.0,0,0
810009573,0,0.0,0,0
810009574,0,0.0,0,0
810009575,0,0.0,0,0
810009576,0,0.0,0,0
810009577,0,0.0,0,0
810009578,0,0.0,0,0
810009579,0,0.0,0,0
810009580,0,0.0,0,0
810009581,0,0.0,0,0
810009582,0,0.0,0,0
810009583,0,0.0,0,0
810009584,0,0.0,0,0
810009585,0,0.0,0,0
810009586,0,0.0,0,0
810009587,0,0.0,0,0
810009588,0,0.0,0,0
810009589,59553970,1.0,100,100
810009590,56718070,1.0,100,100
810009591,0,0.0,0,0
810009592,0,0.0,0,0
810009593,0,0.0,0,0
810009594,0,0.0,0,0
810009595,0,0.0,0,0
810009598,0,0.0,0,0
810009599,0,0.0,0,0
810009600,0,0.0,0,0
810009601,0,0.0,0,0
810009602,0,0.0,0,0
810009603,0,0.0,0,0
810009604,5671807,1.0,100,100
810009605,0,0.0,0,0
810009606,0,0.0,0,0
810009607,0,0.0,0,0
810009608,0,0.0,0,0
810009609,0,0.0,0,0
810009610,0,0.0,0,0
810009611,0,0.0,0,0
810009612,0,0.0,0,0
810009613,0,0.0,0,0
810009614,0,0.0,0,0
810009615,0,0.0,0,0
810009616,0,0.0,0,0
810009617,0,0.0,0,0
810009618,0,0.0,0,0
810009619,0,0.0,0,0
810009620,0,0.0,0,0
810009621,0,0.0,0,0
810009623,0,0.0,0,0
810009624,0,0.0,0,0
810009625,0,0.0,0,0
810009626,0,0.0,0,0
810009627,0,0.0,0,0
810009628,0,0.0,0,0
810009629,0,0.0,0,0
810009630,0,0.0,0,0
810009635,0,0.0,0,0
810009636,0,0.0,0,0
810009637,0,0.0,0,0
810009638,0,0.0,0,0
810009639,0,0.0,0,0
810009640,0,0.0,0,0
810009641,0,0.0,0,0
810009642,0,0.0,0,0
810009643,0,0.0,0,0
810009644,0,0.0,0,0
810009645,0,0.0,0,0
810009646,0,0.0,0,0
810009647,0,0.0,0,0
810009648,0,0.0,0,0
810009649,0,0.0,0,0
810009650,0,0.0,0,0
810009651,0,0.0,0,0
810009652,0,0.0,0,0
810009653,0,0.0,0,0
810009654,0,0.0,0,0
810009655,0,0.0,0,0
810009656,0,0.0,0,0
810009657,0,0.0,0,0
810009658,0,0.0,0,0
810009659,0,0.0,0,0
810008528,0,0.0,0,0
810008529,0,0.0,0,0
810008530,0,0.0,0,0
810009660,0,0.0,0,0
810009661,0,0.0,0,0
810009662,0,0.0,0,0
810009663,0,0.0,0,0
810009664,0,0.0,0,0
810009665,0,0.0,0,0
810009666,0,0.0,0,0
810009667,56718070,1.0,100,100
810009668,0,0.0,0,0
810009669,0,0.0,0,0
810009670,0,0.0,0,0
810009671,0,0.0,0,0
810009672,0,0.0,0,0
810009673,0,0.0,0,0
810009675,0,0.0,0,0
810009676,0,0.0,0,0
810009677,0,0.0,0,0
810009678,0,0.0,0,0
810009679,0,0.0,0,0
810009680,0,0.0,0,0
810009681,0,0.0,0,0
810009682,0,0.0,0,0
810009683,0,0.0,0,0
810009684,0,0.0,0,0
810009685,0,0.0,0,0
810009686,0,0.0,0,0
810009687,0,0.0,0,0
810009688,0,0.0,0,0
810009689,0,0.0,0,0
810009690,0,0.0,0,0
810009691,0,0.0,0,0
810009692,0,0.0,0,0
810009693,0,0.0,0,0
810009694,0,0.0,0,0
810009695,0,0.0,0,0
810009698,0,0.0,0,0
810009699,1353499,1.0,100,100
810009700,1353499,1.0,100,100
810009701,1353499,1.0,100,100
810009702,1353499,1.0,100,100
810009703,7222406,1.0,100,100
810009704,7222406,1.0,100,100
810009705,7222406,1.0,100,100
810009706,7222406,1.0,100,100
810009707,7222406,1.0,100,100
810009708,7222406,1.0,100,100
810009709,72224060,1.0,100,100
810009710,7222406,1.0,100,100
810009711,7222406,1.0,100,100
810009712,7222406,1.0,100,100
810009713,7222406,1.0,100,100
810009714,7222406,1.0,100,100
810009715,7222406,1.0,100,100
810009716,7222406,1.0,100,100
810009717,7222406,1.0,100,100
810009718,7222406,1.0,100,100
810009719,72224060,1.0,100,100
810009720,72224060,1.0,100,100
810009721,72224060,1.0,100,100
810009722,7222406,1.0,100,100
810009723,7222406,1.0,100,100
810009724,7222406,1.0,100,100
810009725,7222406,1.0,100,100
810009726,20000000,1.0,100,100
810009727,0,0.0,0,0
810009728,0,0.0,0,0
810009729,0,0.0,0,0
810009730,0,0.0,0,0
810009731,0,0.0,0,0
810009732,0,0.0,0,0
810009733,0,0.0,0,0
810009734,0,0.0,0,0
810009735,0,0.0,0,0
810009736,0,0.0,0,0
810009737,0,0.0,0,0
810009738,0,0.0,0,0
810009739,0,0.0,0,0
810009740,0,0.0,0,0
810009741,0,0.0,0,0
810009742,0,0.0,0,0
810009743,0,0.0,0,0
810009744,0,0.0,0,0
810009748,0,0.0,0,0
810009749,0,0.0,0,0
810009750,0,0.0,0,0
810009751,0,0.0,0,0
810009752,0,0.0,0,0
810009753,0,0.0,0,0
810009754,0,0.0,0,0
810009755,0,0.0,0,0
810009756,0,0.0,0,0
810009757,0,0.0,0,0
810009758,0,0.0,0,0
810009759,0,0.0,0,0
810009760,0,0.0,0,0
810009761,0,0.0,0,0
810009762,0,0.0,0,0
810009763,0,0.0,0,0
810009764,0,0.0,0,0
810009765,0,0.0,0,0
810009766,0,0.0,0,0
810009767,0,0.0,0,0
810009770,0,0.0,0,0
810009771,0,0.0,0,0
810009772,0,0.0,0,0
810009773,0,0.0,0,0
810009774,0,0.0,0,0
810009775,0,0.0,0,0
810009780,1353499,1.0,100,100
810009781,1353499,1.0,100,100
810009782,1353499,1.0,100,100
810009783,1353499,1.0,100,100
810009784,7222406,1.0,100,100
810009785,7222406,1.0,100,100
810009786,7222406,1.0,100,100
810009787,7222406,1.0,100,100
810009788,7222406,1.0,100,100
810009789,7222406,1.0,100,100
810009790,7222406,1.0,100,100
810009791,7222406,1.0,100,100
810009792,7222406,1.0,100,100
810009793,7222406,1.0,100,100
810009794,7222406,1.0,100,100
810009795,7222406,1.0,100,100
810009796,7222406,1.0,100,100
810009797,7222406,1.0,100,100
810009798,7222406,1.0,100,100
810009799,7222406,1.0,100,100
810009800,7222406,1.0,100,100
810009801,7222406,1.0,100,100
810009802,7222406,1.0,100,100
810009803,7222406,1.0,100,100
810009804,7222406,1.0,100,100
810009805,7222406,1.0,100,100
810009806,7222406,1.0,100,100
810009807,7222406,1.0,100,100
810009808,7222406,1.0,100,100
810009809,7222406,1.0,100,100
810009817,7222406,1.0,100,100
810009818,7222406,1.0,100,100
810009813,0,0.0,0,0
810009814,0,0.0,0,0
810009815,0,0.0,0,0
810009816,0,0.0,0,0
810009819,0,0.0,0,0
810009820,0,0.0,0,0
810009821,0,0.0,0,0
810009822,0,0.0,0,0
810009823,0,0.0,0,0
810009824,0,0.0,0,0
810009825,0,0.0,0,0
810009826,0,0.0,0,0
810009827,0,0.0,0,0
810009828,0,0.0,0,0
810009829,0,0.0,0,0
810009830,0,0.0,0,0
810009831,0,0.0,0,0
810009832,0,0.0,0,0
810009833,0,0.0,0,0
810009834,0,0.0,0,0
810009835,0,0.0,0,0
810009836,0,0.0,0,0
810009837,7222406,1.0,100,100
810009838,0,0.0,0,0
810009839,0,0.0,0,0
810009841,0,0.0,0,0
810009842,0,0.0,0,0
810009843,0,0.0,0,0
810009844,0,0.0,0,0
810009845,0,0.0,0,0
810009846,0,0.0,0,0
810009847,7222406,1.0,100,100
810009848,0,0.0,0,0
810009849,0,0.0,0,0
810009850,0,0.0,0,0
810009851,0,0.0,0,0
810009852,0,0.0,0,0
810009853,0,0.0,0,0
810009854,0,0.0,0,0
810009855,0,0.0,0,0
810009856,0,0.0,0,0
810009857,0,0.0,0,0
810009858,0,0.0,0,0
810009859,0,0.0,0,0
810009860,0,0.0,0,0
810009861,7222406,1.0,100,100
810007195,0,0.0,0,0
810007537,0,0.0,0,0
810007538,0,0.0,0,0
810007539,0,0.0,0,0
810007540,0,0.0,0,0
810007541,0,0.0,0,0
810007597,0,0.0,0,0
810007635,0,0.0,0,0
810007636,0,0.0,0,0
810007637,0,0.0,0,0
810007638,0,0.0,0,0
810007639,0,0.0,0,0
810007640,0,0.0,0,0
810007641,0,0.0,0,0
810007642,0,0.0,0,0
810007690,0,0.0,0,0
810007691,0,0.0,0,0
810007858,0,0.0,0,0
810007859,0,0.0,0,0
810007860,0,0.0,0,0
810007861,0,0.0,0,0
810007862,0,0.0,0,0
810007879,0,0.0,0,0
810007880,0,0.0,0,0
810007881,0,0.0,0,0
810007882,0,0.0,0,0
810007883,0,0.0,0,0
810007943,0,0.0,0,0
810007963,0,0.0,0,0
810007964,0,0.0,0,0
810007965,0,0.0,0,0
810008066,0,0.0,0,0
810008067,0,0.0,0,0
810008068,0,0.0,0,0
810008069,0,0.0,0,0
810008070,0,0.0,0,0
810008071,0,0.0,0,0
810008072,0,0.0,0,0
810008080,0,0.0,0,0
810008337,0,0.0,0,0
810008338,0,0.0,0,0
810008473,0,0.0,0,0
810008474,0,0.0,0,0
810008489,0,0.0,0,0
810008542,0,0.0,0,0
810008574,0,0.0,0,0
810008575,0,0.0,0,0
810008576,0,0.0,0,0
810008577,0,0.0,0,0
810008647,0,0.0,0,0
810008668,0,0.0,0,0
810008707,0,0.0,0,0
810008708,0,0.0,0,0
810008709,0,0.0,0,0
810008710,0,0.0,0,0
810008711,0,0.0,0,0
810008756,0,0.0,0,0
810008757,0,0.0,0,0
810008788,0,0.0,0,0
810008857,0,0.0,0,0
810008874,0,0.0,0,0
810008875,0,0.0,0,0
810008883,0,0.0,0,0
810008884,0,0.0,0,0
810008885,0,0.0,0,0
810008886,0,0.0,0,0
810008888,0,0.0,0,0
810008889,0,0.0,0,0
810008890,0,0.0,0,0
810008891,0,0.0,0,0
810008892,0,0.0,0,0
810008917,0,0.0,0,0
810008918,0,0.0,0,0
810009034,0,0.0,0,0
810009071,0,0.0,0,0
810009072,0,0.0,0,0
810009073,0,0.0,0,0
810009074,0,0.0,0,0
810009107,0,0.0,0,0
810009118,0,0.0,0,0
810009337,0,0.0,0,0
810009338,0,0.0,0,0
810009368,0,0.0,0,0
810009388,0,0.0,0,0
810009389,0,0.0,0,0
810009390,0,0.0,0,0
810009420,0,0.0,0,0
810009477,0,0.0,0,0
810009596,0,0.0,0,0
810009597,0,0.0,0,0
810009622,0,0.0,0,0
810009696,0,0.0,0,0
810009697,0,0.0,0,0
810009768,0,0.0,0,0
810009769,0,0.0,0,0
810009777,0,0.0,0,0
810009778,0,0.0,0,0
810009779,0,0.0,0,0
810009810,0,0.0,0,0
810009811,0,0.0,0,0
810009812,0,0.0,0,0
810009862,0,0.0,0,0
810009890,0,0.0,0,0
810009891,0,0.0,0,0
810009892,0,0.0,0,0
810009893,0,0.0,0,0
810009927,0,0.0,0,0
810010001,0,0.0,0,0
810010024,0,0.0,0,0
810010031,0,0.0,0,0
