ID,道具名稱,鑲嵌類型ID,道具屬性
160400709,法老的黃色結晶 +8,74,"最大HP +2900
防禦力+2900
物理/魔法貫穿力 +15%
所有能力值 +900"
160400710,法老的黃色結晶 +9,74,"最大HP +3000
防禦力+3000
物理/魔法貫穿力 +15%
所有能力值 +1000"
160500701,法老的藍色結晶,75,"最小/最大攻擊力 +31
屬性力+31
所有能力值 +500"
160500702,法老的藍色結晶 +1,75,"最小/最大攻擊力 +32
屬性力+32
所有能力值 +550"
160500703,法老的藍色結晶 +2,75,"最小/最大攻擊力 +33
屬性力+33
所有能力值 +600"
160500704,法老的藍色結晶 +3,75,"最小/最大攻擊力 +34
屬性力+34
所有能力值 +650"
160500705,法老的藍色結晶 +4,75,"最小/最大攻擊力 +35
屬性力+35
所有能力值 +700"
160500706,法老的藍色結晶 +5,75,"最小/最大攻擊力 +36
屬性力+36
所有能力值 +750"
160500707,法老的藍色結晶 +6,75,"最小/最大攻擊力 +37
屬性力+37
所有能力值 +800"
160500708,法老的藍色結晶 +7,75,"最小/最大攻擊力 +38
屬性力+38
所有能力值 +850"
160500709,法老的藍色結晶 +8,75,"最小/最大攻擊力 +39
屬性力+39
所有能力值 +900"
160500710,法老的藍色結晶 +9,75,"最小/最大攻擊力 +40
屬性力+40
所有能力值 +1000"
165100601,古代大象貼紙,121,"暈眩抗力 +90.0%
混亂抗力 +90.0%
力量+1500
魔力+1500
最小/最大攻擊力 +33
屬性力+33
物理/魔法傷害 +1500"
165100602,古代大象貼紙 +1,121,"暈眩抗力 +91.0%
混亂抗力 +91.0%
力量+1520
魔力+1520
最小/最大攻擊力 +33
屬性力+33
物理/魔法傷害 +1520"
165100603,古代大象貼紙 +2,121,"暈眩抗力 +92.0%
混亂抗力 +92.0%
力量+1540
魔力+1540
最小/最大攻擊力 +34
屬性力+34
物理/魔法傷害 +1540"
165100604,古代大象貼紙 +3,121,"暈眩抗力 +93.0%
混亂抗力 +93.0%
力量+1560
魔力+1560
最小/最大攻擊力 +34
屬性力+34
物理/魔法傷害 +1560"
165100605,古代大象貼紙 +4,121,"暈眩抗力 +94.0%
混亂抗力 +94.0%
力量+1580
魔力+1580
最小/最大攻擊力 +35
屬性力+35
物理/魔法傷害 +1580"
165100606,古代大象貼紙 +5,121,"暈眩抗力 +95.0%
混亂抗力 +95.0%
力量+1600
魔力+1600
最小/最大攻擊力 +35
屬性力+35
物理/魔法傷害 +1600"
165100607,古代大象貼紙 +6,121,"暈眩抗力 +96.0%
混亂抗力 +96.0%
力量+1620
魔力+1620
最小/最大攻擊力 +36
屬性力+36
物理/魔法傷害 +1620"
165100608,古代大象貼紙 +7,121,"暈眩抗力 +97.0%
混亂抗力 +97.0%
力量+1640
魔力+1640
最小/最大攻擊力 +36
屬性力+36
物理/魔法傷害 +1640"
165100609,古代大象貼紙 +8,121,"暈眩抗力 +98.0%
混亂抗力 +98.0%
力量+1660
魔力+1660
最小/最大攻擊力 +37
屬性力+37
物理/魔法傷害 +1660"
165100610,古代大象貼紙 +9,121,"暈眩抗力 +99.0%
混亂抗力 +99.0%
力量+1680
魔力+1680
最小/最大攻擊力 +37
屬性力+37
物理/魔法傷害 +1680"
165100611,古代大象貼紙 +10,121,"暈眩抗力 +100.0%
混亂抗力 +100.0%
力量+1700
魔力+1700
最小/最大攻擊力 +38
屬性力+38
物理/魔法傷害 +1700"
165100612,古代大象貼紙 +11,121,"暈眩抗力 +101.0%
混亂抗力 +101.0%
力量+1720
魔力+1720
最小/最大攻擊力 +38
屬性力+38
物理/魔法傷害 +1720"
165100613,古代大象貼紙 +12,121,"暈眩抗力 +102.0%
混亂抗力 +102.0%
力量+1740
魔力+1740
最小/最大攻擊力 +39
屬性力+39
物理/魔法傷害 +1740"
165100614,古代大象貼紙 +13,121,"暈眩抗力 +103.0%
混亂抗力 +103.0%
力量+1760
魔力+1760
最小/最大攻擊力 +39
屬性力+39
物理/魔法傷害 +1760"
165100615,古代大象貼紙 +14,121,"暈眩抗力 +104.0%
混亂抗力 +104.0%
力量+1780
魔力+1780
最小/最大攻擊力 +40
屬性力+40
物理/魔法傷害 +1780"
165100616,古代大象貼紙 +15,121,"暈眩抗力 +105.0%
混亂抗力 +105.0%
力量+1800
魔力+1800
最小/最大攻擊力 +40
屬性力+40
物理/魔法傷害 +1800"
165100617,古代大象貼紙 +16,121,"暈眩抗力 +106.0%
混亂抗力 +106.0%
力量+1820
魔力+1820
最小/最大攻擊力 +41
屬性力+41
物理/魔法傷害 +1820"
165100618,古代大象貼紙 +17,121,"暈眩抗力 +107.0%
混亂抗力 +107.0%
力量+1840
魔力+1840
最小/最大攻擊力 +41
屬性力+41
物理/魔法傷害 +1840"
165100619,古代大象貼紙 +18,121,"暈眩抗力 +108.0%
混亂抗力 +108.0%
力量+1860
魔力+1860
最小/最大攻擊力 +42
屬性力+42
物理/魔法傷害 +1860"
165100620,古代大象貼紙 +19,121,"暈眩抗力 +109.0%
混亂抗力 +109.0%
力量+1880
魔力+1880
最小/最大攻擊力 +42
屬性力+42
物理/魔法傷害 +1880"
165100621,古代大象貼紙 +20,121,"暈眩抗力 +110.0%
混亂抗力 +110.0%
力量+1900
魔力+1900
最小/最大攻擊力 +43
屬性力+43
物理/魔法傷害 +1900"
165100622,古代大象貼紙 +21,121,"暈眩抗力 +111.0%
混亂抗力 +111.0%
力量+1920
魔力+1920
最小/最大攻擊力 +43
屬性力+43
物理/魔法傷害 +1920"
165100623,古代大象貼紙 +22,121,"暈眩抗力 +112.0%
混亂抗力 +112.0%
力量+1940
魔力+1940
最小/最大攻擊力 +44
屬性力+44
物理/魔法傷害 +1940"
165100624,古代大象貼紙 +23,121,"暈眩抗力 +113.0%
混亂抗力 +113.0%
力量+1960
魔力+1960
最小/最大攻擊力 +44
屬性力+44
物理/魔法傷害 +1960"
165100625,古代大象貼紙 +24,121,"暈眩抗力 +114.0%
混亂抗力 +114.0%
力量+1980
魔力+1980
最小/最大攻擊力 +45
屬性力+45
物理/魔法傷害 +1980"
165100626,古代大象貼紙 +25,121,"暈眩抗力 +115.0%
混亂抗力 +115.0%
力量+2000
魔力+2000
最小/最大攻擊力 +45
屬性力+45
物理/魔法傷害 +2000"
165100627,古代大象貼紙 +26,121,"暈眩抗力 +116.0%
混亂抗力 +116.0%
力量+2020
魔力+2020
最小/最大攻擊力 +46
屬性力+46
物理/魔法傷害 +2020"
165100628,古代大象貼紙 +27,121,"暈眩抗力 +117.0%
混亂抗力 +117.0%
力量+2040
魔力+2040
最小/最大攻擊力 +46
屬性力+46
物理/魔法傷害 +2040"
165100629,古代大象貼紙 +28,121,"暈眩抗力 +118.0%
混亂抗力 +118.0%
力量+2060
魔力+2060
最小/最大攻擊力 +47
屬性力+47
物理/魔法傷害 +2060"
165100630,古代大象貼紙 +29,121,"暈眩抗力 +119.0%
混亂抗力 +119.0%
力量+2080
魔力+2080
最小/最大攻擊力 +47
屬性力+47
物理/魔法傷害 +2080"
165100631,古代大象貼紙 +30,121,"暈眩抗力 +120.0%
混亂抗力 +120.0%
力量+2100
魔力+2100
最小/最大攻擊力 +48
屬性力+48
物理/魔法傷害 +2100"
165400401,法老綴飾,112,"獲得錢+31%
最小/最大攻擊力 +26
屬性力+26
所有能力值 +500"
165400402,法老綴飾 +1,112,"獲得錢+32%
最小/最大攻擊力 +27
屬性力+27
所有能力值 +550"
165400403,法老綴飾 +2,112,"獲得錢+33%
最小/最大攻擊力 +28
屬性力+28
所有能力值 +600"
165400404,法老綴飾 +3,112,"獲得錢+34%
最小/最大攻擊力 +29
屬性力+29
所有能力值 +650"
165400405,法老綴飾 +4,112,"獲得錢+35%
最小/最大攻擊力 +30
屬性力+30
所有能力值 +700"
165400406,法老綴飾 +5,112,"獲得錢+36%
最小/最大攻擊力 +31
屬性力+31
所有能力值 +750"
165400407,法老綴飾 +6,112,"獲得錢+37%
最小/最大攻擊力 +32
屬性力+32
所有能力值 +800"
165400408,法老綴飾 +7,112,"獲得錢+38%
最小/最大攻擊力 +33
屬性力+33
所有能力值 +850"
165400409,法老綴飾 +8,112,"獲得錢+39%
最小/最大攻擊力 +34
屬性力+34
所有能力值 +900"
165400410,法老綴飾 +9,112,"獲得錢+40%
最小/最大攻擊力 +35
屬性力+35
所有能力值 +1000"
700108901,艾菈 [永久制],25,"移動速度+30%
所有能力值 +700"
700109001,殭屍少女 [永久制],25,
164401401,[活動] 蘊含精靈力量的鑰匙,0,所有能力值 +100
164401402,[活動] 蘊含精靈力量的鑰匙 +1,0,"所有能力值 +100
最小/最大攻擊力 +3
屬性力+3"
164401403,[活動] 蘊含精靈力量的鑰匙 +2,0,"所有能力值 +500
最小/最大攻擊力 +6
屬性力+6"
164401404,[活動] 蘊含精靈力量的鑰匙 +3,0,"所有能力值 +500
最小/最大攻擊力 +9
屬性力+9
所有能力值 +1%"
164401405,[活動] 蘊含精靈力量的鑰匙 +4,0,"所有能力值 +1000
最小/最大攻擊力 +12
屬性力+12
所有能力值 +2%"
164401406,[活動] 蘊含精靈力量的鑰匙 +5,0,"所有能力值 +1000
最小/最大攻擊力 +15
屬性力+15
所有能力值 +2%
最小/最大 攻擊力 +1%
屬性力+1%"
164401407,[活動] 蘊含精靈力量的鑰匙 +6,0,"所有能力值 +1500
最小/最大攻擊力 +18
屬性力+18
所有能力值 +3%
最小/最大 攻擊力 +1%
屬性力+1%"
164401408,[活動] 蘊含精靈力量的鑰匙 +7,0,"所有能力值 +1500
最小/最大攻擊力 +21
屬性力+21
所有能力值 +3%
最小/最大 攻擊力 +2%
屬性力+2%
一般怪物追加傷害 +1000"
164401409,[活動] 蘊含精靈力量的鑰匙 +8,0,"所有能力值 +2000
最小/最大攻擊力 +24
屬性力+24
所有能力值 +4%
最小/最大 攻擊力 +2%
屬性力+2%
一般怪物追加傷害 +2000"
164401410,[活動] 蘊含精靈力量的鑰匙 +9,0,"所有能力值 +2000
最小/最大攻擊力 +27
屬性力+27
所有能力值 +4%
最小/最大 攻擊力 +2%
屬性力+2%
一般怪物追加傷害 +3000
BOSS怪物追加傷害 +2000"
164401411,[活動] 蘊含精靈力量的鑰匙 Max,0,"所有能力值 +3000
最小/最大攻擊力 +30
屬性力+30
所有能力值 +5%
最小/最大 攻擊力 +3%
屬性力+3%
一般怪物追加傷害 +4000
BOSS怪物追加傷害 +4000"
164500701,團隊戰第1名,121,
164500702,團隊戰第1名+1,121,
164500703,團隊戰第1名+2,121,
164500704,團隊戰第1名+3,121,
164500705,團隊戰第1名+4,121,
164500706,團隊戰第1名+5,121,
164500707,團隊戰第1名+6,121,
164500708,團隊戰第1名+7,121,
164500709,團隊戰第1名+8,121,
164500710,團隊戰第1名+9,121,
164500801,團隊戰第2名,121,
164500802,團隊戰第2名+1,121,
164500803,團隊戰第2名+2,121,
164500804,團隊戰第2名+3,121,
164500805,團隊戰第2名+4,121,
164500806,團隊戰第2名+5,121,
164500807,團隊戰第2名+6,121,
164500808,團隊戰第2名+7,121,
164500809,團隊戰第2名+8,121,
164500810,團隊戰第2名+9,121,
164500901,團隊戰第3名,121,
164500902,團隊戰第3名+1,121,
164500903,團隊戰第3名+2,121,
164500904,團隊戰第3名+3,121,
164500905,團隊戰第3名+4,121,
164500906,團隊戰第3名+5,121,
164500907,團隊戰第3名+6,121,
164500908,團隊戰第3名+7,121,
164500909,團隊戰第3名+8,121,
164500910,團隊戰第3名+9,121,
164501001,團隊戰第4名,121,
164501002,團隊戰第4名+1,121,
164501003,團隊戰第4名+2,121,
164501004,團隊戰第4名+3,121,
164501005,團隊戰第4名+4,121,
164501006,團隊戰第4名+5,121,
164501007,團隊戰第4名+6,121,
164501008,團隊戰第4名+7,121,
164501009,團隊戰第4名+8,121,
164501010,團隊戰第4名+9,121,
164501101,團隊戰第5名,121,
164501102,團隊戰第5名+1,121,
164501103,團隊戰第5名+2,121,
164501104,團隊戰第5名+3,121,
164501105,團隊戰第5名+4,121,
164501106,團隊戰第5名+5,121,
164501107,團隊戰第5名+6,121,
164501108,團隊戰第5名+7,121,
164501109,團隊戰第5名+8,121,
164501110,團隊戰第5名+9,121,
700109101,咩咩羊 [永久制],25,"獲得經驗值+150%
獲得錢+30%"
164401501,[活動] 溫順的耶比妹妹鑰匙,128,"所有能力值 +100
所有能力值 +1%
物理/魔法最小傷害 +3%
物理/魔 法最大傷害 +3%"
164401502,[活動] 溫順的耶比妹妹鑰匙 +1,128,"所有能力值 +200
所有能力值 +1%
物理/魔法最小傷害 +5%
物理/魔 法最大傷害 +5%"
164401503,[活動] 溫順的耶比妹妹鑰匙 +2,128,"所有能力值 +300
所有能力值 +2%
物理/魔法最小傷害 +10%
物理/魔 法最大傷害 +10%"
164401504,[活動] 溫順的耶比妹妹鑰匙 +3,128,"所有能力值 +400
所有能力值 +2%
物理/魔法最小傷害 +15%
物理/魔 法最大傷害 +15%"
164401505,[活動] 溫順的耶比妹妹鑰匙 +4,128,"所有能力值 +500
所有能力值 +3%
物理/魔法最小傷害 +20%
物理/魔 法最大傷害 +20%"
164401506,[活動] 溫順的耶比妹妹鑰匙 +5,128,"所有能力值 +600
所有能力值 +3%
物理/魔法最小傷害 +25%
物理/魔 法最大傷害 +25%"
164401507,[活動] 溫順的耶比妹妹鑰匙 +6,128,"所有能力值 +700
所有能力值 +4%
物理/魔法最小傷害 +30%
物理/魔 法最大傷害 +30%"
164401508,[活動] 溫順的耶比妹妹鑰匙 +7,128,"所有能力值 +800
所有能力值 +4%
物理/魔法最小傷害 +35%
物理/魔 法最大傷害 +35%"
164401509,[活動] 溫順的耶比妹妹鑰匙 +8,128,"所有能力值 +1000
所有能力值 +5%
物理/魔法最小傷害 +40%
物理/魔 法最大傷害 +40%"
164401510,[活動] 溫順的耶比妹妹鑰匙 +9,128,"所有能力值 +1200
所有能力值 +5%
物理/魔法最小傷害 +45%
物理/魔 法最大傷害 +45%"
164401511,[活動] 溫順的耶比妹妹鑰匙 Max,128,"所有能力值 +1500
所有能力值 +10%
物理/魔法最小傷害 +50%
物理/魔 法最大傷害 +50%
物理/魔法爆擊率 +5%
獲得經驗值+100%"
164401601,[活動] 急躁的耶比妹妹鑰匙,128,"所有能力值 +200
所有能力值 +2%
物理/魔法最小傷害 +5%
物理/魔 法最大傷害 +5%"
164401602,[活動] 急躁的耶比妹妹鑰匙 +1,128,"所有能力值 +300
所有能力值 +3%
物理/魔法最小傷害 +10%
物理/魔 法最大傷害 +10%"
164401603,[活動] 急躁的耶比妹妹鑰匙 +2,128,"所有能力值 +500
所有能力值 +4%
物理/魔法最小傷害 +15%
物理/魔 法最大傷害 +15%"
164401604,[活動] 急躁的耶比妹妹鑰匙 +3,128,"所有能力值 +700
所有能力值 +5%
物理/魔法最小傷害 +20%
物理/魔 法最大傷害 +20%"
164401605,[活動] 急躁的耶比妹妹鑰匙 +4,128,"所有能力值 +1000
所有能力值 +6%
物理/魔法最小傷害 +25%
物理/魔 法最大傷害 +25%"
164401606,[活動] 急躁的耶比妹妹鑰匙 Max,128,"所有能力值 +1500
所有能力值 +7%
物理/魔法最小傷害 +30%
物理/魔 法最大傷害 +30%
物理/魔法爆擊率 +5%
獲得經驗值+100%"
164300301,[活動] 法師卡片(10?),0,"物理/魔法 命 中率 +10%
所有能力值 +2%
最大HP+3%"
700109201,鈕扣貓 [永久制],25,
80104701,地獄拳套,15,"最小攻擊力+847
最大攻擊力+884
物理最小/最大傷害 +41%
物理爆擊傷害+41%
力量+2800
物理傷害+2800
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104702,地獄拳套 ☆,15,"最小攻擊力+900
最大攻擊力+937
物理最小/最大傷害 +42%
物理爆擊傷害+42%
力量+2900
物理傷害+2900
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104703,地獄拳套 ★,15,"最小攻擊力+953
最大攻擊力+989
物理最小/最大傷害 +43%
物理爆擊傷害+43%
力量+3000
物理傷害+3000
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104704,地獄拳套 ★☆,15,"最小攻擊力+1009
最大攻擊力+1046
物理最小/最大傷害 +44%
物理爆擊傷害+44%
力量+3100
物理傷害+3100
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104705,地獄拳套 ★★,15,"最小攻擊力+1069
最大攻擊力+1106
物理最小/最大傷害 +45%
物理爆擊傷害+45%
力量+3200
物理傷害+3200
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104706,地獄拳套 ★★☆,15,"最小攻擊力+1129
最大攻擊力+1166
物理最小/最大傷害 +46%
物理爆擊傷害+46%
力量+3300
物理傷害+3300
物理傷害+10%
物理爆擊率+3%
力量+2%"
80104707,地獄拳套 ★★★,15,"最小攻擊力+1189
最大攻擊力+1226
物理最小/最大傷害 +50%
物理爆擊傷害+50%
力量+3500
物理傷害+3500
物理傷害+10%
物理爆擊率+3%
力量+2%"
80204701,地獄短劍,16,"最小攻擊力+835
最大攻擊力+911
物理爆擊率+7%
物理爆擊傷害+51%
力量+2500
目標物理防禦力減少35%
物理最大傷害+10%"
80204702,地獄短劍 ☆,16,"最小攻擊力+888
最大攻擊力+964
物理爆擊率+7%
物理爆擊傷害+52%
力量+2600
目標物理防禦力減少35%
物理最大傷害+11%"
80204703,地獄短劍 ★,16,"最小攻擊力+941
最大攻擊力+1017
物理爆擊率+7%
物理爆擊傷害+53%
力量+2700
目標物理防禦力減少35%
物理最大傷害+12%"
80204704,地獄短劍 ★☆,16,"最小攻擊力+997
最大攻擊力+1073
物理爆擊率+7%
物理爆擊傷害+54%
力量+2800
目標物理防禦力減少35%
物理最大傷害+13%"
80204705,地獄短劍 ★★,16,"最小攻擊力+1057
最大攻擊力+1133
物理爆擊率+7%
物理爆擊傷害+55%
力量+2900
目標物理防禦力減少35%
物理最大傷害+14%"
80204706,地獄短劍 ★★☆,16,"最小攻擊力+1117
最大攻擊力+1193
物理爆擊率+7%
物理爆擊傷害+56%
力量+3000
目標物理防禦力減少35%
物理最大傷害+15%"
80204707,地獄短劍 ★★★,16,"最小攻擊力+1177
最大攻擊力+1253
物理爆擊率+7%
物理爆擊傷害+60%
力量+3300
目標物理防禦力減少35%
物理最大傷害+17%"
80304701,地獄單手劍,17,"最小攻擊力+782
最大攻擊力+856
物理最大傷害+51%
物理最小傷害+51%
物理爆擊傷害+51%
力量+2700
物理爆擊率+3%
力量+2%"
80304702,地獄單手劍 ☆,17,"最小攻擊力+830
最大攻擊力+904
物理最大傷害+52%
物理最小傷害+52%
物理爆擊傷害+52%
力量+2800
物理爆擊率+3%
力量+2%"
80304703,地獄單手劍 ★,17,"最小攻擊力+878
最大攻擊力+952
物理最大傷害+53%
物理最小傷害+53%
物理爆擊傷害+53%
力量+2900
物理爆擊率+3%
力量+2%"
80304704,地獄單手劍 ★☆,17,"最小攻擊力+932
最大攻擊力+1006
物理最大傷害+54%
物理最小傷害+54%
物理爆擊傷害+54%
力量+3000
物理爆擊率+3%
力量+2%"
80304705,地獄單手劍 ★★,17,"最小攻擊力+992
最大攻擊力+1066
物理最大傷害+55%
物理最小傷害+55%
物理爆擊傷害+55%
力量+3100
物理爆擊率+3%
力量+2%"
80304706,地獄單手劍 ★★☆,17,"最小攻擊力+1052
最大攻擊力+1126
物理最大傷害+56%
物理最小傷害+56%
物理爆擊傷害+56%
力量+3200
物理爆擊率+3%
力量+2%"
80304707,地獄單手劍 ★★★,17,"最小攻擊力+1112
最大攻擊力+1186
物理最大傷害+60%
物理最小傷害+60%
物理爆擊傷害+60%
力量+3500
物理爆擊率+3%
力量+2%"
80404701,地獄雙手劍,18,"最小攻擊力+761
最大攻擊力+1031
物理爆擊率+6%
物理最大傷害+71%
力量+4100
目標物理防禦力減少36%
物理爆擊傷害+46%
技能冷卻時間減少+90.0%
力量+2%"
80404702,地獄雙手劍 ☆,18,"最小攻擊力+809
最大攻擊力+1079
物理爆擊率+6%
物理最大傷害+72%
力量+4200
目標物理防禦力減少36%
物理爆擊傷害+47%
技能冷卻時間減少+90.0%
力量+2%"
