ID,箱子名稱,獎勵名稱,效果名稱
13460,彩虹島物語皇家箱子XXI,神妙的手帕(30日)兌換券 X1,收費機會箱子(50 ~ 150)
13461,彩虹島物語皇家箱子XXI,皇家暴風藥水 X1,收費機會箱子(50 ~ 150)
13462,彩虹島物語皇家箱子XXI,活動背包 X1,收費機會箱子(50 ~ 150)
13463,彩虹島物語皇家箱子XXI,鑲嵌妙藥 X3,收費機會箱子(50 ~ 150)
13464,彩虹島物語皇家箱子XXI,經驗值秘藥200% X5,收費機會箱子(50 ~ 150)
13465,彩虹島物語皇家箱子XXI,[活動] USHA USHA！靈藥禮物組合 X3,收費機會箱子(50 ~ 150)
13466,彩虹島物語皇家箱子XXI,普雷伊奧斯碰碰飲料 X10,收費機會箱子(50 ~ 150)
13467,彩虹島物語皇家箱子XXI,復活精髓 X13,收費機會箱子(50 ~ 150)
13468,彩虹島物語皇家箱子XXI,發亮的暴風藥水 X30,收費機會箱子(50 ~ 150)
13469,彩虹島物語皇家箱子XXI,王者防禦秘藥 X4,收費機會箱子(50 ~ 150)
13470,彩虹島物語皇家箱子XXI,糖漿組合兌換券 X2,收費機會箱子(50 ~ 150)
13471,彩虹島物語皇家箱子XXI,"阿斯蒙蒂斯領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13472,彩虹島物語皇家箱子XXI,"影波克領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13473,彩虹島物語皇家箱子XXI,"咕咕雞領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13474,彩虹島物語皇家箱子XXI,"阿卡修拉的噩夢寶石箱子 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13475,彩虹島物語皇家箱子XXI,"殘像兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13476,彩虹島物語皇家箱子XXI,"喬安潘的第3個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13477,彩虹島物語皇家箱子XXI,"卡茲諾的第3個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13478,彩虹島物語皇家箱子XXI,"莉莉的第3個藍色寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13479,彩虹島物語皇家箱子XXI,"古代之書 -《暴走》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13480,彩虹島物語皇家箱子XXI,"古代之書 -《激怒》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13481,彩虹島物語皇家箱子XXI,"古代之書 -《破滅》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13482,彩虹島物語皇家箱子XXI,"神妙的手帕(30日)兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13483,彩虹島物語皇家箱子XXI,"皇家暴風藥水 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13484,彩虹島物語皇家箱子XXI,"活動背包 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13485,彩虹島物語皇家箱子XXI,"鑲嵌妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13486,彩虹島物語皇家箱子XXI,"經驗值秘藥200% X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
13487,彩虹島物語皇家箱子XXI,"[活動] USHA USHA！靈藥禮物組合 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13488,彩虹島物語皇家箱子XXI,"普雷伊奧斯碰碰飲料 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13489,彩虹島物語皇家箱子XXI,"復活精髓 X13
皇家福袋 X1",收費機會箱子(50 ~ 150)
13490,彩虹島物語皇家箱子XXI,"發亮的暴風藥水 X30
皇家福袋 X1",收費機會箱子(50 ~ 150)
13491,彩虹島物語皇家箱子XXI,"王者防禦秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13492,彩虹島物語皇家箱子XXI,"糖漿組合兌換券 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13493,空之幼龍巴庫娜瓦兌換券,[活動] 天空幼龍登錄券 X1,
13494,比比領養券,比比 X1,
13495,愛地球禮盒,With Friend 稱號學習書 X1,
13496,愛地球禮盒,比比領養券 X1,
13497,愛地球禮盒,馬戲團小丑領養券 X1,
13498,愛地球禮盒,特別覺醒劑 X1,
13499,愛地球禮盒,經驗值秘藥1000% X1,
13500,愛地球禮盒,Lv.2 爆擊傷害增幅劑 X1,
13501,愛地球禮盒,100%屬性重置妙藥 X1,
13502,愛地球禮盒,[活動] 鋼鐵人表情符號學習書 X1,
13503,愛地球禮盒,祝賀學習書 X1,
13504,愛地球禮盒,慶祝彩虹島2017年表情符號學習書 X1,
13505,愛地球禮盒,道具掉落率100%神藥 X1,
13506,愛地球禮盒,經驗值秘藥300% X1,
13507,愛地球禮盒,降級鑲嵌金錘 X2,
13508,愛地球禮盒,植物催化劑 X4,
13509,愛地球禮盒,遠端完成任務箱子 X5,
13510,愛地球禮盒,衝鋒陷陣高手學習書 X20,
13511,愛地球禮盒,只是運氣好學到的學習書 X20,
13512,愛地球禮盒,衝鋒陷陣達人學習書 X30,
13513,愛地球禮盒,我就愛衝鋒陷陣學習書 X30,
13514,愛地球禮盒,紅心伺服器麥克風 X3,
13515,彩虹島物語皇家箱子XXII,蕾堤佩領養券 X1,收費機會箱子(50 ~ 150)
13516,彩虹島物語皇家箱子XXII,女妖奇娜領養券 X1,收費機會箱子(50 ~ 150)
13517,彩虹島物語皇家箱子XXII,布迪奇娜領養券 X1,收費機會箱子(50 ~ 150)
13518,彩虹島物語皇家箱子XXII,堤米領養券 X1,收費機會箱子(50 ~ 150)
13519,彩虹島物語皇家箱子XXII,SUMMER STORY稱號學習書(30日) X1,收費機會箱子(50 ~ 150)
13520,彩虹島物語皇家箱子XXII,殘像兌換券 X1,收費機會箱子(50 ~ 150)
13521,彩虹島物語皇家箱子XXII,發光的穆亞杏仁寶石 X1,收費機會箱子(50 ~ 150)
13522,彩虹島物語皇家箱子XXII,發光的愛麗絲火龍果寶石 X1,收費機會箱子(50 ~ 150)
13523,彩虹島物語皇家箱子XXII,閃耀黑月的可頌寶石 X1,收費機會箱子(50 ~ 150)
13524,彩虹島物語皇家箱子XXII,十項全能技能學習書 X1,收費機會箱子(50 ~ 150)
13525,彩虹島物語皇家箱子XXII,道具掉落率100%神藥 X1,收費機會箱子(50 ~ 150)
13526,彩虹島物語皇家箱子XXII,古代之書 -《調和》學習書(30日) X1,收費機會箱子(50 ~ 150)
13527,彩虹島物語皇家箱子XXII,符文字卷軸 X1,收費機會箱子(50 ~ 150)
13528,彩虹島物語皇家箱子XXII,皇家暴風藥水 X1,收費機會箱子(50 ~ 150)
13529,彩虹島物語皇家箱子XXII,屬性重置妙藥 X3,收費機會箱子(50 ~ 150)
13530,彩虹島物語皇家箱子XXII,鑲嵌妙藥 X3,收費機會箱子(50 ~ 150)
13531,彩虹島物語皇家箱子XXII,經驗香油 X5,收費機會箱子(50 ~ 150)
13532,彩虹島物語皇家箱子XXII,那勒斯的妙藥 X10,收費機會箱子(50 ~ 150)
13533,彩虹島物語皇家箱子XXII,巴斯巴斯的妙藥 X10,收費機會箱子(50 ~ 150)
13534,彩虹島物語皇家箱子XXII,王者攻擊力秘藥 X4,收費機會箱子(50 ~ 150)
13535,彩虹島物語皇家箱子XXII,王者攻擊力秘藥2 X4,收費機會箱子(50 ~ 150)
13536,彩虹島物語皇家箱子XXII,王者經驗值秘藥 X4,收費機會箱子(50 ~ 150)
13537,彩虹島物語皇家箱子XXII,糖漿組合兌換券 X2,收費機會箱子(50 ~ 150)
13538,彩虹島物語皇家箱子XXII,"蕾堤佩領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13539,彩虹島物語皇家箱子XXII,"女妖奇娜領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13540,彩虹島物語皇家箱子XXII,"布迪奇娜領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13541,彩虹島物語皇家箱子XXII,"堤米領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13542,彩虹島物語皇家箱子XXII,"SUMMER STORY稱號學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13543,彩虹島物語皇家箱子XXII,"殘像兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13544,彩虹島物語皇家箱子XXII,"發光的穆亞杏仁寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13545,彩虹島物語皇家箱子XXII,"發光的愛麗絲火龍果寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13546,彩虹島物語皇家箱子XXII,"閃耀黑月的可頌寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13547,彩虹島物語皇家箱子XXII,"十項全能技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13548,彩虹島物語皇家箱子XXII,"道具掉落率100%神藥 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13549,彩虹島物語皇家箱子XXII,"古代之書 -《調和》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13550,彩虹島物語皇家箱子XXII,"符文字卷軸 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13551,彩虹島物語皇家箱子XXII,"皇家暴風藥水 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13552,彩虹島物語皇家箱子XXII,"屬性重置妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13553,彩虹島物語皇家箱子XXII,"鑲嵌妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13554,彩虹島物語皇家箱子XXII,"經驗香油 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
13555,彩虹島物語皇家箱子XXII,"那勒斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13556,彩虹島物語皇家箱子XXII,"巴斯巴斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13557,彩虹島物語皇家箱子XXII,"王者攻擊力秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13558,彩虹島物語皇家箱子XXII,"王者攻擊力秘藥2 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13559,彩虹島物語皇家箱子XXII,"王者經驗值秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13560,彩虹島物語皇家箱子XXII,"糖漿組合兌換券 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13561,彩虹島物語皇家箱子XXIII,浣熊領養券 X1,收費機會箱子(50 ~ 150)
13562,彩虹島物語皇家箱子XXIII,藍寶怪領養券 X1,收費機會箱子(50 ~ 150)
13563,彩虹島物語皇家箱子XXIII,銀河領養券 X1,收費機會箱子(50 ~ 150)
13564,彩虹島物語皇家箱子XXIII,匠人的手藝學習書 X1,收費機會箱子(50 ~ 150)
13565,彩虹島物語皇家箱子XXIII,阿卡修拉的噩夢寶石箱子 X1,收費機會箱子(50 ~ 150)
13566,彩虹島物語皇家箱子XXIII,喬安潘的第3個紅寶石 X1,收費機會箱子(50 ~ 150)
13567,彩虹島物語皇家箱子XXIII,卡茲諾的第3個黃寶石 X1,收費機會箱子(50 ~ 150)
13568,彩虹島物語皇家箱子XXIII,莉莉的第3個藍色寶石 X1,收費機會箱子(50 ~ 150)
13569,彩虹島物語皇家箱子XXIII,經驗值秘藥888% X1,收費機會箱子(50 ~ 150)
13570,彩虹島物語皇家箱子XXIII,神妙的第2個徽章(30日)兌換券 X1,收費機會箱子(50 ~ 150)
13571,彩虹島物語皇家箱子XXIII,古代之書 -《破滅》學習書(30日) X1,收費機會箱子(50 ~ 150)
13572,彩虹島物語皇家箱子XXIII,速度精通技能學習書 X2,收費機會箱子(50 ~ 150)
13573,彩虹島物語皇家箱子XXIII,皇家暴風藥水 X2,收費機會箱子(50 ~ 150)
13574,彩虹島物語皇家箱子XXIII,屬性重置妙藥 X3,收費機會箱子(50 ~ 150)
13575,彩虹島物語皇家箱子XXIII,鑲嵌妙藥 X3,收費機會箱子(50 ~ 150)
13576,彩虹島物語皇家箱子XXIII,經驗值秘藥500% X2,收費機會箱子(50 ~ 150)
13577,彩虹島物語皇家箱子XXIII,普雷伊奧斯碰碰飲料 X10,收費機會箱子(50 ~ 150)
13578,彩虹島物語皇家箱子XXIII,超級萬能木錘兌換券 X2,收費機會箱子(50 ~ 150)
13579,彩虹島物語皇家箱子XXIII,王者攻擊力秘藥 X4,收費機會箱子(50 ~ 150)
13580,彩虹島物語皇家箱子XXIII,王者攻擊力秘藥2 X4,收費機會箱子(50 ~ 150)
13581,彩虹島物語皇家箱子XXIII,高級暢快可樂 X50,收費機會箱子(50 ~ 150)
13582,彩虹島物語皇家箱子XXIII,糖漿組合兌換券 X2,收費機會箱子(50 ~ 150)
13583,彩虹島物語皇家箱子XXIII,"浣熊領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13584,彩虹島物語皇家箱子XXIII,"藍寶怪領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13585,彩虹島物語皇家箱子XXIII,"銀河領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13586,彩虹島物語皇家箱子XXIII,"匠人的手藝學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13587,彩虹島物語皇家箱子XXIII,"阿卡修拉的噩夢寶石箱子 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13588,彩虹島物語皇家箱子XXIII,"喬安潘的第3個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13589,彩虹島物語皇家箱子XXIII,"卡茲諾的第3個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13590,彩虹島物語皇家箱子XXIII,"莉莉的第3個藍色寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13591,彩虹島物語皇家箱子XXIII,"經驗值秘藥888% X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13592,彩虹島物語皇家箱子XXIII,"神妙的第2個徽章(30日)兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13593,彩虹島物語皇家箱子XXIII,"古代之書 -《破滅》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13594,彩虹島物語皇家箱子XXIII,"速度精通技能學習書 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13595,彩虹島物語皇家箱子XXIII,"皇家暴風藥水 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13596,彩虹島物語皇家箱子XXIII,"屬性重置妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13597,彩虹島物語皇家箱子XXIII,"鑲嵌妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13598,彩虹島物語皇家箱子XXIII,"經驗值秘藥500% X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13599,彩虹島物語皇家箱子XXIII,"普雷伊奧斯碰碰飲料 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13600,彩虹島物語皇家箱子XXIII,"超級萬能木錘兌換券 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13601,彩虹島物語皇家箱子XXIII,"王者攻擊力秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13602,彩虹島物語皇家箱子XXIII,"王者攻擊力秘藥2 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13603,彩虹島物語皇家箱子XXIII,"高級暢快可樂 X50
皇家福袋 X1",收費機會箱子(50 ~ 150)
13604,彩虹島物語皇家箱子XXIII,"糖漿組合兌換券 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13605,彩虹島物語皇家箱子XXIV,海賊猴領養券 X1,收費機會箱子(50 ~ 150)
13606,彩虹島物語皇家箱子XXIV,噗波領養券[永久制] X1,收費機會箱子(50 ~ 150)
13607,彩虹島物語皇家箱子XXIV,金雷歐領養券 X1,收費機會箱子(50 ~ 150)
13608,彩虹島物語皇家箱子XXIV,河馬領養券 X1,收費機會箱子(50 ~ 150)
13609,彩虹島物語皇家箱子XXIV,阿卡修拉的噩夢寶石箱子 X1,收費機會箱子(50 ~ 150)
13610,彩虹島物語皇家箱子XXIV,發光的穆亞杏仁寶石 X1,收費機會箱子(50 ~ 150)
13611,彩虹島物語皇家箱子XXIV,發光的愛麗絲火龍果寶石 X1,收費機會箱子(50 ~ 150)
13612,彩虹島物語皇家箱子XXIV,閃耀黑月的可頌寶石 X1,收費機會箱子(50 ~ 150)
13613,彩虹島物語皇家箱子XXIV,神妙的鍊墜(30日)兌換券 X1,收費機會箱子(50 ~ 150)
13614,彩虹島物語皇家箱子XXIV,經驗值秘藥888% X1,收費機會箱子(50 ~ 150)
13615,彩虹島物語皇家箱子XXIV,古代之書 -《暴走》學習書(30日) X1,收費機會箱子(50 ~ 150)
13616,彩虹島物語皇家箱子XXIV,實用[上]精通技能學習書 X1,收費機會箱子(50 ~ 150)
13617,彩虹島物語皇家箱子XXIV,實用[下]精通技能學習書 X1,收費機會箱子(50 ~ 150)
13618,彩虹島物語皇家箱子XXIV,皇家暴風藥水 X1,收費機會箱子(50 ~ 150)
13619,彩虹島物語皇家箱子XXIV,活動背包 X1,收費機會箱子(50 ~ 150)
13620,彩虹島物語皇家箱子XXIV,鑲嵌妙藥 X3,收費機會箱子(50 ~ 150)
13621,彩虹島物語皇家箱子XXIV,經驗值秘藥200% X3,收費機會箱子(50 ~ 150)
13622,彩虹島物語皇家箱子XXIV,那勒斯的妙藥 X10,收費機會箱子(50 ~ 150)
13623,彩虹島物語皇家箱子XXIV,巴斯巴斯的妙藥 X10,收費機會箱子(50 ~ 150)
13624,彩虹島物語皇家箱子XXIV,王者攻擊力秘藥 X4,收費機會箱子(50 ~ 150)
13625,彩虹島物語皇家箱子XXIV,發亮的暴風藥水 X30,收費機會箱子(50 ~ 150)
13626,彩虹島物語皇家箱子XXIV,王者防禦秘藥 X4,收費機會箱子(50 ~ 150)
13627,彩虹島物語皇家箱子XXIV,糖漿組合兌換券 X2,收費機會箱子(50 ~ 150)
13628,彩虹島物語皇家箱子XXIV,"海賊猴領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13629,彩虹島物語皇家箱子XXIV,"噗波領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13630,彩虹島物語皇家箱子XXIV,"金雷歐領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13631,彩虹島物語皇家箱子XXIV,"河馬領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13632,彩虹島物語皇家箱子XXIV,"阿卡修拉的噩夢寶石箱子 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13633,彩虹島物語皇家箱子XXIV,"發光的穆亞杏仁寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13634,彩虹島物語皇家箱子XXIV,"發光的愛麗絲火龍果寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13635,彩虹島物語皇家箱子XXIV,"閃耀黑月的可頌寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13636,彩虹島物語皇家箱子XXIV,"神妙的鍊墜(30日)兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13637,彩虹島物語皇家箱子XXIV,"經驗值秘藥888% X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13638,彩虹島物語皇家箱子XXIV,"古代之書 -《暴走》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13639,彩虹島物語皇家箱子XXIV,"實用[上]精通技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13640,彩虹島物語皇家箱子XXIV,"實用[下]精通技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13641,彩虹島物語皇家箱子XXIV,"皇家暴風藥水 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13642,彩虹島物語皇家箱子XXIV,"活動背包 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
13643,彩虹島物語皇家箱子XXIV,"鑲嵌妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13644,彩虹島物語皇家箱子XXIV,"經驗值秘藥200% X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
13645,彩虹島物語皇家箱子XXIV,"那勒斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13646,彩虹島物語皇家箱子XXIV,"巴斯巴斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
13647,彩虹島物語皇家箱子XXIV,"王者攻擊力秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13648,彩虹島物語皇家箱子XXIV,"發亮的暴風藥水 X30
皇家福袋 X1",收費機會箱子(50 ~ 150)
13649,彩虹島物語皇家箱子XXIV,"王者防禦秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
13650,彩虹島物語皇家箱子XXIV,"糖漿組合兌換券 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
13651,寵物雙倍機率驚喜箱Ⅵ,阿斯蒙蒂斯領養券 X1,收費機會箱子(50 ~ 150)
13652,寵物雙倍機率驚喜箱Ⅵ,女妖奇娜領養券 X1,收費機會箱子(50 ~ 150)
13653,寵物雙倍機率驚喜箱Ⅵ,堤米領養券 X1,收費機會箱子(50 ~ 150)
13654,寵物雙倍機率驚喜箱Ⅵ,白虎領養券 X1,收費機會箱子(50 ~ 150)
13655,寵物雙倍機率驚喜箱Ⅵ,匠人的手藝學習書 X1,收費機會箱子(50 ~ 150)
13656,寵物雙倍機率驚喜箱Ⅵ,殘像兌換券 X1,收費機會箱子(50 ~ 150)
13657,寵物雙倍機率驚喜箱Ⅵ,喬安潘的第3個紅寶石 X1,收費機會箱子(50 ~ 150)
13658,寵物雙倍機率驚喜箱Ⅵ,卡茲諾的第3個黃寶石 X1,收費機會箱子(50 ~ 150)
13659,寵物雙倍機率驚喜箱Ⅵ,莉莉的第3個藍色寶石 X1,收費機會箱子(50 ~ 150)
13660,寵物雙倍機率驚喜箱Ⅵ,古代之書 -《激怒》學習書(30日) X1,收費機會箱子(50 ~ 150)
13661,寵物雙倍機率驚喜箱Ⅵ,麥德斯的手藝學習書(30日) X1,收費機會箱子(50 ~ 150)
13662,寵物雙倍機率驚喜箱Ⅵ,神妙的第1個徽章(30日)兌換券 X1,收費機會箱子(50 ~ 150)
13663,寵物雙倍機率驚喜箱Ⅵ,鑲嵌神藥 X3,收費機會箱子(50 ~ 150)
13664,寵物雙倍機率驚喜箱Ⅵ,皇家暴風藥水 X2,收費機會箱子(50 ~ 150)
13665,寵物雙倍機率驚喜箱Ⅵ,經驗值秘藥500% X2,收費機會箱子(50 ~ 150)
13666,寵物雙倍機率驚喜箱Ⅵ,皇家姜太公的祝福 X2,收費機會箱子(50 ~ 150)
13667,寵物雙倍機率驚喜箱Ⅵ,那勒斯的妙藥 X10,收費機會箱子(50 ~ 150)
13668,寵物雙倍機率驚喜箱Ⅵ,高級暢快可樂 X50,收費機會箱子(50 ~ 150)
13669,寵物雙倍機率驚喜箱Ⅵ,發亮的暴風藥水 X30,收費機會箱子(50 ~ 150)
13670,寵物雙倍機率驚喜箱Ⅵ,王者攻擊力秘藥 X4,收費機會箱子(50 ~ 150)
