ID,强化前,强化后,强化描述,强化材料,成功率(%),是否吃镶嵌加成,手續費
165100608,古代大象貼紙 +7,古代大象貼紙 +8,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100609,古代大象貼紙 +8,古代大象貼紙 +9,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100610,古代大象貼紙 +9,古代大象貼紙 +10,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100611,古代大象貼紙 +10,古代大象貼紙 +11,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100612,古代大象貼紙 +11,古代大象貼紙 +12,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100613,古代大象貼紙 +12,古代大象貼紙 +13,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100614,古代大象貼紙 +13,古代大象貼紙 +14,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100615,古代大象貼紙 +14,古代大象貼紙 +15,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100616,古代大象貼紙 +15,古代大象貼紙 +16,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100617,古代大象貼紙 +16,古代大象貼紙 +17,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100618,古代大象貼紙 +17,古代大象貼紙 +18,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100619,古代大象貼紙 +18,古代大象貼紙 +19,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100620,古代大象貼紙 +19,古代大象貼紙 +20,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100621,古代大象貼紙 +20,古代大象貼紙 +21,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100622,古代大象貼紙 +21,古代大象貼紙 +22,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100623,古代大象貼紙 +22,古代大象貼紙 +23,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100624,古代大象貼紙 +23,古代大象貼紙 +24,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100625,古代大象貼紙 +24,古代大象貼紙 +25,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100626,古代大象貼紙 +25,古代大象貼紙 +26,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100627,古代大象貼紙 +26,古代大象貼紙 +27,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100628,古代大象貼紙 +27,古代大象貼紙 +28,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100629,古代大象貼紙 +28,古代大象貼紙 +29,強化後材料會消失,古代大象貼紙 X1,100,是,0
165100630,古代大象貼紙 +29,古代大象貼紙 +30,強化後材料會消失,古代大象貼紙 X1,100,是,0
165400401,法老綴飾,法老綴飾 +1,強化後材料會消失,法老綴飾 X1,100,是,0
165400402,法老綴飾 +1,法老綴飾 +2,強化後材料會消失,法老綴飾 X1,100,是,0
165400403,法老綴飾 +2,法老綴飾 +3,強化後材料會消失,法老綴飾 X1,100,是,0
165400404,法老綴飾 +3,法老綴飾 +4,強化後材料會消失,法老綴飾 X1,100,是,0
165400405,法老綴飾 +4,法老綴飾 +5,強化後材料會消失,法老綴飾 X1,100,是,0
165400406,法老綴飾 +5,法老綴飾 +6,強化後材料會消失,法老綴飾 X1,100,是,0
165400407,法老綴飾 +6,法老綴飾 +7,強化後材料會消失,法老綴飾 X1,100,是,0
165400408,法老綴飾 +7,法老綴飾 +8,強化後材料會消失,法老綴飾 X1,100,是,0
165400409,法老綴飾 +8,法老綴飾 +9,強化後材料會消失,法老綴飾 X1,100,是,0
100197321,挑戰征服者鍊墜,挑戰征服者鍊墜 +1,強化後材料會消失,挑戰強化石 X2,100,是,20000000
100197322,挑戰征服者鍊墜 +1,挑戰征服者鍊墜 +2,強化後材料會消失,挑戰強化石 X2,100,是,20000000
100197323,挑戰征服者鍊墜 +2,挑戰征服者鍊墜 +3,強化後材料會消失,挑戰強化石 X2,100,是,20000000
100197324,挑戰征服者鍊墜 +3,挑戰征服者鍊墜 +4,強化後材料會消失,挑戰強化石 X2,100,是,20000000
100197325,挑戰征服者鍊墜 +4,挑戰征服者鍊墜 +5,強化後材料會消失,挑戰強化石 X2,100,是,20000000
100197326,挑戰征服者鍊墜 +5,挑戰征服者鍊墜 +6,強化後材料會消失,挑戰強化石 X3,100,是,20000000
100197327,挑戰征服者鍊墜 +6,挑戰征服者鍊墜 +7,強化後材料會消失,挑戰強化石 X3,100,是,20000000
100197328,挑戰征服者鍊墜 +7,挑戰征服者鍊墜 +8,強化後材料會消失,挑戰強化石 X3,100,是,20000000
100197329,挑戰征服者鍊墜 +8,挑戰征服者鍊墜 +9,強化後材料會消失,挑戰強化石 X3,100,是,20000000
100197330,挑戰征服者鍊墜 +9,挑戰征服者鍊墜 +10,強化後材料會消失,"挑戰強化石 X3
閃亮的挑戰強化石 X1",100,是,20000000
100197331,挑戰征服者鍊墜 +10,挑戰征服者鍊墜 +11,強化後材料會消失,挑戰強化石 X4,100,是,40000000
100197332,挑戰征服者鍊墜 +11,挑戰征服者鍊墜 +12,強化後材料會消失,挑戰強化石 X4,100,是,40000000
100197333,挑戰征服者鍊墜 +12,挑戰征服者鍊墜 +13,強化後材料會消失,挑戰強化石 X4,100,是,40000000
100197334,挑戰征服者鍊墜 +13,挑戰征服者鍊墜 +14,強化後材料會消失,挑戰強化石 X4,100,是,40000000
100197335,挑戰征服者鍊墜 +14,挑戰征服者鍊墜 +15,強化後材料會消失,挑戰強化石 X4,100,是,40000000
100197336,挑戰征服者鍊墜 +15,挑戰征服者鍊墜 +16,強化後材料會消失,挑戰強化石 X5,100,是,40000000
100197337,挑戰征服者鍊墜 +16,挑戰征服者鍊墜 +17,強化後材料會消失,挑戰強化石 X5,100,是,40000000
100197338,挑戰征服者鍊墜 +17,挑戰征服者鍊墜 +18,強化後材料會消失,挑戰強化石 X5,100,是,40000000
100197339,挑戰征服者鍊墜 +18,挑戰征服者鍊墜 +19,強化後材料會消失,挑戰強化石 X5,100,是,40000000
100197340,挑戰征服者鍊墜 +19,挑戰征服者鍊墜 +20,強化後材料會消失,"挑戰強化石 X5
閃亮的挑戰強化石 X1",100,是,40000000
100197341,挑戰征服者鍊墜 +20,挑戰征服者鍊墜 +21,強化後材料會消失,挑戰強化石 X6,100,是,60000000
100197342,挑戰征服者鍊墜 +21,挑戰征服者鍊墜 +22,強化後材料會消失,挑戰強化石 X6,100,是,60000000
100197343,挑戰征服者鍊墜 +22,挑戰征服者鍊墜 +23,強化後材料會消失,挑戰強化石 X6,100,是,60000000
100197344,挑戰征服者鍊墜 +23,挑戰征服者鍊墜 +24,強化後材料會消失,挑戰強化石 X6,100,是,60000000
100197345,挑戰征服者鍊墜 +24,挑戰征服者鍊墜 +25,強化後材料會消失,挑戰強化石 X6,100,是,60000000
100197346,挑戰征服者鍊墜 +25,挑戰征服者鍊墜 +26,強化後材料會消失,挑戰強化石 X7,100,是,60000000
100197347,挑戰征服者鍊墜 +26,挑戰征服者鍊墜 +27,強化後材料會消失,挑戰強化石 X7,100,是,60000000
100197348,挑戰征服者鍊墜 +27,挑戰征服者鍊墜 +28,強化後材料會消失,挑戰強化石 X7,100,是,60000000
100197349,挑戰征服者鍊墜 +28,挑戰征服者鍊墜 +29,強化後材料會消失,挑戰強化石 X7,100,是,60000000
100197350,挑戰征服者鍊墜 +29,挑戰征服者鍊墜 +30,強化後材料會消失,"挑戰強化石 X7
閃亮的挑戰強化石 X2",100,是,60000000
100197351,挑戰征服者鍊墜 +30,挑戰征服者鍊墜 +31,強化後材料會消失,挑戰強化石 X8,100,是,80000000
100197352,挑戰征服者鍊墜 +31,挑戰征服者鍊墜 +32,強化後材料會消失,挑戰強化石 X8,100,是,80000000
100197353,挑戰征服者鍊墜 +32,挑戰征服者鍊墜 +33,強化後材料會消失,挑戰強化石 X8,100,是,80000000
100197354,挑戰征服者鍊墜 +33,挑戰征服者鍊墜 +34,強化後材料會消失,挑戰強化石 X8,100,是,80000000
100197355,挑戰征服者鍊墜 +34,挑戰征服者鍊墜 +35,強化後材料會消失,挑戰強化石 X8,100,是,80000000
100197356,挑戰征服者鍊墜 +35,挑戰征服者鍊墜 +36,強化後材料會消失,挑戰強化石 X9,100,是,80000000
100197357,挑戰征服者鍊墜 +36,挑戰征服者鍊墜 +37,強化後材料會消失,挑戰強化石 X9,100,是,80000000
100197358,挑戰征服者鍊墜 +37,挑戰征服者鍊墜 +38,強化後材料會消失,挑戰強化石 X9,100,是,80000000
100197359,挑戰征服者鍊墜 +38,挑戰征服者鍊墜 +39,強化後材料會消失,挑戰強化石 X9,100,是,80000000
100197360,挑戰征服者鍊墜 +39,挑戰征服者鍊墜 +40,強化後材料會消失,"挑戰強化石 X9
閃亮的挑戰強化石 X2",100,是,80000000
100197361,挑戰征服者鍊墜 +40,挑戰征服者鍊墜 +41,強化後材料會消失,挑戰強化石 X10,100,是,100000000
100197362,挑戰征服者鍊墜 +41,挑戰征服者鍊墜 +42,強化後材料會消失,挑戰強化石 X10,100,是,100000000
100197363,挑戰征服者鍊墜 +42,挑戰征服者鍊墜 +43,強化後材料會消失,挑戰強化石 X10,100,是,100000000
100197364,挑戰征服者鍊墜 +43,挑戰征服者鍊墜 +44,強化後材料會消失,挑戰強化石 X10,100,是,100000000
100197365,挑戰征服者鍊墜 +44,挑戰征服者鍊墜 +45,強化後材料會消失,挑戰強化石 X10,100,是,100000000
100197366,挑戰征服者鍊墜 +45,挑戰征服者鍊墜 +46,強化後材料會消失,挑戰強化石 X11,100,是,100000000
100197367,挑戰征服者鍊墜 +46,挑戰征服者鍊墜 +47,強化後材料會消失,挑戰強化石 X11,100,是,100000000
100197368,挑戰征服者鍊墜 +47,挑戰征服者鍊墜 +48,強化後材料會消失,挑戰強化石 X11,100,是,100000000
100197369,挑戰征服者鍊墜 +48,挑戰征服者鍊墜 +49,強化後材料會消失,挑戰強化石 X11,100,是,100000000
100197370,挑戰征服者鍊墜 +49,挑戰征服者鍊墜 +50,強化後材料會消失,"挑戰強化石 X11
閃亮的挑戰強化石 X3",100,是,100000000
164401401,[活動] 蘊含精靈力量的鑰匙,[活動] 蘊含精靈力量的鑰匙 +1,強化後材料會消失,[活動] 水寶石破片 X1,100,否,1000000
164401402,[活動] 蘊含精靈力量的鑰匙 +1,[活動] 蘊含精靈力量的鑰匙 +2,強化後材料會消失,[活動] 水寶石破片 X1,100,否,2000000
164401403,[活動] 蘊含精靈力量的鑰匙 +2,[活動] 蘊含精靈力量的鑰匙 +3,強化後材料會消失,[活動] 水寶石破片 X1,100,否,3000000
164401404,[活動] 蘊含精靈力量的鑰匙 +3,[活動] 蘊含精靈力量的鑰匙 +4,強化後材料會消失,[活動] 水寶石破片 X1,100,否,4000000
164401405,[活動] 蘊含精靈力量的鑰匙 +4,[活動] 蘊含精靈力量的鑰匙 +5,強化後材料會消失,[活動] 水寶石破片 X1,100,否,5000000
164401406,[活動] 蘊含精靈力量的鑰匙 +5,[活動] 蘊含精靈力量的鑰匙 +6,強化後材料會消失,[活動] 水寶石破片 X2,100,否,6000000
164401407,[活動] 蘊含精靈力量的鑰匙 +6,[活動] 蘊含精靈力量的鑰匙 +7,強化後材料會消失,[活動] 水寶石破片 X2,100,否,7000000
164401408,[活動] 蘊含精靈力量的鑰匙 +7,[活動] 蘊含精靈力量的鑰匙 +8,強化後材料會消失,[活動] 水寶石破片 X2,100,否,8000000
164401409,[活動] 蘊含精靈力量的鑰匙 +8,[活動] 蘊含精靈力量的鑰匙 +9,強化後材料會消失,[活動] 水寶石破片 X2,100,否,9000000
164401410,[活動] 蘊含精靈力量的鑰匙 +9,[活動] 蘊含精靈力量的鑰匙Max,強化後材料會消失,[活動] 水寶石破片 X2,100,否,10000000
164500701,團隊戰第1名,團隊戰第1名 +1,強化後材料會消失,黃金錘 X1,95,是,0
164500702,團隊戰第1名 +1,團隊戰第1名 +2,強化後材料會消失,黃金錘 X1,95,是,0
164500703,團隊戰第1名 +2,團隊戰第1名 +3,強化後材料會消失,黃金錘 X1,95,是,0
164500704,團隊戰第1名 +3,團隊戰第1名 +4,強化後材料會消失,黃金錘 X1,95,是,0
164500705,團隊戰第1名 +4,團隊戰第1名 +5,強化後材料會消失,黃金錘 X1,95,是,0
164500706,團隊戰第1名 +5,團隊戰第1名 +6,強化後材料會消失,黃金錘 X1,95,是,0
164500707,團隊戰第1名 +6,團隊戰第1名 +7,強化後材料會消失,黃金錘 X1,95,是,0
164500708,團隊戰第1名 +7,團隊戰第1名 +8,強化後材料會消失,黃金錘 X1,95,是,0
164500709,團隊戰第1名 +8,團隊戰第1名 +9,強化後材料會消失,黃金錘 X1,95,是,0
164500801,團隊戰第2名,團隊戰第2名 +1,強化後材料會消失,黃金錘 X1,94,是,0
164500802,團隊戰第2名 +1,團隊戰第2名 +2,強化後材料會消失,黃金錘 X1,94,是,0
164500803,團隊戰第2名 +2,團隊戰第2名 +3,強化後材料會消失,黃金錘 X1,94,是,0
164500804,團隊戰第2名 +3,團隊戰第2名 +4,強化後材料會消失,黃金錘 X1,94,是,0
164500805,團隊戰第2名 +4,團隊戰第2名 +5,強化後材料會消失,黃金錘 X1,94,是,0
164500806,團隊戰第2名 +5,團隊戰第2名 +6,強化後材料會消失,黃金錘 X1,94,是,0
164500807,團隊戰第2名 +6,團隊戰第2名 +7,強化後材料會消失,黃金錘 X1,94,是,0
164500808,團隊戰第2名 +7,團隊戰第2名 +8,強化後材料會消失,黃金錘 X1,94,是,0
164500809,團隊戰第2名 +8,團隊戰第2名 +9,強化後材料會消失,黃金錘 X1,94,是,0
164500901,團隊戰第3名,團隊戰第3名 +1,強化後材料會消失,黃金錘 X1,93,是,0
164500902,團隊戰第3名 +1,團隊戰第3名 +2,強化後材料會消失,黃金錘 X1,93,是,0
164500903,團隊戰第3名 +2,團隊戰第3名 +3,強化後材料會消失,黃金錘 X1,93,是,0
164500904,團隊戰第3名 +3,團隊戰第3名 +4,強化後材料會消失,黃金錘 X1,93,是,0
164500905,團隊戰第3名 +4,團隊戰第3名 +5,強化後材料會消失,黃金錘 X1,93,是,0
164500906,團隊戰第3名 +5,團隊戰第3名 +6,強化後材料會消失,黃金錘 X1,93,是,0
164500907,團隊戰第3名 +6,團隊戰第3名 +7,強化後材料會消失,黃金錘 X1,93,是,0
164500908,團隊戰第3名 +7,團隊戰第3名 +8,強化後材料會消失,黃金錘 X1,93,是,0
164500909,團隊戰第3名 +8,團隊戰第3名 +9,強化後材料會消失,黃金錘 X1,93,是,0
164501001,團隊戰第4名,團隊戰第4名 +1,強化後材料會消失,黃金錘 X1,92,是,0
164501002,團隊戰第4名 +1,團隊戰第4名 +2,強化後材料會消失,黃金錘 X1,92,是,0
164501003,團隊戰第4名 +2,團隊戰第4名 +3,強化後材料會消失,黃金錘 X1,92,是,0
164501004,團隊戰第4名 +3,團隊戰第4名 +4,強化後材料會消失,黃金錘 X1,92,是,0
164501005,團隊戰第4名 +4,團隊戰第4名 +5,強化後材料會消失,黃金錘 X1,92,是,0
164501006,團隊戰第4名 +5,團隊戰第4名 +6,強化後材料會消失,黃金錘 X1,92,是,0
164501007,團隊戰第4名 +6,團隊戰第4名 +7,強化後材料會消失,黃金錘 X1,92,是,0
164501008,團隊戰第4名 +7,團隊戰第4名 +8,強化後材料會消失,黃金錘 X1,92,是,0
164501009,團隊戰第4名 +8,團隊戰第4名 +9,強化後材料會消失,黃金錘 X1,92,是,0
164501101,團隊戰第5名,團隊戰第5名 +1,強化後材料會消失,黃金錘 X1,91,是,0
164501102,團隊戰第5名 +1,團隊戰第5名 +2,強化後材料會消失,黃金錘 X1,91,是,0
164501103,團隊戰第5名 +2,團隊戰第5名 +3,強化後材料會消失,黃金錘 X1,91,是,0
164501104,團隊戰第5名 +3,團隊戰第5名 +4,強化後材料會消失,黃金錘 X1,91,是,0
164501105,團隊戰第5名 +4,團隊戰第5名 +5,強化後材料會消失,黃金錘 X1,91,是,0
164501106,團隊戰第5名 +5,團隊戰第5名 +6,強化後材料會消失,黃金錘 X1,91,是,0
164501107,團隊戰第5名 +6,團隊戰第5名 +7,強化後材料會消失,黃金錘 X1,91,是,0
164501108,團隊戰第5名 +7,團隊戰第5名 +8,強化後材料會消失,黃金錘 X1,91,是,0
164501109,團隊戰第5名 +8,團隊戰第5名 +9,強化後材料會消失,黃金錘 X1,91,是,0
164401501,[活動] 溫順的耶比妹妹鑰匙,[活動] 溫順的耶比妹妹鑰匙 +1,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X10,100,否,2000000
164401502,[活動] 溫順的耶比妹妹鑰匙 +1,[活動] 溫順的耶比妹妹鑰匙 +2,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X10,100,否,2000000
164401503,[活動] 溫順的耶比妹妹鑰匙 +2,[活動] 溫順的耶比妹妹鑰匙 +3,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,4000000
164401504,[活動] 溫順的耶比妹妹鑰匙 +3,[活動] 溫順的耶比妹妹鑰匙 +4,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,4000000
164401505,[活動] 溫順的耶比妹妹鑰匙 +4,[活動] 溫順的耶比妹妹鑰匙 +5,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,6000000
164401506,[活動] 溫順的耶比妹妹鑰匙 +5,[活動] 溫順的耶比妹妹鑰匙 +6,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,6000000
164401507,[活動] 溫順的耶比妹妹鑰匙 +6,[活動] 溫順的耶比妹妹鑰匙 +7,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X20,100,否,8000000
164401508,[活動] 溫順的耶比妹妹鑰匙 +7,[活動] 溫順的耶比妹妹鑰匙 +8,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X20,100,否,8000000
164401509,[活動] 溫順的耶比妹妹鑰匙 +8,[活動] 溫順的耶比妹妹鑰匙 +9,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X20,100,否,10000000
164401510,[活動] 溫順的耶比妹妹鑰匙 +9,[活動] 溫順的耶比妹妹鑰匙Max,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X20,100,否,10000000
164401601,[活動] 急躁的耶比妹妹鑰匙,[活動] 急躁的耶比妹妹鑰匙 +1,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X10,100,否,5000000
164401602,[活動] 急躁的耶比妹妹鑰匙 +1,[活動] 急躁的耶比妹妹鑰匙 +2,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,5000000
164401603,[活動] 急躁的耶比妹妹鑰匙 +2,[活動] 急躁的耶比妹妹鑰匙 +3,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,10000000
164401604,[活動] 急躁的耶比妹妹鑰匙 +3,[活動] 急躁的耶比妹妹鑰匙 +4,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,10000000
164401605,[活動] 急躁的耶比妹妹鑰匙 +4,[活動] 急躁的耶比妹妹鑰匙MAX,強化後材料會消失,[活動] 耶比妹妹鑰匙強化石 X15,100,否,10000000
80104701,地獄拳套,地獄拳套☆,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
80104702,地獄拳套☆,地獄拳套★,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
80104703,地獄拳套★,地獄拳套★☆,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
