ID,怪物名稱,怪物類型(?),怪物名稱顯示,HP血條顯示,影子顯示,BOSS血條數
810006978,米奈勒帕,6,1,1,1,50
810006979,露比亞,6,1,1,1,1
810006980,密斯緹,6,1,1,1,1
810006981,狂怒石頭機器人,6,1,1,1,1
810006982,閃電沙魯,6,1,1,1,1
810006983,風電鷹身女妖,6,1,1,1,1
810006984,拉歐諾,6,1,1,1,1
810006985,閃電妖精,6,1,1,1,1
810006986,狂怒幽靈狼,6,1,1,1,1
810006987,神秘綠凍凍,6,1,1,1,1
810006988,Lv.2 耶比妹妹,1,1,1,1,1
810006989,醜頭怪,1,1,1,1,1
810006990,寶箱,6,1,0,1,1
810006991,寶箱,6,1,0,1,1
812010498,莉希歐奈,2,1,0,1,1
815000601,藍寶怪,4,1,0,0,1
810006992,[活動] 守護神,6,0,0,0,1
810006993,[活動] 守護神,6,0,0,0,1
810006994,-,1,0,0,0,1
810006995,-,1,0,0,0,1
810006996,萬聖節的憤怒蝙蝠,1,1,1,0,1
810006997,萬聖節的憤怒精靈戰士,6,1,1,1,1
810006998,萬聖節的憤怒精靈弓箭手,6,1,1,1,1
810006999,萬聖節的可怕復仇女妖,6,1,1,1,1
810007000,萬聖節的憤怒蘑菇君,1,1,0,0,1
810007001,萬聖節的憤怒刺蝟君,1,1,0,0,1
810007002,萬聖節的憤怒炮彈,1,1,0,0,1
810007003,寶箱,6,1,0,1,1
810007004,Lv.2 耶比妹妹,1,1,1,1,1
810007005,-,1,0,0,0,1
810007006,-,1,0,0,0,1
810007007,-,6,0,0,0,1
810007008,-,6,0,0,0,1
810007009,-,6,0,0,0,1
810007010,-,6,0,0,0,1
810007011,-,6,0,0,0,1
810007012,-,6,0,0,0,1
810007013,-,6,0,0,0,1
810007014,-,6,0,0,0,1
810007015,冰凍古蜥蜴人,6,1,1,1,1
810007016,冰凍綠龍,6,1,1,1,1
810007017,樹石像2召換用透明,1,0,0,0,1
810007018,-,6,0,0,0,1
810007019,-,6,0,0,0,1
810007020,-,6,0,0,0,1
810007021,闇黑華爾基莉,6,1,1,1,1
810007022,闇黑巨人,6,1,1,1,1
810007023,尼奧爾德攻擊陷阱大漩渦,6,0,0,0,1
810007024,水晶礦場計時器,1,0,0,0,1
810007025,水晶礦場計時器,1,0,0,0,1
810007026,隱藏的寶箱,6,0,0,1,1
810007027,-,6,0,0,0,1
810007028,小鬼搜索隊,6,1,1,1,1
810007029,小鬼追捕隊,6,1,1,1,1
810007030,青色沼澤部族獵人,6,1,1,1,1
810007031,青色沼澤部族突擊隊,6,1,1,1,1
810007032,女妖咒術師,6,1,1,1,1
810007033,魅魔法師,6,1,1,1,1
810007034,蝴蝶騎士搜索者,6,1,1,1,1
810007035,精英羊獸人槍騎士,6,1,1,1,1
810007036,精英羊獸人鬥士,6,1,1,1,1
810007037,小鬼法師,6,1,1,1,1
810007038,青色沼澤部族劍鬥士,6,1,1,1,1
810007039,魅魔暗殺者,6,1,1,1,1
810007040,蝴蝶騎士咒術師,6,1,1,1,1
810007041,蝴蝶騎士追捕者,6,1,1,1,1
810007042,精英羊獸人劍士,6,1,1,1,1
810007043,黑夜黯影者,6,1,1,1,1
810007044,電弧黯影者,6,1,1,1,1
810007045,灼之黯影者,6,1,1,1,1
810007046,夢魔高級暗殺者,6,1,1,1,1
810007047,夢魔高級戰士,6,1,1,1,1
810007048,夢魔高級法師,6,1,1,1,1
810007049,普拉斯,6,1,1,1,99
810007050,巴布梅特,6,1,1,1,50
810007051,葡萄冰棍怪,1,1,1,1,1
810007052,草莓冰棍怪,1,1,1,1,1
810007053,蔬菜鯛魚燒怪,1,1,1,1,1
810007054,綠茶鯛魚燒怪,1,1,1,1,1
810007055,冰凍鯛魚燒怪,1,1,1,1,1
810007056,白巧克力甜食怪,6,1,1,1,1
810007057,炸糯米甜食怪,6,1,1,1,1
810007058,突變薑餅人,6,1,1,1,99
810007059,-,6,0,0,0,1
810007060,-,6,0,0,0,1
810007061,-,6,0,0,0,1
810007062,蘊含魔力的青色沼澤部族獵人,6,1,1,1,1
810007063,蘊含魔力的青色沼澤部族突擊隊,6,1,1,1,1
810007064,蘊含魔力的魅魔咒術師,6,1,1,1,1
810007065,蘊含魔力的魅魔法師,6,1,1,1,1
810007066,蘊含魔力的小鬼搜索隊,6,1,1,1,1
810007067,蘊含魔力的小鬼追捕隊,6,1,1,1,1
810007068,蘊含魔力的羊獸人槍騎士,6,1,1,1,1
810007069,蘊含魔力的羊獸人鬥士,6,1,1,1,1
810007070,蘊含魔力的蝴蝶騎士,6,1,1,1,1
810007071,-,1,0,0,0,1
810007072,普拉斯,6,1,1,1,50
810007073,蘊含魔力的黑夜黯影者,6,1,1,1,1
810007074,蘊含魔力的電弧黯影者,6,1,1,1,1
810007086,寶箱,6,1,0,1,1
810007087,寶箱,6,1,0,1,1
810007088,愛麗絲的考驗1,6,1,0,1,1
810007089,愛麗絲的考驗2,6,1,0,1,1
810007090,愛麗絲的考驗3,6,1,0,1,1
810007091,歐若拉,6,1,0,0,1
812010499,-,2,1,0,1,1
812010500,-,2,1,0,1,1
812010501,-,2,1,0,1,1
812010502,-,2,1,0,1,1
812010503,-,2,1,0,1,1
812010504,-,2,1,0,1,1
812010505,-,2,1,0,1,1
812010506,-,2,1,0,1,1
812010507,-,2,1,0,1,1
812010508,-,2,1,0,1,1
812010509,-,2,1,0,1,1
812010510,-,2,1,0,1,1
812010511,-,2,1,0,1,1
812010512,-,2,1,0,1,1
812010513,-,2,1,0,1,1
812010514,-,2,1,0,1,1
812010515,-,2,1,0,1,1
812010516,-,2,1,0,1,1
812010517,-,2,1,0,1,1
812010518,-,2,1,0,1,1
810007092,???,1,0,0,1,1
810007093,??? 2Lv,1,0,0,0,1
810007094,-,1,0,0,0,1
810007095,???,1,0,0,1,1
810007096,??? 2Lv,1,0,0,0,1
810007097,-,1,0,0,0,1
810007098,蘊含魔力的牛魔王,1,1,1,1,1
810007099,蘊含魔力的牛魔王,1,1,1,1,1
810007100,礦石結晶1,1,0,0,0,1
810007101,徘徊的灼之黯影者,6,1,1,1,1
810007102,徘徊的灼之黯影者,6,1,1,1,1
810007103,徘徊的灼之黯影者,6,1,1,1,1
810007104,徘徊的灼之黯影者,6,1,1,1,1
810007105,-,1,0,0,0,1
810007106,-,1,0,0,0,1
810007107,-,1,0,0,0,1
810007108,-,1,0,0,0,1
810007109,???? ????,6,0,0,0,1
810007110,-,6,0,0,0,1
810007111,-,6,0,0,0,1
810007112,-,6,0,0,0,1
810007113,-,6,0,0,0,1
810007114,-,6,0,0,0,1
810007115,-,6,0,0,0,1
810007116,-,6,0,0,0,1
810007117,-,6,0,0,0,1
810007118,-,6,0,0,0,1
810007119,-,1,0,0,0,1
810007120,被關在魔力中的灼之黯影者,6,1,1,1,1
810007121,電弧黯影者,6,1,1,1,1
810007122,-,6,0,0,0,1
810007123,-,1,0,0,0,1
810007124,普拉斯親衛隊,6,1,1,1,1
810007125,普拉斯親衛隊,6,1,1,1,1
810007126,-,6,0,0,0,1
810007127,上下鐵錘陷阱,1,0,0,0,1
810007128,??? ??,1,0,0,0,1
810007129,????,1,0,0,0,1
810007130,-,6,0,0,0,1
810007131,-,1,0,0,0,1
810007132,黑夜黯影者,6,1,1,1,1
810007133,-,1,0,0,0,1
810007134,-,1,0,0,0,1
810007135,-,1,0,0,0,1
810007136,-,1,0,0,0,1
810007137,-,1,0,0,0,1
810007138,-,1,0,0,0,1
810007139,-,1,0,0,0,1
810007140,-,1,0,0,0,1
810007141,-,1,0,0,0,1
810007142,-,1,0,0,0,1
810007143,祭壇的阿卡修拉的幻影,6,1,1,1,50
810007144,祭壇的銀月的露娜莉絲,6,1,1,0,1
810007145,祭壇的光月的露娜莉絲,6,1,1,0,1
810007146,祭壇的漆黑的龍劍士,6,1,1,1,1
810007147,舉著祭壇之戟的愛音惠萊爾,6,1,1,1,1
810007148,祭壇的奈潘斯,6,1,1,1,50
810007149,祭壇的凱米努茲,6,1,1,1,50
810007150,祭壇的變種鯊,6,1,1,1,1
810007151,祭壇的傑凱,6,1,1,1,1
810007152,祭壇的喬艾,6,1,1,1,50
815100047,-,4,1,0,0,1
810007153,巴布梅特,6,1,1,1,1
810007154,?? ???,6,0,0,0,1
815000603,咕咕雞,4,1,0,0,1
810007155,-,1,0,0,0,1
810007156,文具小偷哥布林,6,1,1,1,1
810007157,闇黑獨角獸,6,1,1,1,1
810007158,寶藍獨角獸,6,1,1,1,1
810007159,闇黑飛馬,6,1,1,1,1
810007160,寶藍飛馬,6,1,1,1,1
810007161,闇黑法師徒弟,6,1,1,1,1
810007162,緋紅法師徒弟,6,1,1,1,1
810007163,黑色吉婕兒,6,1,1,1,1
810007164,藍色吉婕兒,6,1,1,1,1
810007165,突變藍寶怪,6,1,1,1,50
810007166,亞奇機甲小黃,6,1,1,1,1
810007167,光波機器怪貓,6,1,1,1,1
810007168,致命機甲拳手,6,1,1,1,1
810007169,酸性石頭怪,6,1,1,1,1
810007170,劇毒石頭怪,6,1,1,1,1
810007171,致命機甲鑽探機,6,1,1,1,1
810007172,致命機甲光波,6,1,1,1,1
810007173,小矮人打擊隊,6,1,1,1,1
810007174,小矮人突擊隊,6,1,1,1,1
810007175,小矮人投擲隊,6,1,1,1,1
810007176,熔岩石頭怪,6,1,1,1,1
810007177,機關掃射兵團,6,1,1,1,1
810007178,大炮兵團,6,1,1,1,1
810007179,散彈槍兵團,6,1,1,1,1
810007180,亞奇機甲小粉,6,1,1,1,1
810007181,亞奇機甲小藍,6,1,1,1,1
810007182,怪盜機器怪貓,6,1,1,1,1
810007183,騎士機器怪貓,6,1,1,1,1
810007184,機甲虎林,6,1,1,1,50
810007185,亞奇戰龍,6,1,1,1,10
810007186,寶箱,6,1,0,1,1
810007187,寶箱,6,1,0,1,1
810007188,4職業法師,6,1,1,1,1
810007189,扭曲的夏日安蒂,6,1,1,1,1
810007190,扭曲的秋日安蒂,6,1,1,1,1
810007191,扭曲的蔭影安蒂,6,1,1,1,1
810007192,-,1,0,0,0,1
810007193,-,1,0,0,0,1
810007194,亞奇戰龍MK-II,6,1,1,1,10
812010519,-,2,1,0,1,1
812010520,-,2,1,0,1,1
810007196,獨角獸寶寶,6,1,1,1,1
810007197,-,6,0,0,0,1
810007198,-,1,0,0,0,1
810007199,-,1,0,0,0,1
810007200,-,1,0,0,0,1
810007201,-,1,0,0,0,1
810007202,-,1,0,0,0,1
810007203,-,1,0,0,0,1
810007204,-,1,0,0,0,1
810007205,怪盜機器怪貓,6,1,1,1,1
810007206,騎士機器怪貓,6,1,1,1,1
810007207,扭曲的巧克露咪,6,1,1,1,1
810007208,扭曲的藍藍露咪,6,1,1,1,1
810007209,扭曲的爆彈花花,6,1,1,1,1
810007210,扭曲的歐蕪族忍者兄妹,6,1,1,1,1
810007211,扭曲的大地族暴走娃,6,1,1,1,1
810007212,-,6,0,0,0,0
810007213,-,6,0,0,0,0
810007214,-,6,0,0,0,0
810007215,-,6,0,0,0,0
810007216,-,6,0,0,0,0
810007217,吉婕兒,6,1,1,1,1
815000604,堤米,4,1,0,0,1
810007218,-,1,0,0,0,1
810007219,Lv.2 耶比妹妹,1,0,0,0,1
810007220,-,6,0,0,0,1
810007221,-,1,1,1,1,1
810007222,-,1,1,1,1,1
810007223,-,1,1,1,1,1
815000605,堤米,4,1,0,0,1
810007224,匠人的倉庫護衛犬,1,1,1,1,1
810007225,匠人的倉庫護衛2,6,1,1,1,1
810007226,匠人的倉庫精英護衛,6,1,1,1,1
810007227,匠人的倉庫護衛,6,1,1,1,1
810007228,藍寶怪,1,1,1,1,1
815100048,-,4,1,0,0,1
810007229,沙漠狐狸族暗殺者,6,1,1,1,1
810007230,爆炎吉尼,6,1,1,1,1
810007231,死亡巫女,6,1,1,1,1
810007232,瘋狂沙塵精靈,6,1,1,1,1
810007233,憤怒的火神戰士,6,1,1,1,1
810007234,寒氣吉尼,6,1,1,1,1
810007235,朔風吉尼,6,1,1,1,1
810007236,沙漠狐狸族鬥士,6,1,1,1,1
810007237,仇恨沙塵精靈,6,1,1,1,1
810007238,凱因族降靈術師,6,1,1,1,1
810007239,凱因族法師,6,1,1,1,1
810007252,塔勒曼,6,1,1,1,99
810007240,夕陽巫女,6,1,1,1,1
810007241,沙漠狐狸族術士,6,1,1,1,1
810007242,幻影巫女,6,1,1,1,1
810007243,破壞沙塵精靈,6,1,1,1,1
810007244,墨斯王國遊俠,6,1,1,1,1
810007245,墨斯王國魔彈士,6,1,1,1,1
810007246,墨斯王國狙擊手,6,1,1,1,1
810007247,謹慎的火神戰士,6,1,1,1,1
810007248,敏捷的火神戰士,6,1,1,1,1
810007249,凱因族降靈鬥士,6,1,1,1,1
810007251,巴蒙,6,1,1,1,50
810007250,阿瑟嵐 - 第35代火神,6,1,1,1,99
810007253,追擊的墨斯王國遊俠,6,1,1,1,1
810007254,追擊的墨斯王國魔彈士,6,1,1,1,1
810007255,追擊的致命毒蛛劍術士,6,1,1,1,1
810007256,追擊的致命毒蛛毒術士,6,1,1,1,1
810007257,追擊的蛙人法師,6,1,1,1,1
810007258,追擊的蛙人騎士,6,1,1,1,1
810007259,沙漠狐狸族暗殺者,6,1,1,1,1
810007260,瘋狂沙塵精靈,6,1,1,1,1
810007261,憤怒的火神戰士,6,1,1,1,1
810007262,寶箱,6,1,0,1,1
810007263,寶箱,6,1,0,1,1
810007264,-,6,0,0,1,1
810007265,-,6,0,0,1,1
810007266,-,6,0,0,1,1
810007267,-,6,0,0,1,1
810007268,-,6,0,0,1,1
810007269,-,6,0,0,1,1
810007270,-,6,0,0,1,1
810007271,-,6,0,0,1,1
810007272,-,6,0,0,1,1
810007273,-,6,0,0,0,1
810007274,-,6,0,0,0,1
812010521,-,2,1,0,1,1
812010522,-,2,1,0,1,1
812010523,-,2,1,0,1,1
812010524,-,2,1,0,1,1
812010525,-,2,1,0,1,1
812010526,-,2,1,0,1,1
812010527,-,2,1,0,1,1
812010528,-,2,1,0,1,1
810007275,-,6,1,1,1,1
810007276,-,6,1,1,1,1
810007277,-,6,1,1,1,1
810007278,-,1,0,0,0,1
810007279,-,1,0,0,0,1
810007280,-,6,0,0,0,1
810007281,-,6,0,0,0,1
810007282,-,6,0,0,0,1
810007283,-,6,0,0,0,1
810007284,-,6,0,0,0,1
810007285,-,6,0,0,0,1
810007286,-,1,0,0,0,1
810007287,被詛咒的樹,1,1,1,1,1
810007288,被詛咒的樹,1,1,1,1,1
810007289,-,6,0,0,0,1
810007290,火神族長親衛隊,6,1,1,1,1
810007291,火神族長親衛隊,6,1,1,1,1
810007292,火神族長親衛隊,6,1,1,1,1
810007293,-,6,0,0,0,1
810007294,-,1,0,0,0,1
810007295,-,1,0,0,0,1
810007296,-,1,0,0,0,1
810007297,-,1,0,0,0,1
810007298,-,1,0,0,0,1
810007299,凱因族降靈術師,6,1,1,1,1
810007300,凱因族法師,6,1,1,1,1
810007301,-,6,0,0,0,1
810007302,-,6,0,0,0,1
810007303,-,6,0,0,0,1
810007304,-,1,0,0,0,1
810007305,-,1,0,0,0,1
810007322,-,6,0,0,0,1
810007306,-,1,1,0,0,1
810007307,-,1,0,0,0,1
815000606,堤米,4,1,0,0,1
810007308,冒險王降靈術師,6,1,1,1,1
810007309,冒險王森林金剛,1,1,1,1,1
810007310,冒險王火神戰士,6,1,1,1,1
810007311,冒險王冥王哥布林,1,1,1,1,1
810007312,-,1,0,0,0,1
810007313,-,1,0,0,0,1
810007314,-,1,1,1,1,1
810007315,-,1,1,1,1,1
810007316,-,6,1,1,1,1
815100049,堤米,4,1,0,0,1
810007317,-,1,0,0,0,1
810007318,-,1,0,0,0,1
810007319,-,1,1,0,0,1
810007320,-,1,0,0,0,1
810007321,-,1,0,0,0,1
810007323,火妖精,6,1,1,0,1
812010529,-,2,1,0,1,1
812010530,-,2,1,0,1,1
812010531,-,2,1,0,1,1
812010532,-,2,1,0,1,1
812010533,-,2,1,0,1,1
810007324,-,1,0,0,0,1
810007325,礦石結晶1,6,0,0,1,1
810007326,-,1,0,0,0,1
810007327,-,1,0,0,0,1
810007328,?????,1,0,0,0,1
810007329,?????,1,0,0,0,1
810007330,?????,1,0,0,0,1
810007331,BOSS型鋼鐵玩偶醜頭怪,6,1,1,1,1
810007332,一般型鋼鐵玩偶醜頭怪,6,1,1,1,1
810007333,一般型堅固的稻草人,6,1,1,1,1
810007334,一般型堅固的稻草人,6,1,1,1,1
810007335,一般型堅固的稻草人,6,1,1,1,1
810007336,一般型堅固的稻草人,6,1,1,1,1
810007337,巴里伍德,6,0,0,0,1
810007338,哈瓦,6,0,0,0,1
810007339,米奈勒帕,6,0,0,0,1
810007340,奈潘斯,6,0,0,0,1
810007341,雙頭翼龍,6,0,0,0,1
810007342,變種鯊,6,0,0,0,1
810007343,憤怒的娜迦,6,1,1,1,1
810007344,綠神龍龜,6,1,1,1,1
810007345,粉紅神龍龜,6,1,1,1,1
810007346,魚人士兵,6,1,1,1,1
810007347,魚人矛槍兵,6,1,1,1,1
810007348,冷漠的娜迦,6,1,1,1,1
810007349,慎重的娜迦,6,1,1,1,1
810007350,藍神龍龜,6,1,1,1,1
810007351,卑劣挖掘團員,6,1,1,1,1
810007352,殘忍挖掘團員,6,1,1,1,1
810007353,兇暴挖掘團員,6,1,1,1,1
810007354,褐色爆擊團狙擊手,6,1,1,1,1
810007355,褐色爆擊團暗殺者,6,1,1,1,1
810007356,褐色爆擊團加農砲射手,6,1,1,1,1
810007357,魚人將軍,6,1,1,1,1
810007358,SD博士,6,1,1,1,50
810007359,樸素的小花蛇,6,1,1,1,1
810007360,瘋狂石像怪,6,1,1,1,1
810007361,冷血的棕樹伯伯,6,1,1,1,1
810007362,螞蟻將軍,6,1,1,1,1
810007363,彩虹蝴蝶仙子,6,1,1,1,1
810007364,突變花蛇,6,1,1,1,50
810007365,-,6,0,0,0,1
810007366,-,1,0,0,0,1
810007367,-,1,0,0,0,1
810007368,-,1,0,0,0,1
810007369,-,1,0,0,0,1
810007370,-,6,0,0,1,1
815100050,堤米,4,1,0,0,1
810007371,蜘蛛精,1,1,1,1,1
810007372,寶箱,6,1,0,1,1
810007373,寶箱,6,1,0,1,1
812010534,-,2,1,0,1,1
810007374,第51層未知的箱子,1,1,1,1,1
810007375,第52層未知的箱子,1,1,1,1,1
810007376,第53層未知的箱子,1,1,1,1,1
810007377,第54層未知的箱子,1,1,1,1,1
810007378,第55層未知的箱子,1,1,1,1,1
810007379,突變藍寶怪,6,1,1,1,99
810007380,歐若拉,6,1,1,1,99
810007381,凱魯斯,6,1,1,1,99
810007382,巴布梅特,6,1,1,1,99
810007383,傑凱,6,1,1,1,99
810007384,突變靈魂收割者,6,1,1,0,99
810007385,普拉斯,6,1,1,1,99
810007386,亞奇戰龍,6,1,1,1,99
810007387,變種鯊,6,1,1,1,99
810007388,奈潘斯,6,1,1,1,99
810007389,奧莉安,6,1,1,1,99
810007390,密斯緹,6,1,1,1,99
810007391,迪特,6,1,1,1,99
810007392,機甲虎林,6,1,1,1,99
810007393,凱米努茲,6,1,1,1,99
810007394,巴蒙,6,1,1,1,99
810007395,露比亞,6,1,1,1,99
810007396,塔勒曼,6,1,1,1,99
810007397,阿瑟嵐 - 第35代火神,6,1,1,1,99
810007398,寶藍獨角獸,6,1,1,1,1
810007399,黑桃A,6,1,1,1,1
810007400,闇黑華爾基莉,6,1,1,1,1
810007401,電弧黯影者,6,1,1,1,1
810007402,立佩拉盾兵,6,1,1,1,1
810007403,靈魂收割者,1,1,1,0,1
810007404,青色沼澤部族劍鬥士,6,1,1,1,1
810007405,亞奇機甲小藍,6,1,1,1,1
810007406,蛙人戰士,6,1,1,1,1
810007407,骷髏親衛隊,6,1,1,1,1
810007408,致命毒蛛劍術士,6,1,1,1,1
810007409,閃電沙魯,6,1,1,1,1
810007410,立佩拉劍兵,6,1,1,1,1
810007411,大炮兵團,6,1,1,1,1
810007412,半獸人司令官,6,1,1,1,1
810007413,王國狙擊手,6,1,1,1,1
810007414,狂怒石頭機器人,6,1,1,1,1
810007415,閃電妖精,6,1,1,1,1
810007416,凱因族法師,6,1,1,1,1
810007417,??????? ??? ??,6,0,0,0,1
810007418,日落的花蛇,1,1,1,1,1
810007419,日落的蝙蝠,1,1,1,0,1
810007420,日落的土撥鼠快槍手,1,1,1,1,1
810007421,日落的螞蟻士兵,1,1,1,1,1
810007422,日落的奶嘴蠶寶寶,1,1,1,1,1
810007423,白血球護士,6,1,1,1,1
810007424,紅血球醫生,1,1,1,1,1
810007425,洞窟的小章魚,6,1,1,1,1
810007426,憤怒的娜迦,6,1,1,1,1
810007427,褐色爆擊團作業班長,1,1,1,1,10
810007428,褐色爆擊團魯茲曼,6,1,1,0,10
810007429,礦石結晶1,6,0,0,0,1
810007430,礦石結晶1,6,0,0,0,1
810007431,礦石結晶1,6,0,0,0,1
810007432,礦石結晶1,6,0,0,0,1
810007433,-,1,0,0,0,1
810007434,-,1,0,0,0,1
810007435,-,1,0,0,0,1
810007436,-,1,0,0,0,1
810007437,暴走帝亞歐,1,1,1,1,1
810007438,褐色爆擊團刺殺者,1,1,1,1,1
810007439,褐色爆擊團作業所長,1,1,1,1,10
810007440,礦石結晶1,6,0,0,0,1
812010535,-,2,1,0,1,1
810007441,可疑的箱子,1,1,1,1,1
810007442,可疑的箱子,1,1,1,1,1
810007443,帶有致命之毒的花蛇,1,1,1,1,1
810007444,可疑的箱子,1,1,1,1,1
810007445,-,1,0,0,0,1
810007446,-,1,0,0,0,1
810007447,寶箱怪,1,0,0,1,1
810007448,科魯戈突擊隊,6,1,1,1,1
810007449,角勒加刺客,6,1,1,1,1
810007450,雪山鹿拉,6,1,1,1,1
810007451,野生鷹熊,6,1,1,1,1
810007452,破壞者埃丁,6,1,1,1,1
810007453,科魯戈火力隊,6,1,1,1,1
810007454,角勒加拳鬥士,6,1,1,1,1
810007455,噩夢帕朮竺,6,1,1,1,1
810007456,綠林鹿拉,6,1,1,1,1
810007457,鷹熊正規軍,6,1,1,1,1
810007458,狂暴埃丁,6,1,1,1,1
810007459,混亂飛兒洛,6,1,1,1,1
810007460,特莉妮婭,6,1,1,1,50
810007461,科魯戈指揮官,6,1,1,1,1
810007462,角勒加狂鬥士,6,1,1,1,1
810007463,絕毒帕朮竺,6,1,1,1,1
810007464,鬼剎帕朮竺,6,1,1,1,1
810007465,原野鹿拉,6,1,1,1,1
810007466,鷹熊精銳軍,6,1,1,1,1
810007467,卑劣埃丁,6,1,1,1,1
810007468,助手飛兒洛,6,1,1,1,1
810007469,寒氣飛兒洛,6,1,1,1,1
810007470,彼姆,6,1,1,1,50
810007471,沛斯嘉,6,1,1,1,99
810007476,野生鷹熊,6,1,1,1,1
810007477,雪山鹿拉,6,1,1,1,1
810007478,破壞者埃丁,6,1,1,1,1
810007479,綠林鹿拉,6,1,1,1,1
810007480,鷹熊正規軍,6,1,1,1,1
810007481,角勒加刺客,6,1,1,1,1
810007482,寶箱,6,1,0,1,1
810007483,寶箱,6,1,0,1,1
812010536,-,2,1,0,1,1
812010537,-,2,1,0,1,1
812010538,-,2,1,0,1,1
812010539,-,2,1,0,1,1
812010540,-,2,1,0,1,1
812010541,-,2,1,0,1,1
810007484,-,1,0,0,0,1
810007485,-,1,0,0,0,1
810007486,-,1,0,0,0,1
810007487,-,1,0,0,0,1
810007488,-,1,0,0,0,1
810007489,-,1,0,0,0,1
810007490,-,1,0,0,0,1
810007491,-,1,0,0,0,1
810007492,-,1,0,0,0,1
810007493,-,6,0,0,0,1
810007494,-,6,0,0,0,1
810007495,-,6,0,0,0,1
810007496,-,6,0,0,0,1
810007497,-,6,0,0,0,1
810007498,-,6,0,0,0,1
810007499,-,6,0,0,0,1
810007500,-,1,0,0,0,1
810007501,-,1,0,0,0,1
810007502,-,1,0,0,0,1
812010542,胖胖耶比,2,1,0,1,1
815000607,堤米,4,1,0,0,1
810007503,?????,1,0,0,0,1
810007504,?????,1,0,0,0,1
810007505,???,1,0,0,0,1
810007506,-,6,0,0,0,1
810007507,聖誕醜頭怪,1,1,1,1,1
810007508,聖誕耶比妹妹,1,1,1,1,1
810007509,[活動] 滑雪清道夫,6,1,1,1,1
810007510,[活動] 企鵝紳士,6,1,1,1,1
810007511,特莉妮婭親衛隊,6,1,1,1,1
810007512,特莉妮婭親衛隊,6,1,1,1,1
810007513,召喚獸龍1階段,6,1,0,0,1
810007514,召喚獸龍2階段,6,1,0,0,1
810007515,召喚獸龍3階段,6,1,0,0,1
810007516,召喚獸龍4階段,6,1,0,0,1
810007517,召喚獸機器人1階段,6,1,0,0,1
810007518,召喚獸機器人2階段,6,1,0,0,1
810007519,召喚獸機器人3階段,6,1,0,0,1
810007520,召喚獸機器人4階段,6,1,0,0,1
810007521,召喚獸玻璃瓶1階段,6,1,0,0,1
810007522,召喚獸玻璃瓶2階段,6,1,0,0,1
810007523,召喚獸玻璃瓶3階段,6,1,0,0,1
810007524,召喚獸玻璃瓶4階段,6,1,0,0,1
810007525,召喚獸魔界妖精1階段,6,1,0,0,1
810007526,召喚獸魔界妖精2階段,6,1,0,0,1
810007527,召喚獸魔界妖精3階段,6,1,0,0,1
810007528,召喚獸魔界妖精4階段,6,1,0,0,1
810070066,-,1,0,0,0,1
810007529,-,6,0,0,0,1
810007530,-,1,0,0,0,1
810007531,-,1,0,0,0,1
810007532,-,6,0,0,0,1
810007533,沛斯嘉親衛隊長,6,1,1,1,1
810007534,沛斯嘉親衛隊,6,1,1,1,1
810007535,科魯戈指揮官,6,1,1,1,1
810007536,-,6,0,0,0,1
810007542,-,6,0,0,0,1
810007543,-,6,0,0,0,1
810007544,-,6,0,0,0,1
810007545,-,6,0,0,0,1
810007546,-,1,0,0,0,1
810007547,-,1,0,0,0,1
810007548,-,6,0,0,0,1
810007549,-,6,0,0,0,1
810007550,-,6,0,0,0,1
810007551,-,6,0,0,0,1
810007552,-,6,0,0,0,1
810007553,-,6,0,0,0,1
810007554,-,6,0,0,1,1
810007555,-,6,0,0,0,1
810007556,-,6,0,0,0,1
810007557,魔石研究所 - 清除召喚鯊魚,6,0,0,1,1
810007558,??? ?? ??,6,0,0,0,1
810007559,??? ?? ??,6,0,0,0,1
810007560,??? ?? - ?? ?? ??,6,0,0,1,1
810007561,-,6,0,0,0,1
810007562,-,6,0,0,0,1
810007563,精靈樹的法師,6,1,1,1,1
810007564,啵啵玲,6,1,1,1,1
810007565,特穆拉,6,1,1,1,1
810007566,小鬼法師,6,1,1,1,1
810007567,立佩拉槍兵,6,1,1,1,1
810007568,南瓜王,1,1,1,1,1
810007569,魅魔暗殺者,6,1,1,1,1
810007570,亞奇機甲小黃,6,1,1,1,1
810007571,火薩拉曼德,6,1,1,1,1
810007572,闇黑精靈戰士,6,1,1,1,1
810007573,紅色兔子精銳隊,6,1,1,1,1
810007574,風電鷹身女妖,6,1,1,1,1
810007575,立佩拉特戰隊暗殺者,6,1,1,1,1
810007576,小矮人打擊隊,6,1,1,1,1
810007577,白色蝙蝠,1,1,1,1,1
810007578,破壞沙塵精靈,6,1,1,1,1
810007579,野生鷹熊,6,1,1,1,1
810007580,寒氣飛兒洛,6,1,1,1,1
810007581,原野鹿拉,6,1,1,1,1
810007582,-,1,0,0,0,1
810007583,-,6,0,0,0,1
810007584,魔石研究所 - 清除召喚鯊魚,6,0,0,0,1
810007585,-,6,0,0,0,1
810007586,-,6,0,0,0,1
810007587,-,6,0,0,0,1
810007588,-,6,0,0,0,1
810007589,-,6,0,0,0,1
815000608,堤米,4,1,0,0,1
815000609,堤米,4,1,0,0,1
815000610,堤米,4,1,0,0,1
810007598,-,1,0,0,0,1
810007599,和平的象徵貞德,6,1,1,1,1
810007600,獨特鈕扣兔逗比,6,1,1,1,1
810007601,紅心海賊團航海士,6,1,1,1,1
