ID,_Name,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool,_View_Shake_Delay,_View_Shake_Time,_View_Shake_power,_View_Shake_speed
2979,??? II,3606204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2980,??? II,3606205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2981,??? ? II,3606206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2982,??? ? II,3606207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2983,??? ?? II,3606208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2984,??? ?? II,3606209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2985,??? ?? II,3606210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2986,??? ?? II,3606211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2987,??? ?? II,3606212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2988,?? ??,3606302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2989,???,3606303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2990,???,3606304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2991,???,3606305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2992,??? ?,3606306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2993,??? ?,3606307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2994,??? ??,3606308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2995,??? ??,3606309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2996,??? ??,3606310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,1,216,0,300,0,0,0,0,0,0,1,0,0,0,0
2997,???,3606311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2998,??? ??,3606312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31900102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2999,?? ???,3606313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,??? ??,3606314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3001,???? ??,3606315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002,??? ??,3606316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3003,???,3606402,0,0,0,0,0,0,0,0,276,3172,0,276,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,111667576831,1,0,0,0,0,0,0,2208,1026,4294967266,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31900103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3004,??? ??,3606403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31900104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,?? ???,3606404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3006,??? ??,1801301,0,0,0,0,0,0,0,18001301,4556,18502,18001301,4556,18502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079475324,1,0,0,10001,140,160,10001,3301,45,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,21533236,0,0,21533241,0,5,0,30501301,10,0,30500301,11,0,30500301,12,0,30500301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3007,??? ???,1801302,0,0,0,0,0,0,0,18001302,4557,18503,18001302,4557,18503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079475324,1,0,0,10001,110,130,10001,3302,45,0,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,21533237,0,0,21533242,0,6,0,30500302,7,0,30500302,8,0,30500302,9,0,30500302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3008,??? ?????,1801303,0,0,0,0,0,0,0,18001303,4558,18504,18001303,4558,18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079475324,1,0,0,10001,120,150,10001,3303,120,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,250,48,0,4,12,0,0,21533238,0,0,21533243,0,4,13016391,30501303,8,13016393,0,0,0,0,0,0,0,7,1,0,30501303,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3009,??? ?????,1801303,0,0,1,64252,0,0,0,80006402,6890,20856,80006402,6890,20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079475324,1,0,0,10001,120,150,10001,3303,120,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,21533238,0,0,21533243,0,4,81007753,30501303,0,0,0,0,0,0,0,0,0,3,1,0,30501303,9,3,1,0,30501303,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3010,??? ???,1801304,0,0,0,0,0,0,0,18001304,4559,18505,18001304,4559,18505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079475324,1,0,0,10001,70,90,10001,3304,45,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75,40,0,4,12,0,0,21533239,0,0,21533244,0,6,0,30500304,6,0,30500304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3011,??? ?????,1801305,0,0,0,0,3,1,81006207,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,70,10001,3325,70,0,3325,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,0,30500306,3,81006208,30500306,4,0,30500306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3012,??? ?????,1801305,0,0,0,0,2,1,81006243,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,70,10001,3305,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,81006244,30500306,3,81006207,30500306,4,0,30500306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3013,??? ?????,1801305,0,0,0,0,1,1,30000507,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,70,10001,3325,70,0,3325,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,0,30500306,3,30000508,30500306,4,0,30500306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3014,??? ?????,1801305,0,0,0,0,0,0,0,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,70,10001,3305,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,21533246,30500306,3,30000507,30500306,4,0,30500306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3015,??? ?????,1801305,0,0,1,64218,3,1,81006207,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,150,10001,3325,70,0,3325,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,0,21505263,2,0,21505263,3,81006208,21505263,4,0,21505263,4,0,21505263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3016,??? ?????,1801305,0,0,1,64218,2,1,81006243,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,150,10001,3305,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,81006244,21505263,2,0,21505263,3,81006207,21505263,4,0,21505263,4,0,21505263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3017,??? ?????,1801305,0,0,1,64218,1,1,30000507,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,150,10001,3325,70,0,3325,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,0,21505263,2,0,21505263,3,30000508,21505263,4,0,21505263,4,0,21505263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3018,??? ?????,1801305,0,0,1,64218,0,0,0,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,150,10001,3305,70,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,23,0,4,11,0,1,21533246,21505263,2,0,21505263,3,30000507,21505263,4,0,21505263,4,0,21505263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3019,??? ?,1801306,0,0,0,0,1,1,81006243,18001306,4561,18507,18001306,4561,18507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,120,130,10001,3306,80,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,13,0,4,11,0,3,81006245,0,11,0,30500307,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,30500307,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3020,??? ?,1801306,0,0,0,0,0,0,0,18001306,4561,18507,18001306,4561,18507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,120,130,10001,3306,80,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,13,0,4,11,0,3,21533247,0,11,0,30500307,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,30500307,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3021,??? ???,1801307,0,0,0,0,1,1,81006243,18001307,4562,18508,18001307,4562,18508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,115,120,10001,3307,80,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,21533149,30501308,3,0,30501308,4,81006244,30501308,9,0,30500308,10,0,30500308,10,0,30500308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3022,??? ???,1801307,0,0,0,0,0,0,0,18001307,4562,18508,18001307,4562,18508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,115,120,10001,3307,80,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,21533149,30501308,3,0,30501308,4,21533246,30501308,9,0,30500308,10,0,30500308,10,0,30500308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3023,??? ????,1801308,0,0,0,0,1,1,81006243,18001308,4563,18509,18001308,4563,18509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,125,140,10001,3308,100,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,81006246,0,0,21533152,0,1,0,30500309,9,0,30500309,9,0,30500309,0,0,0,3,1,0,30500309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3024,??? ????,1801308,0,0,0,0,0,0,0,18001308,4563,18509,18001308,4563,18509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,125,140,10001,3308,100,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,21533248,0,0,21533152,0,1,0,30500309,9,0,30500309,9,0,30500309,0,0,0,3,1,0,30500309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3025,??? ????,1801308,0,0,1,64233,3,1,81006248,80006408,6896,20862,80006408,6896,20862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,135,160,10001,3320,120,0,3320,120,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,81006246,0,0,81007496,0,0,81006249,0,2,0,30500309,3,0,30500309,0,0,0,0,1,0,30500309,10,4,1,0,30500309,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3026,??? ????,1801308,0,0,1,64233,2,1,81006243,80006405,6893,20859,80006405,6893,20859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,102,132,10001,3308,120,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,81006246,0,0,81007496,0,9,81006248,0,0,0,0,0,0,0,0,0,0,0,1,0,30500309,9,5,1,0,30500309,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3027,??? ????,1801308,0,0,1,64233,1,1,81006098,80006408,6896,20862,80006408,6896,20862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,135,160,10001,3320,120,0,3320,120,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,21533248,0,0,81007496,0,0,81006099,0,2,0,30500309,3,0,30500309,0,0,0,0,1,0,30500309,10,4,1,0,30500309,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
