ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
29519,Lv.19 魔力 %+d,Lv.19 魔力 %+d∼%+d,0,500,19,1,22,19,28,8,13
29520,Lv.20 魔力 %+d,Lv.20 魔力 %+d∼%+d,0,500,20,1,22,20,29,8,15
29601,Lv.1 屬性發生率 %+d％,Lv.1 屬性發生率 %+d％∼%+d％,0,6100,1,1,136,5,5,5,5
29602,Lv.2 屬性發生率 %+d％,Lv.2 屬性發生率 %+d％∼%+d％,0,6100,2,1,136,8,12,5,10
29603,Lv.3 屬性發生率 %+d％,Lv.3 屬性發生率 %+d％∼%+d％,0,6100,3,1,136,12,20,5,10
29604,Lv.4 屬性發生率 %+d％,Lv.4 屬性發生率 %+d％∼%+d％,0,6100,4,1,136,16,28,5,10
29605,Lv.5 屬性發生率 %+d％,Lv.5 屬性發生率 %+d％∼%+d％,0,6100,5,1,136,20,36,5,10
29606,Lv.6 屬性發生率 %+d％,Lv.6 屬性發生率 %+d％∼%+d％,0,6100,6,1,136,24,48,5,15
29607,Lv.7 屬性發生率 %+d％,Lv.7 屬性發生率 %+d％∼%+d％,0,6100,7,1,136,28,60,5,15
29608,Lv.8 屬性發生率 %+d％,Lv.8 屬性發生率 %+d％∼%+d％,0,6100,8,1,136,32,72,5,15
29609,Lv.9 屬性發生率 %+d％,Lv.9 屬性發生率 %+d％∼%+d％,0,6100,9,1,136,36,84,5,15
29610,Lv.10 屬性發生率 %+d％,Lv.10 屬性發生率 %+d％∼%+d％,0,6100,10,1,136,40,96,5,15
29611,Lv.11 屬性發生率 %+d％,Lv.11 屬性發生率 %+d％∼%+d％,0,6100,11,1,136,48,108,10,15
29612,Lv.12 屬性發生率 %+d％,Lv.12 屬性發生率 %+d％∼%+d％,0,6100,12,1,136,56,124,10,20
29613,Lv.13 屬性發生率 %+d％,Lv.13 屬性發生率 %+d％∼%+d％,0,6100,13,1,136,64,140,10,20
29614,Lv.14 屬性發生率 %+d％,Lv.14 屬性發生率 %+d％∼%+d％,0,6100,14,1,136,72,160,10,25
29615,Lv.15 屬性發生率 %+d％,Lv.15 屬性發生率 %+d％∼%+d％,0,6100,15,1,136,80,184,10,30
29616,Lv.16 屬性發生率 %+d％,Lv.16 屬性發生率 %+d％∼%+d％,0,6100,16,1,136,92,212,15,35
29617,Lv.17 屬性發生率 %+d％,Lv.17 屬性發生率 %+d％∼%+d％,0,6100,17,1,136,104,244,15,40
29618,Lv.18 屬性發生率 %+d％,Lv.18 屬性發生率 %+d％∼%+d％,0,6100,18,1,136,136,288,40,55
29619,Lv.19 屬性發生率 %+d％,Lv.19 屬性發生率 %+d％∼%+d％,0,6100,19,1,136,168,340,40,65
29620,Lv.20 屬性發生率 %+d％,Lv.20 屬性發生率 %+d％∼%+d％,0,6100,20,1,136,200,400,40,75
29701,Lv.1 體力 %+d,Lv.1 體力 %+d∼%+d,0,700,1,1,26,1,1,1,1
29702,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,2,2,1,2
29703,Lv.3 體力 %+d,Lv.3 體力 %+d∼%+d,0,700,3,1,26,3,4,1,2
29704,Lv.4 體力 %+d,Lv.4 體力 %+d∼%+d,0,700,4,1,26,4,5,1,2
29705,Lv.5 體力 %+d,Lv.5 體力 %+d∼%+d,0,700,5,1,26,5,6,1,2
29706,Lv.6 體力 %+d,Lv.6 體力 %+d∼%+d,0,700,6,1,26,6,8,1,3
29707,Lv.7 體力 %+d,Lv.7 體力 %+d∼%+d,0,700,7,1,26,7,9,1,3
29708,Lv.8 體力 %+d,Lv.8 體力 %+d∼%+d,0,700,8,1,26,8,10,1,3
29709,Lv.9 體力 %+d,Lv.9 體力 %+d∼%+d,0,700,9,1,26,9,12,1,3
29710,Lv.10 體力 %+d,Lv.10 體力 %+d∼%+d,0,700,10,1,26,10,13,1,3
29711,Lv.11 體力 %+d,Lv.11 體力 %+d∼%+d,0,700,11,1,26,11,14,2,3
29712,Lv.12 體力 %+d,Lv.12 體力 %+d∼%+d,0,700,12,1,26,12,16,2,4
29713,Lv.13 體力 %+d,Lv.13 體力 %+d∼%+d,0,700,13,1,26,13,18,2,4
29714,Lv.14 體力 %+d,Lv.14 體力 %+d∼%+d,0,700,14,1,26,14,19,2,5
29715,Lv.15 體力 %+d,Lv.15 體力 %+d∼%+d,0,700,15,1,26,15,21,2,6
29716,Lv.16 體力 %+d,Lv.16 體力 %+d∼%+d,0,700,16,1,26,16,23,3,7
29717,Lv.17 體力 %+d,Lv.17 體力 %+d∼%+d,0,700,17,1,26,17,24,3,8
29718,Lv.18 體力 %+d,Lv.18 體力 %+d∼%+d,0,700,18,1,26,18,26,8,11
29719,Lv.19 體力 %+d,Lv.19 體力 %+d∼%+d,0,700,19,1,26,19,28,8,13
29720,Lv.20 體力 %+d,Lv.20 體力 %+d∼%+d,0,700,20,1,26,20,29,8,15
29901,Lv.1 HP上限 %+d,Lv.1 HP上限 %+d∼%+d,0,900,1,1,30,5,5,5,5
29902,Lv.2 HP上限 %+d,Lv.2 HP上限 %+d∼%+d,0,900,2,1,30,8,12,5,10
29903,Lv.3 HP上限 %+d,Lv.3 HP上限 %+d∼%+d,0,900,3,1,30,12,20,5,10
29904,Lv.4 HP上限 %+d,Lv.4 HP上限 %+d∼%+d,0,900,4,1,30,16,28,5,10
29905,Lv.5 HP上限 %+d,Lv.5 HP上限 %+d∼%+d,0,900,5,1,30,20,36,5,10
29906,Lv.6 HP上限 %+d,Lv.6 HP上限 %+d∼%+d,0,900,6,1,30,24,48,5,15
29907,Lv.7 HP上限 %+d,Lv.7 HP上限 %+d∼%+d,0,900,7,1,30,28,60,5,15
29908,Lv.8 HP上限 %+d,Lv.8 HP上限 %+d∼%+d,0,900,8,1,30,32,72,5,15
29909,Lv.9 HP上限 %+d,Lv.9 HP上限 %+d∼%+d,0,900,9,1,30,36,84,5,15
29910,Lv.10 HP上限 %+d,Lv.10 HP上限 %+d∼%+d,0,900,10,1,30,40,96,5,15
29911,Lv.11 HP上限 %+d,Lv.11 HP上限 %+d∼%+d,0,900,11,1,30,48,108,10,15
29912,Lv.12 HP上限 %+d,Lv.12 HP上限 %+d∼%+d,0,900,12,1,30,56,124,10,20
29913,Lv.13 HP上限 %+d,Lv.13 HP上限 %+d∼%+d,0,900,13,1,30,64,140,10,20
29914,Lv.14 HP上限 %+d,Lv.14 HP上限 %+d∼%+d,0,900,14,1,30,72,160,10,25
29915,Lv.15 HP上限 %+d,Lv.15 HP上限 %+d∼%+d,0,900,15,1,30,80,184,10,30
29916,Lv.16 HP上限 %+d,Lv.16 HP上限 %+d∼%+d,0,900,16,1,30,92,212,15,35
29917,Lv.17 HP上限 %+d,Lv.17 HP上限 %+d∼%+d,0,900,17,1,30,104,244,15,40
29918,Lv.18 HP上限 %+d,Lv.18 HP上限 %+d∼%+d,0,900,18,1,30,136,288,40,55
29919,Lv.19 HP上限 %+d,Lv.19 HP上限 %+d∼%+d,0,900,19,1,30,168,340,40,65
29920,Lv.20 HP上限 %+d,Lv.20 HP上限 %+d∼%+d,0,900,20,1,30,200,400,40,75
30101,Lv.1 力量 %+d,Lv.1 力量 %+d∼%+d,0,100,1,1,14,1,50,1,50
30102,Lv.2 力量 %+d,Lv.2 力量 %+d∼%+d,0,100,2,1,14,2,100,1,50
30103,Lv.3 力量 %+d,Lv.3 力量 %+d∼%+d,0,100,3,1,14,3,150,1,50
30104,Lv.4 力量 %+d,Lv.4 力量 %+d∼%+d,0,100,4,1,14,4,200,1,50
30105,Lv.5 力量 %+d,Lv.5 力量 %+d∼%+d,0,100,5,1,14,5,250,1,50
30106,Lv.6 力量 %+d,Lv.6 力量 %+d∼%+d,0,100,6,1,14,6,300,1,50
30107,Lv.7 力量 %+d,Lv.7 力量 %+d∼%+d,0,100,7,1,14,7,350,1,50
30108,Lv.8 力量 %+d,Lv.8 力量 %+d∼%+d,0,100,8,1,14,8,400,1,50
30109,Lv.9 力量 %+d,Lv.9 力量 %+d∼%+d,0,100,9,1,14,9,450,1,50
30110,Lv.10 力量 %+d,Lv.10 力量 %+d∼%+d,0,100,10,1,14,10,500,1,50
30111,Lv.11 力量 %+d,Lv.11 力量 %+d∼%+d,0,100,11,1,14,11,550,1,50
30112,Lv.12 力量 %+d,Lv.12 力量 %+d∼%+d,0,100,12,1,14,12,600,1,50
30113,Lv.13 力量 %+d,Lv.13 力量 %+d∼%+d,0,100,13,1,14,13,650,1,50
30114,Lv.14 力量 %+d,Lv.14 力量 %+d∼%+d,0,100,14,1,14,14,700,1,50
30115,Lv.15 力量 %+d,Lv.15 力量 %+d∼%+d,0,100,15,1,14,15,750,1,50
30116,Lv.16 力量 %+d,Lv.16 力量 %+d∼%+d,0,100,16,1,14,16,800,1,50
30117,Lv.17 力量 %+d,Lv.17 力量 %+d∼%+d,0,100,17,1,14,17,850,1,50
30118,Lv.18 力量 %+d,Lv.18 力量 %+d∼%+d,0,100,18,1,14,18,900,1,50
30119,Lv.19 力量 %+d,Lv.19 力量 %+d∼%+d,0,100,19,1,14,19,950,1,50
30120,Lv.20 力量 %+d,Lv.20 力量 %+d∼%+d,0,100,20,1,14,20,1000,1,50
30121,Lv.21 力量 %+d,Lv.21 力量 %+d∼%+d,0,100,21,1,14,22,1100,2,100
30122,Lv.22 力量 %+d,Lv.22 力量 %+d∼%+d,0,100,22,1,14,24,1200,2,100
30123,Lv.23 力量 %+d,Lv.23 力量 %+d∼%+d,0,100,23,1,14,26,1300,2,100
30124,Lv.24 力量 %+d,Lv.24 力量 %+d∼%+d,0,100,24,1,14,28,1400,2,100
30125,Lv.25 力量 %+d,Lv.25 力量 %+d∼%+d,0,100,25,1,14,30,1500,2,100
30151,Lv.20 力量 %+d,Lv.20 力量 %+d∼%+d,1,100,20,1,14,20,1000,20,1000
30152,Lv.21 力量 %+d,Lv.21 力量 %+d∼%+d,1,100,21,1,14,22,1100,22,1100
30153,Lv.22 力量 %+d,Lv.22 力量 %+d∼%+d,1,100,22,1,14,24,1200,24,1200
30154,Lv.23 力量 %+d,Lv.23 力量 %+d∼%+d,1,100,23,1,14,26,1300,26,1300
30155,Lv.24 力量 %+d,Lv.24 力量 %+d∼%+d,1,100,24,1,14,28,1400,28,1400
30156,Lv.25 力量 %+d,Lv.25 力量 %+d∼%+d,1,100,25,1,14,30,1500,30,1500
30201,Lv.1 幸運 %+d,Lv.1 幸運 %+d∼%+d,0,300,1,1,18,1,50,1,50
30202,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,2,100,1,50
30203,Lv.3 幸運 %+d,Lv.3 幸運 %+d∼%+d,0,300,3,1,18,3,150,1,50
30204,Lv.4 幸運 %+d,Lv.4 幸運 %+d∼%+d,0,300,4,1,18,4,200,1,50
30205,Lv.5 幸運 %+d,Lv.5 幸運 %+d∼%+d,0,300,5,1,18,5,250,1,50
30206,Lv.6 幸運 %+d,Lv.6 幸運 %+d∼%+d,0,300,6,1,18,6,300,1,50
30207,Lv.7 幸運 %+d,Lv.7 幸運 %+d∼%+d,0,300,7,1,18,7,350,1,50
30208,Lv.8 幸運 %+d,Lv.8 幸運 %+d∼%+d,0,300,8,1,18,8,400,1,50
30209,Lv.9 幸運 %+d,Lv.9 幸運 %+d∼%+d,0,300,9,1,18,9,450,1,50
30210,Lv.10 幸運 %+d,Lv.10 幸運 %+d∼%+d,0,300,10,1,18,10,500,1,50
30211,Lv.11 幸運 %+d,Lv.11 幸運 %+d∼%+d,0,300,11,1,18,11,550,1,50
30212,Lv.12 幸運 %+d,Lv.12 幸運 %+d∼%+d,0,300,12,1,18,12,600,1,50
30213,Lv.13 幸運 %+d,Lv.13 幸運 %+d∼%+d,0,300,13,1,18,13,650,1,50
30214,Lv.14 幸運 %+d,Lv.14 幸運 %+d∼%+d,0,300,14,1,18,14,700,1,50
30215,Lv.15 幸運 %+d,Lv.15 幸運 %+d∼%+d,0,300,15,1,18,15,750,1,50
30216,Lv.16 幸運 %+d,Lv.16 幸運 %+d∼%+d,0,300,16,1,18,16,800,1,50
30217,Lv.17 幸運 %+d,Lv.17 幸運 %+d∼%+d,0,300,17,1,18,17,850,1,50
30218,Lv.18 幸運 %+d,Lv.18 幸運 %+d∼%+d,0,300,18,1,18,18,900,1,50
30219,Lv.19 幸運 %+d,Lv.19 幸運 %+d∼%+d,0,300,19,1,18,19,950,1,50
30220,Lv.20 幸運 %+d,Lv.20 幸運 %+d∼%+d,0,300,20,1,18,20,1000,1,50
30221,Lv.21 幸運 %+d,Lv.21 幸運 %+d∼%+d,0,300,21,1,18,21,1100,2,100
30222,Lv.22 幸運 %+d,Lv.22 幸運 %+d∼%+d,0,300,22,1,18,22,1200,2,100
30223,Lv.23 幸運 %+d,Lv.23 幸運 %+d∼%+d,0,300,23,1,18,23,1300,2,100
30224,Lv.24 幸運 %+d,Lv.24 幸運 %+d∼%+d,0,300,24,1,18,24,1400,2,100
30225,Lv.25 幸運 %+d,Lv.25 幸運 %+d∼%+d,0,300,25,1,18,25,1500,2,100
30251,Lv.20 幸運 %+d,Lv.20 幸運 %+d∼%+d,1,300,20,1,18,20,1000,20,1000
30252,Lv.21 幸運 %+d,Lv.21 幸運 %+d∼%+d,1,300,21,1,18,22,1100,22,1100
30253,Lv.22 幸運 %+d,Lv.22 幸運 %+d∼%+d,1,300,22,1,18,24,1200,24,1200
30254,Lv.23 幸運 %+d,Lv.23 幸運 %+d∼%+d,1,300,23,1,18,26,1300,26,1300
30255,Lv.24 幸運 %+d,Lv.24 幸運 %+d∼%+d,1,300,24,1,18,28,1400,28,1400
30256,Lv.25 幸運 %+d,Lv.25 幸運 %+d∼%+d,1,300,25,1,18,30,1500,30,1500
30301,Lv.1 魔力 %+d,Lv.1 魔力 %+d∼%+d,0,500,1,1,22,1,50,1,50
30302,Lv.2 魔力 %+d,Lv.2 魔力 %+d∼%+d,0,500,2,1,22,2,100,1,50
30303,Lv.3 魔力 %+d,Lv.3 魔力 %+d∼%+d,0,500,3,1,22,3,150,1,50
30304,Lv.4 魔力 %+d,Lv.4 魔力 %+d∼%+d,0,500,4,1,22,4,200,1,50
30305,Lv.5 魔力 %+d,Lv.5 魔力 %+d∼%+d,0,500,5,1,22,5,250,1,50
30306,Lv.6 魔力 %+d,Lv.6 魔力 %+d∼%+d,0,500,6,1,22,6,300,1,50
30307,Lv.7 魔力 %+d,Lv.7 魔力 %+d∼%+d,0,500,7,1,22,7,350,1,50
30308,Lv.8 魔力 %+d,Lv.8 魔力 %+d∼%+d,0,500,8,1,22,8,400,1,50
30309,Lv.9 魔力 %+d,Lv.9 魔力 %+d∼%+d,0,500,9,1,22,9,450,1,50
30310,Lv.10 魔力 %+d,Lv.10 魔力 %+d∼%+d,0,500,10,1,22,10,500,1,50
30311,Lv.11 魔力 %+d,Lv.11 魔力 %+d∼%+d,0,500,11,1,22,11,550,1,50
30312,Lv.12 魔力 %+d,Lv.12 魔力 %+d∼%+d,0,500,12,1,22,12,600,1,50
30313,Lv.13 魔力 %+d,Lv.13 魔力 %+d∼%+d,0,500,13,1,22,13,650,1,50
30314,Lv.14 魔力 %+d,Lv.14 魔力 %+d∼%+d,0,500,14,1,22,14,700,1,50
30315,Lv.15 魔力 %+d,Lv.15 魔力 %+d∼%+d,0,500,15,1,22,15,750,1,50
30316,Lv.16 魔力 %+d,Lv.16 魔力 %+d∼%+d,0,500,16,1,22,16,800,1,50
30317,Lv.17 魔力 %+d,Lv.17 魔力 %+d∼%+d,0,500,17,1,22,17,850,1,50
30318,Lv.18 魔力 %+d,Lv.18 魔力 %+d∼%+d,0,500,18,1,22,18,900,1,50
30319,Lv.19 魔力 %+d,Lv.19 魔力 %+d∼%+d,0,500,19,1,22,19,950,1,50
30320,Lv.20 魔力 %+d,Lv.20 魔力 %+d∼%+d,0,500,20,1,22,20,1000,1,50
30321,Lv.21 魔力 %+d,Lv.21 魔力 %+d∼%+d,0,500,21,1,22,21,1100,2,100
30322,Lv.22 魔力 %+d,Lv.22 魔力 %+d∼%+d,0,500,22,1,22,22,1200,2,100
30323,Lv.23 魔力 %+d,Lv.23 魔力 %+d∼%+d,0,500,23,1,22,23,1300,2,100
30324,Lv.24 魔力 %+d,Lv.24 魔力 %+d∼%+d,0,500,24,1,22,24,1400,2,100
30325,Lv.25 魔力 %+d,Lv.25 魔力 %+d∼%+d,0,500,25,1,22,25,1500,2,100
30351,Lv.20 魔力 %+d,Lv.20 魔力 %+d∼%+d,1,500,20,1,22,20,1000,20,1000
30352,Lv.21 魔力 %+d,Lv.21 魔力 %+d∼%+d,1,500,21,1,22,22,1100,22,1100
30353,Lv.22 魔力 %+d,Lv.22 魔力 %+d∼%+d,1,500,22,1,22,24,1200,24,1200
30354,Lv.23 魔力 %+d,Lv.23 魔力 %+d∼%+d,1,500,23,1,22,26,1300,26,1300
30355,Lv.24 魔力 %+d,Lv.24 魔力 %+d∼%+d,1,500,24,1,22,28,1400,28,1400
30356,Lv.25 魔力 %+d,Lv.25 魔力 %+d∼%+d,1,500,25,1,22,30,1500,30,1500
30401,Lv.1 體力 %+d,Lv.1 體力 %+d∼%+d,0,700,1,1,26,1,50,1,50
30402,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,2,100,1,50
30403,Lv.3 體力 %+d,Lv.3 體力 %+d∼%+d,0,700,3,1,26,3,150,1,50
30404,Lv.4 體力 %+d,Lv.4 體力 %+d∼%+d,0,700,4,1,26,4,200,1,50
30405,Lv.5 體力 %+d,Lv.5 體力 %+d∼%+d,0,700,5,1,26,5,250,1,50
30406,Lv.6 體力 %+d,Lv.6 體力 %+d∼%+d,0,700,6,1,26,6,300,1,50
30407,Lv.7 體力 %+d,Lv.7 體力 %+d∼%+d,0,700,7,1,26,7,350,1,50
30408,Lv.8 體力 %+d,Lv.8 體力 %+d∼%+d,0,700,8,1,26,8,400,1,50
30409,Lv.9 體力 %+d,Lv.9 體力 %+d∼%+d,0,700,9,1,26,9,450,1,50
30410,Lv.10 體力 %+d,Lv.10 體力 %+d∼%+d,0,700,10,1,26,10,500,1,50
30411,Lv.11 體力 %+d,Lv.11 體力 %+d∼%+d,0,700,11,1,26,11,550,1,50
30412,Lv.12 體力 %+d,Lv.12 體力 %+d∼%+d,0,700,12,1,26,12,600,1,50
30413,Lv.13 體力 %+d,Lv.13 體力 %+d∼%+d,0,700,13,1,26,13,650,1,50
30414,Lv.14 體力 %+d,Lv.14 體力 %+d∼%+d,0,700,14,1,26,14,700,1,50
30415,Lv.15 體力 %+d,Lv.15 體力 %+d∼%+d,0,700,15,1,26,15,750,1,50
30416,Lv.16 體力 %+d,Lv.16 體力 %+d∼%+d,0,700,16,1,26,16,800,1,50
30417,Lv.17 體力 %+d,Lv.17 體力 %+d∼%+d,0,700,17,1,26,17,850,1,50
30418,Lv.18 體力 %+d,Lv.18 體力 %+d∼%+d,0,700,18,1,26,18,900,1,50
30419,Lv.19 體力 %+d,Lv.19 體力 %+d∼%+d,0,700,19,1,26,19,950,1,50
30420,Lv.20 體力 %+d,Lv.20 體力 %+d∼%+d,0,700,20,1,26,20,1000,1,50
30421,Lv.21 體力 %+d,Lv.21 體力 %+d∼%+d,0,700,21,1,26,20,1100,2,100
30422,Lv.22 體力 %+d,Lv.22 體力 %+d∼%+d,0,700,22,1,26,20,1200,2,100
30423,Lv.23 體力 %+d,Lv.23 體力 %+d∼%+d,0,700,23,1,26,20,1300,2,100
30424,Lv.24 體力 %+d,Lv.24 體力 %+d∼%+d,0,700,24,1,26,20,1400,2,100
30425,Lv.25 體力 %+d,Lv.25 體力 %+d∼%+d,0,700,25,1,26,20,1500,2,100
30451,Lv.20 體力 %+d,Lv.20 體力 %+d∼%+d,1,700,20,1,26,20,1000,20,1000
30452,Lv.21 體力 %+d,Lv.21 體力 %+d∼%+d,1,700,21,1,26,22,1100,22,1100
30453,Lv.22 體力 %+d,Lv.22 體力 %+d∼%+d,1,700,22,1,26,24,1200,24,1200
30454,Lv.23 體力 %+d,Lv.23 體力 %+d∼%+d,1,700,23,1,26,26,1300,26,1300
30455,Lv.24 體力 %+d,Lv.24 體力 %+d∼%+d,1,700,24,1,26,28,1400,28,1400
30456,Lv.25 體力 %+d,Lv.25 體力 %+d∼%+d,1,700,25,1,26,30,1500,30,1500
30501,使用等級%d,使用等級%d∼%d,0,17000,0,1,367,1,1,1,1
30511,使用等級%d,使用等級%d∼%d,0,17000,0,1,367,2,2,2,2
30601,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,0,5500,1,1,124,1,3,1,3
30611,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,0,5500,1,1,124,2,5,2,5
30651,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,1,5500,1,1,124,1,3,1,3
30661,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,1,5500,1,1,124,2,5,2,5
30701,道具掉落率 %+d％,道具掉落率 %+d％∼%+d％,0,5900,1,1,132,1,3,1,3
30711,道具掉落率 %+d％,道具掉落率 %+d％∼%+d％,0,5900,1,1,132,2,5,2,5
30751,道具掉落率 %+d％,道具掉落率 %+d％∼%+d％,1,5900,1,1,132,1,3,1,3
30761,道具掉落率 %+d％,道具掉落率 %+d％∼%+d％,1,5900,1,1,132,2,5,2,5
30801,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,0,4100,20,1,94,1,15,1,15
30802,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,1,4100,20,1,94,1,15,1,15
30811,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,0,19000,20,1,102,1,15,1,15
30812,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,1,19000,20,1,102,1,15,1,15
30821,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,1,5500,20,1,124,1,10,1,10
30822,經驗值獲得量 %+d％,經驗值獲得量 %+d％∼%+d％,1,5500,20,1,124,1,10,1,10
30831,彩虹幣獲得量 %+d％,彩虹幣獲得量 %+d％∼%+d％,1,5700,20,1,128,1,30,1,30
30832,彩虹幣獲得量 %+d％,彩虹幣獲得量 %+d％∼%+d％,1,5700,20,1,128,1,30,1,30
30841,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,0,4100,20,1,94,1,15,1,15
30842,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,1,4100,20,1,94,1,15,1,15
30843,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,1,4100,20,1,94,1,15,10,15
30844,Lv.2 物理最大傷害 %+d％,Lv.2 物理最大傷害 %+d％∼%+d％,0,4100,21,1,94,1,15,1,15
30845,Lv.2 物理最大傷害 %+d％,Lv.2 物理最大傷害 %+d％∼%+d％,0,4100,21,1,94,1,15,1,15
30846,Lv.2 物理最大傷害 %+d％,Lv.2 物理最大傷害 %+d％∼%+d％,1,4100,21,1,94,2,30,2,30
30847,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,1,4100,20,1,94,1,15,1,15
30848,Lv.1 物理最大傷害 %+d％,Lv.1 物理最大傷害 %+d％∼%+d％,1,4100,20,1,94,1,15,10,15
30851,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,0,19000,20,1,102,1,15,1,15
30852,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,1,19000,20,1,102,1,15,1,15
30853,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,1,19000,20,1,102,1,15,10,15
30854,Lv.2 魔法最大傷害 %+d％,Lv.2 魔法最大傷害 %+d％∼%+d％,0,19000,21,1,102,1,15,1,15
30855,Lv.2 魔法最大傷害 %+d％,Lv.2 魔法最大傷害 %+d％∼%+d％,0,19000,21,1,102,1,15,1,15
30856,Lv.2 魔法最大傷害 %+d％,Lv.2 魔法最大傷害 %+d％∼%+d％,1,19000,21,1,102,2,30,2,30
30857,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,1,19000,20,1,102,1,15,1,15
30858,Lv.1 魔法最大傷害 %+d％,Lv.1 魔法最大傷害 %+d％∼%+d％,1,19000,20,1,102,1,15,10,15
30861,Lv.3 物理最大傷害 %+d％,Lv.3 物理最大傷害 %+d％∼%+d％,0,4100,22,1,94,1,15,1,10
30862,Lv.4 物理最大傷害 %+d％,Lv.4 物理最大傷害 %+d％∼%+d％,0,4100,23,1,94,1,15,1,10
30863,Lv.5 物理最大傷害 %+d％,Lv.5 物理最大傷害 %+d％∼%+d％,0,4100,24,1,94,1,15,1,10
30871,Lv.3 魔法最大傷害 %+d％,Lv.3 魔法最大傷害 %+d％∼%+d％,0,19000,22,1,102,1,15,1,10
30872,Lv.4 魔法最大傷害 %+d％,Lv.4 魔法最大傷害 %+d％∼%+d％,0,19000,23,1,102,1,15,1,10
30873,Lv.5 魔法最大傷害 %+d％,Lv.5 魔法最大傷害 %+d％∼%+d％,0,19000,24,1,102,1,15,1,10
30881,Lv.3 物理最大傷害 %+d％,Lv.3 物理最大傷害 %+d％∼%+d％,1,4100,22,1,94,3,40,3,40
30882,Lv.4 物理最大傷害 %+d％,Lv.4 物理最大傷害 %+d％∼%+d％,1,4100,23,1,94,4,50,4,50
30883,Lv.5 物理最大傷害 %+d％,Lv.5 物理最大傷害 %+d％∼%+d％,1,4100,24,1,94,5,60,5,60
30891,Lv.3 魔法最大傷害 %+d％,Lv.3 魔法最大傷害 %+d％∼%+d％,1,19000,22,1,102,3,40,3,40
30892,Lv.4 魔法最大傷害 %+d％,Lv.4 魔法最大傷害 %+d％∼%+d％,1,19000,23,1,102,4,50,4,50
30893,Lv.5 魔法最大傷害 %+d％,Lv.5 魔法最大傷害 %+d％∼%+d％,1,19000,24,1,102,5,60,5,60
31101,力量 %+d,力量 %+d∼%+d,0,40100,1,1,14,1,100,1,100
31102,力量 %+d,力量 %+d∼%+d,0,40100,1,1,14,1,200,1,200
31103,力量 %+d,力量 %+d∼%+d,1,40100,1,1,14,1,100,1,100
31104,力量 %+d,力量 %+d∼%+d,1,40100,1,1,14,1,200,1,200
31201,魔力 %+d,魔力 %+d∼%+d,0,40500,1,1,22,1,100,1,100
31202,魔力 %+d,魔力 %+d∼%+d,0,40500,1,1,22,1,200,1,200
31203,魔力 %+d,魔力 %+d∼%+d,1,40500,1,1,22,1,100,1,100
31204,魔力 %+d,魔力 %+d∼%+d,1,40500,1,1,22,1,200,1,200
31301,幸運 %+d,幸運 %+d∼%+d,0,40300,1,1,18,1,100,1,100
31302,幸運 %+d,幸運 %+d∼%+d,0,40300,1,1,18,1,100,1,100
31303,幸運 %+d,幸運 %+d∼%+d,1,40300,1,1,18,1,100,1,100
31304,幸運 %+d,幸運 %+d∼%+d,1,40300,1,1,18,1,100,1,100
31401,體力 %+d,體力 %+d∼%+d,0,40700,1,1,26,1,100,1,100
31402,體力 %+d,體力 %+d∼%+d,0,40700,1,1,26,1,100,1,100
31403,體力 %+d,體力 %+d∼%+d,1,40700,1,1,26,1,100,1,100
31404,體力 %+d,體力 %+d∼%+d,1,40700,1,1,26,1,100,1,100
32101,Lv.1 力量 %+d,Lv.1 力量 %+d∼%+d,0,100,1,1,14,1,48,1,60
32102,Lv.2 力量 %+d,Lv.2 力量 %+d∼%+d,0,100,2,1,14,2,96,1,60
32103,Lv.3 力量 %+d,Lv.3 力量 %+d∼%+d,0,100,3,1,14,3,144,1,60
