ID,_STRING,_DESC
31000008,[%s] 道具的刻印效果在期滿之後已被刪除。,??? ???? ?? ??? ??? ?? ???? ??? ???
31000009,花紋欄位: %d,??? ???? ?? ??
31000010,花紋1.,??? ??? ?? ?? ??
31000011,花紋2.,??? ??? ?? ?? ??
31000012,花紋3.,??? ??? ?? ?? ??
31000013,花紋4.,??? ??? ?? ?? ??
31000014,時效到期的道具無法登錄,??? ??? ??? ?? ? ?????
31000015,封印中的道具無法登錄,??? ??? ?? ? ?? ???
31000016,請於時尚道具登錄頭盔、上衣、褲裙、手套、鞋靴、套服。,?? ???? 1? ???
31000017,可在選擇欲附加花紋效果欄位的地方點擊滑鼠左鍵選擇位置。,?? ???? 2? ???
31000018,空格若是可以點選，則表示已經有雕刻花紋，且可再次選擇變更花紋效果。\n請注意!若是重新雕刻花紋，則先前的效果將會消失。,?? ???? 3? ???
31000019,在顯示屬性清單的地方，不可在[ ]裡同時輸入英文，且每個屬性所需的道具不同，請確認後再進行附加。,?? ???? 4? ???
31000020,花紋效果有期間制，時間一旦結束後效果也將消失，故請重新雕刻!,?? ???? 5? ???
32000001,卡片欄位資訊有變更。 \n 要儲存並移動頁面嗎?,?????. ?????
32000002,卡片欄位內沒有空間了。,?????. ?????
32000003,最大限制個數: %d,?????. ?????
32000004,戰鬥中無法進行變更。,?????. ?????
32000005,確定要重置%d頁面的卡片資訊嗎?,?????. ?????
40000001,無法繼續登錄寵物。,???? ?? ?? ? ?? ? ??? ???
40000002,未使用,????
40000003,無法使用的名稱，名稱內含有空白或是禁止使用的文字。,"???? ?? ?? ? ABUSE_LIST, BAN_LIST? ??? ?? ? ??"
40000004,您確定要變更寵物名稱嗎?,???? ?? ?? ?? ??
40000005,變更名稱需要[%s]道具。,?? ?? ? ??? ?? ?? ???
40000006,(Lv. %s),??? ???? ?? ???? ?? ?? ???
40000007,為協助主要寵物的寵物，\n可自由地使用裝備的技能和能力。\n,?? ???? ?? ??
40000008,1) 可使用技能/能力,?? ???? ?? ?? ???? 1
40000009,2) 未套用輔助寵物的基本能力值和鑲嵌屬性,?? ???? ?? ?? ???? 2
40000010,3) 不可獲得輔助寵物的經驗值,?? ???? ?? ?? ???? 3
40000011,,?? ???? ?? ?? ???? 4
40000012,,?? ???? ?? ?? ???? 5
40000013,,?? ???? ?? ?? ???? 6
40000014,,?? ???? ?? ?? ???? 7
40100001,背包空間不足，請先整理道具後再領取。,[?? ?? ??] ?? ??
40100002,%d額外成長,[?? ?? ??] ?? ?? - ??
40100003,%s,[?? ?? ??] ?? ?? - ???
40100004,%s x%d,[?? ?? ??] ?? ?? - ??? ??
40100005,%s,[?? ?? ??] ?? ?? - ???
40100006,已獲得額外成長獎勵,[?? ?? ??] ?? ?? - ??
40100007,已獲得獎勵道具,[?? ?? ??] ?? ?? - ???
40100008,已獲得效果獎勵\n※Buff獎勵已更新,[?? ?? ??] ?? ?? - ???
40100009,補充時間：%d/%d分鐘,[?? ?? ??] ?? ?? - ???
40100010,全數補充完畢。,[?? ?? ??] ?? ?? - ?? ??
40100011,成長次數: %d/%d次,[?? ?? ??] ?? ?? - ?? ?
40100012,已全數成長,[?? ?? ??] ?? ?? - ?? ??
40100013,[吃星星的樹] 星星計量條補充完畢。,[?? ?? ??] ? ?? ??? ??
40100014,星星計量條已充滿故無法使用,[?? ?? ??] ? ?? ??? ??
40100015,星星補充次數已用盡故無法使用,[?? ?? ??] ? ?? ??? ??
40100016,禮物送到囉!\n請確認禮包。,[?? ???] ??? ???
40100017,星星計量條已滿。,[?? ?? ??] ??? ???
40200001,愛麗絲的禮物點數增加%d,[???? ??] ??? ?? ???
40200002,3天後將進行重置。,[???? ??] ??? ?? ??? 3?
40200003,2天後將進行重置。,[???? ??] ??? ?? ??? 2?
40200004,明天將進行重置!動作快呀!!,[???? ??] ??? ?? ??? 1?
40200005,恭喜你!愛麗絲的禮物獎勵已經發送囉!請確認禮物福袋。,[???? ??] ?? ?? ??? ???
40200006,購買/送禮商城道具時點數將增加,[???? ??] ??? - ???
40200007,達到目標點數後可獲得獎勵,[???? ??] ??? - ?? ??
40200008,每次達到目標點數都可以重複獲得獎勵,[???? ??] ??? - ?? ??
40200009,每月1日00時重置等級和點數，並變更獎勵。,[???? ??] ??? - ??? ???
40200010,初次購買/送禮商城道具時可以獲得禮物喔!,[???? ??] ??? ??
40300001,請確認背包後再重新嘗試一次。,[??] ?? ?? ? ?? ???
40300002,獲得新的成就。,[??] ?? ? ??? ???
40300003,無排名效果,[??] ?? ?? ??
40400001,"目前有活動正在進行,請確認。",[???] ??? ?? ??? ???
40400002,活動已開始，請確認。,[???] ??? ?? ??? ???
40400003,今天的出席確認完畢!,[???] ?? ??? ???
40400004,要領取獎勵嗎?,[???] ?? ??
40400005,請確認背包後再嘗試。,[???] ?? ?? ???? ??
40400006,目前排名是第%d名。,[???] ?? ?? - ? ??
40400007,不存在於排名圈內。,[???] ?? ?? - ??? ?
40400008,尚未統計排名。,[???] ?? ?? - ?? ?? ??
40400009,"排名統計於凌晨4點結束, 最終統計後即可領取商品。",[???] ?? ?? - ?? ???? ??
40400010,"排名統計於凌晨4點結束, 所有排名確定時結束統計。最終統計後即可領取商品。",[???] ?? ?? - ??? ???? ??
40400011,%d/%02d/%02d AM %02d:%02d ~,[???] ????: yyyy-mm-dd ?? hh:mm ~
40400012,%d/%02d/%02d PM %02d:%02d ~,[???] ????: yyyy-mm-dd ?? hh:mm ~
40400013,%d/%02d/%02d AM %02d:%02d,[???] ???: yyyy-mm-dd ?? hh:mm
40400014,%d/%02d/%02d PM %02d:%02d,[???] ???: yyyy-mm-dd ?? hh:mm
40400015,我的分數: %d,[???] ???
40400016,我的記錄: %d,[???] ???
40400017,我的記錄: 進行中,[???] ??? ???
40400018,無進行中的活動,[???] ??? ?? ?
50000001,副本裡不能存在的角色，自動移動到指定的村莊。,"[?????] ???? ????, ?? ???? ?????"
50000002,不能再創建副本，請稍後再試。,[?????] ?? ?? ?? ????
50000003,不能在副本內部使用。,[?????] ???? ??? ?? ???
50000004,無法重置%s副本。,[?????] ??? ???
50000005,不能進入副本。,[?????] ?? ??? ?? ???
50000006,已重置%s副本。,[?????] ??? ???
50000007,目前具有的副本不存在。,[?????] ??? ???? ?? ??? ???
50000008,確定要重置副本嗎?\n將重置所有副本的資訊。,[?????] ??? ??? ??
50000009,在創建副本，請稍後進入。,[?? ???] ?? ?? ?? ???
50000010,請組隊後入場。,[?? ???] ?? ?? ?? ?? ???
50000011,副本伺服器爆滿，無法進入。請稍後再試。,[?? ???] ?? ?? ??(??????)
50000012,IN,[?? ??] ?? ?? ???
50000013,已超過副本入場次數上限。,[??] ???? ??? ?????
50000014,在限制時間內完成了任務。,[??] ???? ??? ???
50000015,超過了限制時間，任務失敗。,[??] ???? ??? ???
50000016,進入到任務成功的副本。,[??] ???? ??? ??? ???
50000017,進入到任務失敗的副本。,[??] ???? ??? ??? ???
50000018,已重置副本進入次數。,[??] ???? ??? ???
50000019,進入[%s]，增加了進入次數。,[??] ?? ???? ??? ???
50000020,超過了入場允許人數。,[??] ?? ?? ?? ??? ???
51000001,%s%s%s%s 為參與競技場，已登記在待機名單了。,[PVP] ??? ?? ???
51000002,距離角色復活時間剩下[%d秒] 。角色復活後5秒內獲得無敵效果。,[PVP] ?? ???
51000003,復活後5秒鐘為無敵狀態。,[PVP] ?? ???
51000004,遊戲結束。1分鐘後移動到競技場申請場所。,[PVP] ?? ???
51000005,WAR,[PVP] ?? ? ?? ??
51000006,移動到原野會離開競技場，5分鐘不能進入競技場，也不能獲得 PVP 相關分數。還要離開嗎？,[PVP] ??? ?? ???
51000007,申請2人格鬥場,[PVP] ?? ?
51000008,申請4人格鬥場,[PVP] ?? ?
51000009,申請6人格鬥場,[PVP] ?? ?
51000010,申請8人格鬥場,[PVP] ?? ?
51000011,申請格鬥後，等待時間裡不能有其他行動。,[PVP] ?? ???
51000012,2人用,[PVP] ?? ???
51000013,4人用,[PVP] ?? ???
51000014,6人用,[PVP] ?? ???
51000015,8人用,[PVP] ?? ???
51000016,格鬥點數不足，不能購買道具。,[PVP] ?????
51000017,不能用於格鬥場的角色。,[PVP] ??? ?????
51000018,具有格鬥場懲罰值的人不能申請，請稍後再試。,[PVP] ?????
51000019,當前格鬥點數的數值最大，不能再儲存。,[PVP] ????????
51000020,不能再創建格鬥場，請稍後再試。,[PVP] ????
51000021,不能使用格鬥場的角色。,[PVP]??? ?????
51000022,[%s]申請了對練，要接受對練申請嗎？,[PVP]???
51000023,距離太遠，不能對練。,[PVP]???
51000024,[%s]拒絕了對練。,[PVP]???
51000025,是目前不能使用的命令。請稍後再試。,[PVP]???
51000026,與[%s]對練失敗。請稍後再試。,[PVP]???
51000027,在當前位置不能使用的命令。,[PVP]???
51000028,因為周圍沒有隊友，不能申請。,[PVP]???
51000029,為參加%s 組隊用格鬥場，在等待名單上登記了組隊。,[PVP]???
51000030,取消了組隊用格鬥。,[PVP]???
51000031,非隊長的人不能登記組隊格鬥場。,[PVP]???
51000032,向[%s]申請了對練。,[PVP]??
51000033,對方處於拒絕組隊申請的狀態。,[PVP]??
51000034,2人,[pvp]???
51000035,3人,[pvp]???
51000036,4人,[pvp]???
51000037,沒有組隊的角色不能申請格鬥場。,[pvp]???
51000038,組隊的角色不能申請自由格鬥場。,[pvp]???
51000039,隊員中存在逃亡者減益魔法，不能申請。請稍後再試。,
51000040,不能與對方對練。,[PVP] ?? ?? ?? ???
51000041,當前格鬥能力值,[PVP]
51000042,其他格鬥能力值,[PVP]
51000043,不能向隊員申請對練。請退出組隊後再嘗試。,[PVP]????? ?? ???
51000044,取消了個人用格鬥。,[PVP]?? ?? ??
51000045,組隊格鬥人員最多4人。,[PVP] 4? ?? ?? ??? ???? ??? ???
51000046,組隊格鬥，且不可復活,?? ?? ?? ?? ?? ???
51000047,不可復活的格鬥模式,?? ?? ?? ?? ?? ???
51000048,格鬥場配對已取消,?? ?? ??
51000049,確定要取消格鬥場配對嗎?,?? ?? ??
51000050,%s格鬥場已配對完成，確定要移動嗎?,?? ?? ??? ???
51000052,格鬥場進場已取消,?? ?? ??? ?? ?? ???
51000053,其他玩家已取消配對,?? ??? ?? ??? ?? ??? ?
51000054,和%S配對成功，請於時間結束前點擊申請進場,?? ?? UI  ???
51000055,剩餘時間 …,?? ?? UI  ???
51000056,申請進入格鬥場時不可使用此技能,??? ?? ?? ?????
51000057,申請格鬥場中的玩家不可使用此技能,??? ?? ?? ???? ???? ? ??? ?? ?? ?
51000058,返回Buff剩下不到5分鐘時不可申請進場,?? ??? ??? ?? ??
51000059,格鬥場進場已取消,?? ???? ?? ?? ??? ?? ?? ????
51000060,申請格鬥場中的角色不可申請,?? ?? ???? ?? ??? ? ?
51000061,已申請格鬥場中,??? ??? ?? ??? ????
51000062,使用格鬥場時無法使用,[PVP] ??? ?? ? ?? ??? ?? ??
51000063,3on3 格鬥。以1:1的方式進行。,3on3 ?? ?? ?? ???
51000064,確認格鬥場人數後請點擊申請進場鍵,PVP ?? ??
51000100,個人格鬥,[???] ?? ?? UI
51000101,延長賽,[???] ?? ?? UI
51000102,組隊格鬥,[???] ?? ?? UI
51000103,3 on 3,[???] ?? ?? UI
52000001,彩虹幣不足，無法於交易所進行購買。,[??]??????
52000002,金幣不足，無法於交易所進行購買。,[??]????
52000003,%s 競標了拍賣物品。,[??]????
52000004,%s 拍賣物品上次已競標。,[??]????
52000005,在交易所購買了%s物品。,[??]????
52000006,取消了登錄的交易所物品。,[??]????
52000007,拍賣物品出現新的買家。,[??]????
52000008,當前出售的道具可以得到扣除手續費%d%%的價格。要競標嗎？,[??]??????
52000009,選擇的交易所物品不存在。要搜尋嗎?,[??]????
52000010,當前出售的道具可以得到扣除手續費%d%%的價格。要直接購買嗎？,[??]??????
52000011,沒有查找的道具。,[??]????
52000012,請設置交易所起標價。,[??]??????
52000013,請設置交易所起標價以上的金額。,[??]??????
52000014,登錄費用金額不足，無法進行交易所登錄。,[??]??????
52000015,不存在交易所用消耗道具，無法進行交易。,[??]??????
52000016,申請物品的交易所登錄已開始。,[??]????
52000017,需要10金幣以上的登記費用。,[??]??????
52000018,需要10 Pt 以上的登記費用。,[??]??????
52000019,需要10彩虹幣以上的登記費用。,[??]??????
52000020,放置在交易所的道具期限已滿。,[??]????
52000021,登錄交易所物品後才能進行交易所。,[??]?? ???
52000022,無法登錄至交易所的道具。,[??]???????
52000023,中標物品,[??]???
52000024,選擇道具,[??]???
52000025,手續費,[??]???
52000026,收到的金額,[??]???
52000027,出售的物品,[??]???
52000028,出售的物品:%s (競標),[??]???
52000029,出售金額,[??]???
52000030,交易所結束,[??]???
52000031,交易所購買,[??]???
52000032,交易所取消,[??]???
52000033,上次競標,[??]???
52000034,出售結束,[??]???
52000035,要競標目前出售的道具嗎？,[??]???
52000036,要直接購買目前出售的道具嗎？,[??]???
52000037,最下級,[??]??
52000038,下級,[??]??
52000039,中級,[??]??
52000040,高級,[??]??
52000041,最高級,[??]??
52000042,特殊,[??]??
52000043,全部,[??]??
52000044,本人競標,[??]??
52000045,本人物品,[??]??
52000046,短期,[??]??
52000047,最長期,[??]??
52000048,交易所時間,[??]??
52000049,ITEM,[??]???????
52000050,金幣,[??]???????
52000051,POINT,[??]???????
52000052,彩虹幣,[??]???????
52000053,Point不足，不能拍賣。,[??]?????
52000054,請登記道具。,[??]?? ???
52000055,請輸入金額。,[??]?? ???
52000056,中期,[??]??
52000057,登記金額,[??]???
52000058,輸入交易所金額,[??]??????
52000059,選擇的出售類型在出售結束後可以得到扣除手續費%d%%的金額。,[??]??????
52000060,(登記金額包括手續費%d%%),[??]??????
52000061,競標金額,[??]???
52000062,最終金額,[??]???
52000063,交易所結束(交易所),[??]???
52000064,交易所購買(交易所),[??]???
52000065,交易所取消(交易所),[??]???
52000066,上次競標(交易所),[??]???
52000067,出售結束(交易所),[??]???
52000068,(直接購買),[??]???
52000069,(競標購入),[??]???
52000070,超過了交易所登錄價格的最大值，請重新輸入。,[??]
52000071,"超過了交易所登錄價格的最大值，請重新輸入(最大值: 999億9,999萬9,999)",[??]
52000072,超過了交易所直接購買價的最大值，請重新輸入。,[??]
52000073,選擇的競標價比目前競標價低，無法進行交易所。要重新搜尋嗎?,[??]
52000074,不存在的頁面，要重新查找嗎？,[??]
52000075,無法連接至交易所伺服器，請稍後再使用。,[??]
52000076,正在進行交易所物品的直接購買，請稍等。,[??]
52000077,正在登錄交易所物品，請稍等。,[??]
52000078,正在進行交易所物品的競標，請稍等。,[??]
52000079,在查找，請稍等。,[??]
52000080,選擇的交易所物品正在進行交易，請稍後再試。,[??]
52000081,交易所起標價需登錄10金幣以上。,[??]
52000082,交易所起標價需登錄10 Pt 以上。,[??]
52000083,交易所起標價需登錄10彩虹幣以上。,[??]
